Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Guwahati Municipal Corporation,GER/CE/2445/2025/360 DATE_15/05/2025,2025_GMC_44332_1,Yes,Open Tender,EOI,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Qualification Part,17-May-2025 10:00 AM,09-Jun-2025 02:30 PM,17-May-2025 11:00 AM,09-Jun-2025 02:00 PM,NA ,NA ,30-May-2025 10:00 AM,09-Jun-2025 02:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"1,000",Nil,Nil,Yes,"The Commissioner,GMC","Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006",Consultancy service of Architects and Design Consultants.,RFQ For empanelment of Architects / Design Consultants under Guwahati Municipal Corporation,Please refer Tender Document  ,NA ,,Miscellaneous Services,NA ,Tender,120.0,NA ,Guwahati,781006.0,Guwahati ,"Office of Commissioner, GMC, C.E Branch, Ganeshguri, Guwahati-781006. ",23-May-2025 02:00 PM ,"O/o the Commissioner,GMC",No ,No,AOC,09-Sep-2025,INR 0,365.0,Chandan Talukdar,09-Sep-2025 02:56 PM,Empanelment.pdf (607.00 KB),1.0,269579.0,BUILTARCH,INR,0.0,1,269505,727 Architects,09-Jun-2025 01:07 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,25-Jun-2025 02:22 AM,,"Addl. Commissioner,GMC",Internal,,Chandan Talukdar,09-Sep-2025 02:49 PM,finsummary_70635.pdf (607.07 KB),Guwahati Municipal Corporation,2025_GMC_44332_1,GER/CE/2445/2025/360 DATE_15/05/2025,Consultancy service of Architects and Design Consultants.,Addl. Commissioner,Internal,,Chandan Talukdar,09-Sep-2025 02:33 PM,techsummary_70635.pdf (607.07 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid Document Downloaded from the portal,,,,,,,,,,,,,,,2.0,Addendum-01,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,269576.0,INTEGRA VENTURES,INR,0.0,2,269080,Anamorpho,09-Jun-2025 05:18 AM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Extra Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,269574.0,ARCH ERA,INR,0.0,3,269574,ARCH ERA,09-Jun-2025 12:29 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,269556.0,CREATIVE DESIGN STUDIOS,INR,0.0,4,269240,ARCHITECTS COLLABORATIVE,03-Jun-2025 01:33 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,269536.0,Elemental Architecture and Design Consultant,INR,0.0,5,269156,Bluebox Architects,07-Jun-2025 07:13 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,269516.0,SKYLINE ARCHITECTURE,INR,0.0,6,269579,BUILTARCH,09-Jun-2025 01:56 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,269505.0,727 Architects,INR,0.0,7,269545,CREATIONS,09-Jun-2025 09:21 AM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,269495.0,Ks Design Cell,INR,0.0,8,269556,CREATIVE DESIGN STUDIOS,09-Jun-2025 11:06 AM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,269465.0,Design Associates Inc,INR,0.0,9,269196,DDF Consultants Pvt Ltd,05-Jun-2025 05:16 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,269400.0,DESIGN PAVILION,INR,0.0,10,269465,Design Associates Inc,07-Jun-2025 03:37 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11.0,269301.0,HICUBE DESIGNS,INR,0.0,11,269400,DESIGN PAVILION,07-Jun-2025 05:45 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12.0,269240.0,ARCHITECTS COLLABORATIVE,INR,0.0,12,269559,DORIC ARCHITECTS,09-Jun-2025 01:22 PM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13.0,269217.0,Nikhil Pasari,INR,0.0,13,269536,Elemental Architecture and Design Consultant,09-Jun-2025 12:23 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14.0,269196.0,DDF Consultants Pvt Ltd,INR,0.0,14,269105,GreenTree Building Energy Pvt Ltd,31-May-2025 04:29 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15.0,269156.0,Bluebox Architects,INR,0.0,15,269301,HICUBE DESIGNS,04-Jun-2025 06:46 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16.0,269110.0,Jalan and Associates,INR,0.0,16,269576,INTEGRA VENTURES,09-Jun-2025 01:12 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17.0,269105.0,GreenTree Building Energy Pvt Ltd,INR,0.0,17,269110,Jalan and Associates,09-Jun-2025 10:48 AM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,18,269495,Ks Design Cell,07-Jun-2025 07:36 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,19,269217,Nikhil Pasari,07-Jun-2025 04:01 PM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,20,269493,ROY ENTERPRISE,09-Jun-2025 01:05 PM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,269119,SHELTER 22,31-May-2025 06:14 PM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,269516,SKYLINE ARCHITECTURE,09-Jun-2025 08:06 AM,Accepted-AOC,Awarded,09-Sep-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,269501,Vishvakarma Consulting Services Private Limited,09-Jun-2025 10:53 AM,Rejected-Technical,As per uploaded Document,09-Sep-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
