Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,FRAMEWORK3_ESSE_10DRUGS,2023_HFWD_31883_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Court Fee/IPO, Copies of Tender processing fee and EMD, Technical bids",01-Aug-2023 03:00 PM,28-Aug-2023 04:00 PM,01-Aug-2023 04:00 PM,28-Aug-2023 02:00 PM,02-Aug-2023 11:00 AM ,07-Aug-2023 03:00 PM ,18-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum No 1,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL","O/o MD, AMSCL",Essential 10 drugs,FRAMEWORK AGREEMENT WITH MANUFACTURERS FOR SUPPLY OF ESSENTIAL DRUGS,Please refer Tender documents. ,NA ,,Medicines,NA ,Empanelment,180.0,75.0,Guwahati,781026.0,"O/o MD, AMSCL ","O/o MD, AMSCL ",08-Aug-2023 02:30 PM ,"O/o MD, AMSCL",No ,No,AOC,15-Dec-2023,INR 100,75.0,Robin Kumar Singh,15-Dec-2023 11:29 AM,LOI10drugs.pdf (615.00 KB),As per LOI,1,195638,PLASMAGEN BIOSCIENCES PVT LTD,INR,1,1,195685,BHARAT BIOTECH INTERNATIONAL LIMITED,26-Aug-2023 11:53 AM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,Finance,Provisional Technical Minutes.,Robin Kumar Singh,13-Sep-2023 03:50 PM,finance_51119.pdf,AMD,Internal,As per minutes,Robin Kumar Singh,15-Dec-2023 11:25 AM,finsummary_51119.pdf (614.56 KB),Health and Family Welfare Department||Assam Medical Services Corporation Limited,2023_HFWD_31883_1,FRAMEWORK3_ESSE_10DRUGS,Essential 10 drugs,AMD,Internal,As per minutes,Robin Kumar Singh,11-Oct-2023 01:56 PM,techsummary_51119.pdf (2247.98 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,195645,Indian Immunologicals Limited,INR,1,2,195656,BHARAT SERUMS AND VACCINES LIMITED,26-Aug-2023 07:30 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,195653,PREMIUM SERUMS AND VACCINES PRIVATE LIMITED,INR,1,3,196592,Biocon Biologics Limited,28-Aug-2023 08:42 AM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,195656,BHARAT SERUMS AND VACCINES LIMITED,INR,1,4,195875,Cadila Pharmaceuticals Limited,22-Aug-2023 02:24 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,195658,MJ BIOPHARM PVT LTD,INR,1,5,197052,CHIRON BEHRING VACCINES PRIVATE LIMITED,28-Aug-2023 01:38 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,195679,Takeda Biopharmaceuticals India Private Limited,INR,1,6,195645,Indian Immunologicals Limited,25-Aug-2023 11:47 AM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,195685,BHARAT BIOTECH INTERNATIONAL LIMITED,INR,1,7,195956,ITNAS PHARMACEUTICALS LTD,28-Aug-2023 12:08 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,195693,Lupin Limited,INR,1,8,195693,Lupin Limited,28-Aug-2023 12:28 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,195816,Serum Institute Of India Pvt Ltd,INR,1,9,195658,MJ BIOPHARM PVT LTD,25-Aug-2023 04:04 PM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,195875,Cadila Pharmaceuticals Limited,INR,1,10,196219,M/s. Sanofi.com,28-Aug-2023 10:48 AM,Accepted-AOC,TA,15-Dec-2023 11:31 AM,,,,,,,,,,,,,,,,,,,,,,AOC
