object_id,Immediate Measures_tenders_awarded_value
18-300-00101,41791942.760000005
18-300-00102,15477118.98
18-300-00103,19799678.03
18-300-00104,43648308.02
18-300-00105,10799799.0
18-300-00107,7999274.97
18-302-00116,22499828.0
18-303-00122,13499727.0
18-303-00123,10799969.0
18-304-00271,52920900.0
18-305-00130,6299269.01
18-306-00139,58499774.0
18-308-00150,75322280.75
18-310-00158,17999597.0
18-310-00159,44484701.43
18-310-00160,25199811.0
18-310-00163,23399870.0
18-310-00164,11699870.0
18-312-00169,19799993.0
18-312-00276,0.0
18-319-00200,11913000.0
18-319-00201,8999627.0
18-320-00205,17999986.0
18-320-00207,27899316.71
18-322-00219,16199956.0
18-324-00233,8549618.0
18-324-00260,3787959.88
18-325-00269,5507523.0
18-756-00249,13499987.0
