Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,2024-25_HIU_REOI_TPA,2024_DoWR_38614_1,Yes,Open Tender,Empanelment,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Proposal,22-Aug-2024 05:00 PM,21-Oct-2024 04:30 PM,22-Aug-2024 05:00 PM,21-Oct-2024 04:00 PM,22-Aug-2024 05:00 PM ,29-Aug-2024 05:00 PM ,03-Sep-2024 11:00 AM,21-Oct-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Addendum III,Date,,0.0,Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","REQUEST FOR EXPRESSION OF INTEREST (REoI) FOR EMPANELMENT OF THIRD-PARTY AGENCIES FOR CONDUCTING SURVEY ACTIVITIES UNDER WATER RESOURCES DEPARTMENT (WRD), GOVERNMENT OF ASSAM","REQUEST FOR EXPRESSION OF INTEREST (REoI) FOR EMPANELMENT OF THIRD-PARTY AGENCIES FOR CONDUCTING SURVEY ACTIVITIES UNDER WATER RESOURCES DEPARTMENT (WRD), GOVERNMENT OF ASSAM",Please refer Tender documents. ,NA ,,Consultancy,NA ,Empanelment,180.0,1095.0,Assam,781029.0,Guwahati ,"Conference Hall, O/o the Chief Engineer, Water Resources Department, Assam, AWC, Basistha, Ghy 781029 ",30-Aug-2024 02:00 PM ,Guwahati,No ,No,AOC,24-Apr-2025,INR 0,1095.0,Jayanta Kumar Barman,24-Apr-2025 11:36 AM,tech_result.pdf (375.00 KB),"REQUEST FOR EXPRESSION OF INTEREST (REoI) FOR EMPANELMENT OF THIRD-PARTY AGENCIES FOR CONDUCTING SURVEY ACTIVITIES UNDER WATER RESOURCES DEPARTMENT (WRD), GOVERNMENT OF ASSAM",1.0,245579.0,BASIC CONSULTANT,INR,0.0,1,239115,AM DATA LAB PRIVATE LIMITED,21-Sep-2024 11:42 AM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,Finance,All bids were approved for technical evaluation.,Jayanta Kumar Barman,13-Nov-2024 06:58 PM,finance_62465.pdf,"Additional Chief Engineer, EAP",Internal,,Jayanta Kumar Barman,24-Apr-2025 11:23 AM,finsummary_62465.pdf (375.22 KB),Department of Water Resources||Chief Engineer - DoWR,2024_DoWR_38614_1,2024-25_HIU_REOI_TPA,"REQUEST FOR EXPRESSION OF INTEREST (REoI) FOR EMPANELMENT OF THIRD-PARTY AGENCIES FOR CONDUCTING SURVEY ACTIVITIES UNDER WATER RESOURCES DEPARTMENT (WRD), GOVERNMENT OF ASSAM","Additional Chief Engineer, EAP",Internal,,Jayanta Kumar Barman,24-Apr-2025 11:11 AM,techsummary_62465.pdf (375.22 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,245412.0,Samarth Infra Tech Services Pvt. Ltd.,INR,0.0,2,239071,ARKITECHNO Consultants (India) Pvt. Ltd.,21-Oct-2024 03:43 PM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,241858.0,GarudaUAV Soft Solutions Pvt Ltd,INR,0.0,3,245579,BASIC CONSULTANT,21-Oct-2024 01:07 PM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,241805.0,Kishur Konwar,INR,0.0,4,238888,gallop infra services consultancy,01-Oct-2024 12:24 PM,Rejected-Technical,NOT QUALIFIED,24-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,241738.0,SOFTA GEOTECHNICAL PVT LTD,INR,0.0,5,241858,GarudaUAV Soft Solutions Pvt Ltd,17-Oct-2024 10:11 AM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,241483.0,Monarch Surveyors & Engineering Consultants Limited,INR,0.0,6,241805,Kishur Konwar,03-Oct-2024 11:09 AM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,239198.0,venkateshwara enterprises,INR,0.0,7,241806,Lotus Engineers,03-Oct-2024 11:12 AM,Rejected-Technical,NOT QUALIFIED,24-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,239115.0,AM DATA LAB PRIVATE LIMITED,INR,0.0,8,240422,Mecoa Engineers Pvt.Ltd,02-Oct-2024 01:52 PM,Rejected-Technical,NOT QUALIFIED,24-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,239071.0,ARKITECHNO Consultants (India) Pvt. Ltd.,INR,0.0,9,238598,MNEC CONSULTANTS PVT. LTD.,02-Oct-2024 06:23 PM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,238598.0,MNEC CONSULTANTS PVT. LTD.,INR,0.0,10,241483,Monarch Surveyors & Engineering Consultants Limited,03-Oct-2024 12:06 PM,Accepted-AOC,SHORTLISTED,24-Apr-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,AOC
