object_id,total_tender_awarded_value
18-300-00104,5580713.0
18-303-00122,79398008.04
18-304-00128,120031712.2
18-305-00134,123313698.19
18-308-00152,12336514.8
18-310-00163,44244486.82
18-316-00185,192265793.35
18-317-00189,54637934.6
18-317-00190,11825182.82
18-318-00195,6499675.78
18-320-00205,15147738.0
18-321-00214,0.0
18-322-00219,326427616.4
18-322-00267,27324047.43
18-324-00262,13999394.0
18-325-00238,66430391.83
18-325-00239,63368862.83
18-325-00269,102249296.76
18-756-00249,8772790.29
