object_id,total_tender_awarded_value
18-300-00104,362061156.9
18-303-00122,37429784.41
18-304-00128,8621294.89
18-305-00134,29413778.669999998
18-306-00139,77199980.6
18-307-00145,2999368.0
18-308-00150,166008.62
18-310-00161,3086618.0
18-312-00169,3527641.5
18-312-00276,0.0
18-316-00185,98073634.41
18-317-00189,108695694.57
18-317-00190,24249622.869999997
18-318-00195,51812230.650000006
18-320-00205,0.0
18-321-00214,3155248.51
18-322-00219,55777506.650000006
18-323-00226,8367492.13
18-760-00281,5034835.159999999
