object_id,total_tender_awarded_value
104.0,25982273.2
122.0,18947146.0
139.0,14399971.3711499435.0
150.0,15593354.0
156.0,5367402.14752697.7520207378.14874900.011951399.8849765409.155459794.265270795.12
166.0,19797007.518999492.768999396.3417998666.42
173.0,7249302.57249235.6
175.0,0
185.0,15971623.0
189.0,13517094.03
190.0,19848898.5619797266.43
210.0,30585600.0
219.0,8572012.0
226.0,15408623.09604566.0
251.0,30874000.028002000.0
262.0,13910000.05847464.0
269.0,8213583.51
272.0,7895813.0
281.0,8000495.019798609.010865883.018947145.0
