object_id,total_tender_awarded_value
18-300-00104,19332352.2
18-302-00115,12076121.75
18-303-00122,337889454.59000003
18-304-00128,16396162.32
18-305-00134,369120562.05
18-309-00156,24999985.0
18-310-00159,7785440.0
18-310-00160,26874847.59
18-310-00162,60527901.0
18-310-00163,63234893.74
18-312-00276,154683183.74
18-317-00189,33038351.47
18-321-00211,98823079.01
18-322-00219,375350501.45
18-322-00267,14173401.23
18-323-00226,213959215.41
18-324-00231,5292246.61
18-324-00262,112688153.61
18-325-00239,132483521.05000001
18-326-00246,24439870.0
18-326-00247,5285943.0
