object_id,total_tender_awarded_value
18-300-00104,75359582.82
18-301-00112,65705722.61
18-302-00115,29497757.66
18-302-00116,98994450.25
18-302-00118,13498985.84
18-303-00122,48977757.35
18-304-00128,38924717.45
18-305-00134,71995846.9
18-306-00139,23757718.34
18-307-00145,13499233.0
18-310-00160,57776784.21
18-310-00164,17931256.48
18-312-00276,49497245.02
18-322-00219,229948986.57
18-323-00226,56442739.93000001
18-324-00262,4856993.0
18-325-00269,40497698.51
18-326-00246,33286239.59
