object_id,total_tender_awarded_value
18-300-00104,27602100.0
18-301-00111,12834956.0
18-301-00112,152438012.0
18-301-00114,19395317.0
18-303-00122,53457600.03
18-304-00128,12414971.0
18-305-00132,2907192.5
18-305-00136,19764000.0
18-306-00139,26964221.830000002
18-307-00145,28562519.71
18-308-00150,46552604.6
18-309-00157,6521463.0
18-310-00163,11616068.99
18-312-00276,11599181.0
18-313-00175,23163651.0
18-316-00184,28107000.0
18-316-00185,6830000.0
18-316-00188,33561488.0
18-322-00219,17070767.41
18-323-00226,177701686.0
18-324-00262,20143199.02
18-325-00270,13157578.28
18-326-00246,7384700.0
18-755-00279,16252000.0
18-756-00249,0.0
18-756-00251,6144826.02
18-758-00256,27713207.32
18-758-00257,29566076.1
18-760-00281,30045609.0
