Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,AMSCL/ECF/255581/150953,2023_HFWD_29257_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Documents for empanellment,10-Feb-2023 01:30 PM,28-Apr-2023 03:00 PM,10-Feb-2023 02:30 PM,28-Apr-2023 02:00 PM,NA ,NA ,23-Mar-2023 02:00 PM,28-Apr-2023 02:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,DATE EXTENSION,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,MD,AMSCL,FOR SUPPLY OF ESSENTIAL DRUGS,FOR SUPPLY OF ESSENTIAL DRUGS,Please refer Tender documents. ,NA ,,Medicines,NA ,Empanelment,180.0,60.0,GUWAHATI,781026.0,AMSCL ,"AMSCL, Assam. Address Central Drug Ware House Campus, Patherquery, Narengi, Guwahati, Assam-781026 ",21-Feb-2023 11:00 AM ,AMSCL,No ,No,AOC,1,181558,ABBOTT INDIA LIMITED,26-Apr-2023 11:09 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,Finance,Revised Minutes of Technical Bid evaluation.,Anirban Talukdar,19-May-2023 06:47 PM,finance_47108.pdf,Health and Family Welfare Department||Assam Medical Services Corporation Limited,2023_HFWD_29257_1,AMSCL/ECF/255581/150953,FOR SUPPLY OF ESSENTIAL DRUGS,AMD,Internal,"DME, DHS, ED-NHM, Drug C, SFC, GM, Sr. M, Manger, Exe.",Robin Kumar Singh,12-Jun-2023 07:04 PM,techsummary_47108.pdf (26909.14 KB),1.0,Corrigendum,Merging error in Minutes,16-May-2023 06:41 PM,MTBSF.pdf ,35160.3,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CHANGE OF VENUE,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,183333,ACULIFE HEALTHCARE PRIVATE LIMITED,28-Apr-2023 09:33 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Corrigendum,19-May-2023 06:21 PM,MinSF.pdf ,37960.66,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Corrigendum5,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,184053,ADMAC LIFESCIENCES,25-Apr-2023 11:02 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,184228,Affy Parenterals,23-Apr-2023 07:51 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,181860,Agron Remedies Pvt. Ltd.,13-Apr-2023 05:27 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,181328,AKUMS DRUGS & PHARMACEUTICALS LTD,05-Apr-2023 03:31 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,184177,ALKEM LABORATORIES LIMITED,28-Apr-2023 11:35 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,181730,Allergan Healthcare India Pvt Ltd,20-Apr-2023 11:09 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,181655,Allergan India Pvt Ltd,20-Apr-2023 11:25 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,183001,Alpa Laboratories Limited,22-Apr-2023 10:58 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,182308,APPLE FORMULATIONS PVT LTD,21-Apr-2023 10:46 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,181494,ARCO LIFESCIENCES INDIA PVT LTD,25-Apr-2023 06:28 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,184730,"ASOJ SOFT CAPS PVT. LTD.,",27-Apr-2023 01:53 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,183978,Axa Parenterals Ltd.,21-Apr-2023 07:23 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,184905,AZINE HEALTHCARE PRIVATE LIMITED,27-Apr-2023 05:02 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,181771,Babu Ram Om Prakash,21-Apr-2023 11:49 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,184105,Bajaj Healthcare Ltd,27-Apr-2023 01:51 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,182330,Baxter (India) Private Limited,22-Apr-2023 12:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,184182,BDR PHARMACEUTICALS INTL PVT. LTD.,26-Apr-2023 08:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,181006,BHARAT PARENTERALS LTD.,20-Apr-2023 12:16 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,181082,BHARAT SERUMS AND VACCINES LIMITED,21-Apr-2023 11:03 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,181205,Biocon Biologics Limited,11-Apr-2023 12:32 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,181016,Biological E Limited,17-Apr-2023 05:31 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,181018,Boehringer Ingelheim India Private Limited,30-Mar-2023 04:15 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,181569,Brassica Pharma Pvt. Ltd.,20-Apr-2023 12:13 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,181022,Bristol Myers Squibb India Pvt Ltd,19-Apr-2023 04:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,183986,BRIYOSIS SOFT CAPS PRIVATE LIMITED,28-Apr-2023 01:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,181818,Cadila Pharmaceuticals Limited,19-Apr-2023 01:03 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,184833,Celebrity Biopharma Ltd,28-Apr-2023 12:22 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,181853,Celon Laboratories Private Limited,27-Apr-2023 02:17 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,183408,Centurion Remedies Pvt. Ltd,18-Apr-2023 04:57 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,184094,Cian Healthcare Ltd.,27-Apr-2023 07:12 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,182544,CIPCO PHARMACEUTICALS,28-Apr-2023 12:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,181043,Cipla Ltd,27-Apr-2023 12:46 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,181869,CMG BIOTECH PVT. LTD.,22-Apr-2023 02:54 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,182259,Concord Biotech Limited,25-Apr-2023 11:56 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,183601,CONSERN PHARMA LIMITED,21-Apr-2023 05:12 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,183815,COTEC HEALTHCARE PVT LTD,27-Apr-2023 06:02 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,183560,Curetech Skincare,27-Apr-2023 06:42 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,181887,DANO VACCINES & BIOLOGICALS PRIVATE LIMITED,24-Apr-2023 10:13 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,182613,D. D. PHARMACEUTICALS PVT LTD,22-Apr-2023 01:48 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
