object_id,SDRF_sanctions_awarded_value
18-308-00148,7112200.0
18-308-00149,7112200.0
18-308-00150,7112200.0
18-308-00151,7112200.0
18-308-00152,7112200.0
18-308-00153,7112200.0
18-313-00172,33196333.333333332
18-313-00173,33196333.333333332
18-313-00174,33196333.333333332
18-313-00175,33196333.333333332
18-313-00176,33196333.333333332
18-313-00177,33196333.333333332
18-322-00219,11362500.0
18-322-00220,11362500.0
18-322-00221,11362500.0
18-322-00267,11362500.0
18-760-00280,1035155.0
18-760-00281,1035155.0
18-323-00222,1486652.5
18-323-00223,1486652.5
18-323-00224,1486652.5
18-323-00225,1486652.5
18-323-00226,1486652.5
18-323-00227,1486652.5
18-323-00228,1486652.5
18-323-00230,1486652.5
18-306-00137,4750000.0
18-306-00138,4750000.0
18-306-00139,4750000.0
18-306-00140,4750000.0
18-816-00235,4074400.0
18-816-00236,4074400.0
18-816-00258,4074400.0
18-816-00259,4074400.0
18-816-00261,4074400.0
18-326-00240,5341555.555555556
18-326-00241,5341555.555555556
18-326-00242,5341555.555555556
18-326-00243,5341555.555555556
18-326-00244,5341555.555555556
18-326-00245,5341555.555555556
18-326-00246,5341555.555555556
18-326-00247,5341555.555555556
18-326-00268,5341555.555555556
