Total_Animal_Affected,object_id,timeperiod
0.0,18-318-00197,2021_10
0.0,18-319-00198,2021_10
0.0,18-319-00199,2021_10
0.0,18-319-00200,2021_10
0.0,18-319-00201,2021_10
0.0,18-319-00202,2021_10
0.0,18-320-00205,2021_10
0.0,18-320-00206,2021_10
0.0,18-320-00207,2021_10
0.0,18-321-00208,2021_10
0.0,18-321-00209,2021_10
0.0,18-321-00210,2021_10
0.0,18-321-00211,2021_10
0.0,18-321-00212,2021_10
0.0,18-321-00213,2021_10
0.0,18-321-00214,2021_10
0.0,18-321-00215,2021_10
0.0,18-321-00216,2021_10
0.0,18-321-00217,2021_10
0.0,18-322-00219,2021_10
0.0,18-322-00220,2021_10
0.0,18-322-00221,2021_10
0.0,18-323-00222,2021_10
0.0,18-323-00223,2021_10
0.0,18-323-00224,2021_10
0.0,18-323-00225,2021_10
0.0,18-323-00226,2021_10
0.0,18-323-00227,2021_10
0.0,18-323-00228,2021_10
0.0,18-323-00230,2021_10
0.0,18-324-00231,2021_10
0.0,18-324-00233,2021_10
0.0,18-324-00234,2021_10
0.0,18-325-00238,2021_10
0.0,18-325-00239,2021_10
0.0,18-326-00241,2021_10
0.0,18-326-00245,2021_10
0.0,18-326-00246,2021_10
0.0,18-326-00247,2021_10
0.0,18-755-00248,2021_10
0.0,18-756-00249,2021_10
0.0,18-756-00250,2021_10
0.0,18-756-00251,2021_10
0.0,18-757-00252,2021_10
0.0,18-757-00253,2021_10
0.0,18-757-00254,2021_10
0.0,18-759-00255,2021_10
0.0,18-758-00256,2021_10
0.0,18-758-00257,2021_10
0.0,18-816-00259,2021_10
0.0,18-324-00260,2021_10
0.0,18-816-00261,2021_10
0.0,18-324-00262,2021_10
0.0,18-303-00264,2021_10
0.0,18-799-00265,2021_10
0.0,18-303-00266,2021_10
0.0,18-326-00268,2021_10
0.0,18-325-00269,2021_10
0.0,18-325-00270,2021_10
0.0,18-304-00271,2021_10
0.0,18-321-00272,2021_10
0.0,18-321-00273,2021_10
0.0,18-314-00275,2021_10
0.0,18-312-00276,2021_10
0.0,18-312-00277,2021_10
0.0,18-755-00278,2021_10
0.0,18-755-00279,2021_10
0.0,18-760-00280,2021_10
0.0,18-760-00281,2021_10
0.0,18-300-00101,2022_04
0.0,18-300-00103,2022_04
0.0,18-300-00104,2022_04
0.0,18-300-00105,2022_04
0.0,18-301-00109,2022_04
0.0,18-301-00114,2022_04
0.0,18-307-00141,2022_04
0.0,18-309-00155,2022_04
0.0,18-310-00160,2022_04
0.0,18-311-00168,2022_04
0.0,18-315-00181,2022_04
0.0,18-316-00184,2022_04
0.0,18-316-00185,2022_04
0.0,18-316-00186,2022_04
0.0,18-316-00187,2022_04
0.0,18-316-00188,2022_04
0.0,18-317-00191,2022_04
0.0,18-317-00192,2022_04
0.0,18-317-00193,2022_04
0.0,18-319-00200,2022_04
0.0,18-324-00233,2022_04
0.0,18-326-00246,2022_04
0.0,18-755-00248,2022_04
483.0,18-756-00250,2022_04
0.0,18-757-00252,2022_04
0.0,18-326-00268,2022_04
0.0,18-755-00278,2022_04
0.0,18-755-00279,2022_04
0.0,18-300-00101,2022_05
0.0,18-300-00102,2022_05
0.0,18-300-00103,2022_05
0.0,18-300-00104,2022_05
0.0,18-300-00105,2022_05
0.0,18-301-00109,2022_05
0.0,18-301-00110,2022_05
0.0,18-301-00111,2022_05
0.0,18-301-00112,2022_05
0.0,18-301-00113,2022_05
0.0,18-301-00114,2022_05
5048.0,18-302-00115,2022_05
1053.0,18-302-00116,2022_05
0.0,18-302-00117,2022_05
0.0,18-302-00118,2022_05
0.0,18-302-00119,2022_05
0.0,18-303-00120,2022_05
0.0,18-303-00121,2022_05
55323.0,18-303-00122,2022_05
162018.0,18-303-00123,2022_05
2427.0,18-799-00124,2022_05
0.0,18-304-00126,2022_05
0.0,18-304-00127,2022_05
828675.0,18-304-00128,2022_05
0.0,18-304-00129,2022_05
0.0,18-305-00130,2022_05
0.0,18-305-00131,2022_05
0.0,18-305-00132,2022_05
0.0,18-305-00133,2022_05
290256.0,18-305-00134,2022_05
369415.0,18-305-00135,2022_05
589613.0,18-305-00136,2022_05
0.0,18-306-00137,2022_05
0.0,18-306-00138,2022_05
15383.0,18-306-00139,2022_05
7228.0,18-306-00140,2022_05
13675.0,18-307-00141,2022_05
5495.0,18-307-00142,2022_05
2535.0,18-307-00143,2022_05
0.0,18-307-00144,2022_05
3300.0,18-307-00145,2022_05
0.0,18-307-00146,2022_05
148.0,18-307-00147,2022_05
184.0,18-308-00150,2022_05
0.0,18-308-00151,2022_05
0.0,18-308-00152,2022_05
0.0,18-308-00153,2022_05
0.0,18-309-00154,2022_05
0.0,18-309-00155,2022_05
0.0,18-309-00156,2022_05
0.0,18-309-00157,2022_05
0.0,18-310-00158,2022_05
0.0,18-310-00159,2022_05
7623.0,18-310-00160,2022_05
0.0,18-310-00161,2022_05
0.0,18-310-00162,2022_05
0.0,18-310-00163,2022_05
0.0,18-310-00164,2022_05
0.0,18-311-00165,2022_05
0.0,18-311-00166,2022_05
0.0,18-311-00167,2022_05
0.0,18-311-00168,2022_05
0.0,18-312-00169,2022_05
0.0,18-312-00170,2022_05
0.0,18-312-00171,2022_05
0.0,18-313-00172,2022_05
0.0,18-313-00173,2022_05
0.0,18-313-00174,2022_05
0.0,18-313-00175,2022_05
0.0,18-313-00176,2022_05
0.0,18-313-00177,2022_05
0.0,18-314-00178,2022_05
0.0,18-314-00179,2022_05
1424.0,18-315-00181,2022_05
195212.0,18-316-00184,2022_05
48325.0,18-316-00185,2022_05
24160.0,18-316-00186,2022_05
31179.0,18-316-00187,2022_05
21365.0,18-316-00188,2022_05
942.0,18-317-00189,2022_05
0.0,18-317-00190,2022_05
0.0,18-317-00191,2022_05
0.0,18-317-00192,2022_05
0.0,18-317-00193,2022_05
1366.0,18-318-00194,2022_05
0.0,18-318-00195,2022_05
0.0,18-318-00196,2022_05
0.0,18-318-00197,2022_05
0.0,18-319-00198,2022_05
0.0,18-319-00199,2022_05
0.0,18-319-00200,2022_05
0.0,18-319-00201,2022_05
0.0,18-319-00202,2022_05
0.0,18-320-00205,2022_05
0.0,18-320-00206,2022_05
0.0,18-320-00207,2022_05
30318.0,18-321-00208,2022_05
46290.0,18-321-00209,2022_05
0.0,18-321-00210,2022_05
0.0,18-321-00211,2022_05
0.0,18-321-00212,2022_05
0.0,18-321-00213,2022_05
0.0,18-321-00214,2022_05
0.0,18-321-00215,2022_05
0.0,18-321-00216,2022_05
0.0,18-321-00217,2022_05
0.0,18-322-00219,2022_05
0.0,18-322-00220,2022_05
0.0,18-322-00221,2022_05
82143.0,18-323-00222,2022_05
54819.0,18-323-00223,2022_05
94.0,18-323-00224,2022_05
0.0,18-323-00225,2022_05
0.0,18-323-00226,2022_05
6680.0,18-323-00227,2022_05
0.0,18-323-00228,2022_05
0.0,18-323-00230,2022_05
0.0,18-324-00231,2022_05
0.0,18-324-00233,2022_05
0.0,18-324-00234,2022_05
120110.0,18-325-00238,2022_05
0.0,18-325-00239,2022_05
842.0,18-326-00241,2022_05
0.0,18-326-00245,2022_05
207.0,18-326-00246,2022_05
200.0,18-326-00247,2022_05
0.0,18-755-00248,2022_05
1800.0,18-756-00249,2022_05
10113.0,18-756-00250,2022_05
15809.0,18-756-00251,2022_05
1057.0,18-757-00252,2022_05
25952.0,18-757-00253,2022_05
28754.0,18-757-00254,2022_05
0.0,18-759-00255,2022_05
0.0,18-758-00256,2022_05
0.0,18-758-00257,2022_05
0.0,18-816-00259,2022_05
0.0,18-324-00260,2022_05
0.0,18-816-00261,2022_05
0.0,18-324-00262,2022_05
0.0,18-303-00264,2022_05
0.0,18-799-00265,2022_05
0.0,18-303-00266,2022_05
4566.0,18-326-00268,2022_05
407581.0,18-325-00269,2022_05
282843.0,18-325-00270,2022_05
0.0,18-304-00271,2022_05
0.0,18-321-00272,2022_05
0.0,18-321-00273,2022_05
0.0,18-314-00275,2022_05
0.0,18-312-00276,2022_05
0.0,18-312-00277,2022_05
0.0,18-755-00278,2022_05
0.0,18-755-00279,2022_05
0.0,18-760-00280,2022_05
0.0,18-760-00281,2022_05
0.0,18-300-00101,2022_06
15530.0,18-300-00102,2022_06
3381.0,18-300-00103,2022_06
15961.0,18-300-00104,2022_06
174930.0,18-300-00105,2022_06
241415.0,18-301-00109,2022_06
223777.0,18-301-00110,2022_06
110740.0,18-301-00111,2022_06
334421.0,18-301-00112,2022_06
498110.0,18-301-00113,2022_06
110856.0,18-301-00114,2022_06
380815.0,18-302-00115,2022_06
221627.0,18-302-00116,2022_06
73099.0,18-302-00117,2022_06
0.0,18-302-00118,2022_06
6811.0,18-302-00119,2022_06
2229052.0,18-303-00120,2022_06
2542511.0,18-303-00121,2022_06
2965472.0,18-303-00122,2022_06
1857313.0,18-303-00123,2022_06
431753.0,18-799-00124,2022_06
223500.0,18-304-00126,2022_06
0.0,18-304-00127,2022_06
896092.0,18-304-00128,2022_06
82280.0,18-304-00129,2022_06
864.0,18-305-00130,2022_06
14937.0,18-305-00131,2022_06
0.0,18-305-00132,2022_06
0.0,18-305-00133,2022_06
390980.0,18-305-00134,2022_06
389206.0,18-305-00135,2022_06
611136.0,18-305-00136,2022_06
58532.0,18-306-00137,2022_06
32188.0,18-306-00138,2022_06
104278.0,18-306-00139,2022_06
0.0,18-306-00140,2022_06
51232.0,18-307-00141,2022_06
79445.0,18-307-00142,2022_06
42118.0,18-307-00143,2022_06
10676.0,18-307-00144,2022_06
33079.0,18-307-00145,2022_06
6506.0,18-307-00146,2022_06
176714.0,18-307-00147,2022_06
3790.0,18-308-00150,2022_06
112403.0,18-308-00151,2022_06
78080.0,18-308-00152,2022_06
128018.0,18-308-00153,2022_06
0.0,18-309-00154,2022_06
0.0,18-309-00155,2022_06
0.0,18-309-00156,2022_06
0.0,18-309-00157,2022_06
1050.0,18-310-00158,2022_06
1566.0,18-310-00159,2022_06
11311.0,18-310-00160,2022_06
0.0,18-310-00161,2022_06
7652.0,18-310-00162,2022_06
810.0,18-310-00163,2022_06
0.0,18-310-00164,2022_06
0.0,18-311-00165,2022_06
0.0,18-311-00166,2022_06
0.0,18-311-00167,2022_06
0.0,18-311-00168,2022_06
0.0,18-312-00169,2022_06
0.0,18-312-00170,2022_06
0.0,18-312-00171,2022_06
6670.0,18-313-00172,2022_06
0.0,18-313-00173,2022_06
0.0,18-313-00174,2022_06
0.0,18-313-00175,2022_06
0.0,18-313-00176,2022_06
0.0,18-313-00177,2022_06
0.0,18-314-00178,2022_06
0.0,18-314-00179,2022_06
863.0,18-315-00181,2022_06
238322.0,18-316-00184,2022_06
133381.0,18-316-00185,2022_06
74403.0,18-316-00186,2022_06
209762.0,18-316-00187,2022_06
76095.0,18-316-00188,2022_06
23710.0,18-317-00189,2022_06
29518.0,18-317-00190,2022_06
21157.0,18-317-00191,2022_06
107799.0,18-317-00192,2022_06
12300.0,18-317-00193,2022_06
30564.0,18-318-00194,2022_06
17065.0,18-318-00195,2022_06
4678.0,18-318-00196,2022_06
1000.0,18-318-00197,2022_06
3772.0,18-319-00198,2022_06
62149.0,18-319-00199,2022_06
161032.0,18-319-00200,2022_06
0.0,18-319-00201,2022_06
281889.0,18-319-00202,2022_06
1314.0,18-320-00205,2022_06
1280.0,18-320-00206,2022_06
25485.0,18-320-00207,2022_06
551427.0,18-321-00208,2022_06
408954.0,18-321-00209,2022_06
2292654.0,18-321-00210,2022_06
279268.0,18-321-00211,2022_06
0.0,18-321-00212,2022_06
0.0,18-321-00213,2022_06
123844.0,18-321-00214,2022_06
3340.0,18-321-00215,2022_06
0.0,18-321-00216,2022_06
74893.0,18-321-00217,2022_06
0.0,18-322-00219,2022_06
84610.0,18-322-00220,2022_06
51050.0,18-322-00221,2022_06
644407.0,18-323-00222,2022_06
363351.0,18-323-00223,2022_06
219271.0,18-323-00224,2022_06
167241.0,18-323-00225,2022_06
457025.0,18-323-00226,2022_06
128913.0,18-323-00227,2022_06
306891.0,18-323-00228,2022_06
11029.0,18-323-00230,2022_06
93446.0,18-324-00231,2022_06
18569.0,18-324-00233,2022_06
22498.0,18-324-00234,2022_06
300552.0,18-325-00238,2022_06
408830.0,18-325-00239,2022_06
6710.0,18-326-00241,2022_06
1540.0,18-326-00245,2022_06
9268.0,18-326-00246,2022_06
297.0,18-326-00247,2022_06
0.0,18-755-00248,2022_06
28854.0,18-756-00249,2022_06
61193.0,18-756-00250,2022_06
49907.0,18-756-00251,2022_06
243431.0,18-757-00252,2022_06
196595.0,18-757-00253,2022_06
95823.0,18-757-00254,2022_06
0.0,18-759-00255,2022_06
1218663.0,18-758-00256,2022_06
1990284.0,18-758-00257,2022_06
342045.0,18-816-00259,2022_06
11029.0,18-324-00260,2022_06
88860.0,18-816-00261,2022_06
3743.0,18-324-00262,2022_06
125701.0,18-303-00264,2022_06
442243.0,18-799-00265,2022_06
752651.0,18-303-00266,2022_06
32388.0,18-326-00268,2022_06
1787179.0,18-325-00269,2022_06
919097.0,18-325-00270,2022_06
192529.0,18-304-00271,2022_06
29350.0,18-321-00272,2022_06
5275.0,18-321-00273,2022_06
0.0,18-314-00275,2022_06
0.0,18-312-00276,2022_06
0.0,18-312-00277,2022_06
0.0,18-755-00278,2022_06
0.0,18-755-00279,2022_06
10036.0,18-760-00280,2022_06
10089.0,18-760-00281,2022_06
0.0,18-300-00101,2022_07
0.0,18-300-00102,2022_07
0.0,18-300-00103,2022_07
0.0,18-300-00104,2022_07
0.0,18-300-00105,2022_07
0.0,18-301-00109,2022_07
0.0,18-301-00110,2022_07
0.0,18-301-00111,2022_07
0.0,18-301-00112,2022_07
0.0,18-301-00113,2022_07
0.0,18-301-00114,2022_07
0.0,18-302-00115,2022_07
0.0,18-302-00116,2022_07
0.0,18-302-00117,2022_07
0.0,18-302-00118,2022_07
0.0,18-302-00119,2022_07
394314.0,18-303-00120,2022_07
405532.0,18-303-00121,2022_07
575256.0,18-303-00122,2022_07
101021.0,18-303-00123,2022_07
4621.0,18-799-00124,2022_07
169200.0,18-304-00126,2022_07
0.0,18-304-00127,2022_07
1145619.0,18-304-00128,2022_07
273810.0,18-304-00129,2022_07
143.0,18-305-00130,2022_07
0.0,18-305-00131,2022_07
0.0,18-305-00132,2022_07
0.0,18-305-00133,2022_07
137623.0,18-305-00134,2022_07
268151.0,18-305-00135,2022_07
167931.0,18-305-00136,2022_07
2345.0,18-306-00137,2022_07
0.0,18-306-00138,2022_07
3008.0,18-306-00139,2022_07
0.0,18-306-00140,2022_07
15370.0,18-307-00141,2022_07
17257.0,18-307-00142,2022_07
5000.0,18-307-00143,2022_07
0.0,18-307-00144,2022_07
0.0,18-307-00145,2022_07
231.0,18-307-00146,2022_07
48064.0,18-307-00147,2022_07
1676.0,18-308-00150,2022_07
9354.0,18-308-00151,2022_07
47666.0,18-308-00152,2022_07
7345.0,18-308-00153,2022_07
0.0,18-309-00154,2022_07
0.0,18-309-00155,2022_07
0.0,18-309-00156,2022_07
0.0,18-309-00157,2022_07
12776.0,18-310-00158,2022_07
0.0,18-310-00159,2022_07
17144.0,18-310-00160,2022_07
0.0,18-310-00161,2022_07
93947.0,18-310-00162,2022_07
2698.0,18-310-00163,2022_07
28615.0,18-310-00164,2022_07
13524.0,18-311-00165,2022_07
0.0,18-311-00166,2022_07
0.0,18-311-00167,2022_07
0.0,18-311-00168,2022_07
0.0,18-312-00169,2022_07
0.0,18-312-00170,2022_07
0.0,18-312-00171,2022_07
350.0,18-313-00172,2022_07
0.0,18-313-00173,2022_07
0.0,18-313-00174,2022_07
0.0,18-313-00175,2022_07
0.0,18-313-00176,2022_07
0.0,18-313-00177,2022_07
0.0,18-314-00178,2022_07
0.0,18-314-00179,2022_07
0.0,18-315-00181,2022_07
0.0,18-316-00184,2022_07
0.0,18-316-00185,2022_07
0.0,18-316-00186,2022_07
0.0,18-316-00187,2022_07
0.0,18-316-00188,2022_07
0.0,18-317-00189,2022_07
0.0,18-317-00190,2022_07
0.0,18-317-00191,2022_07
0.0,18-317-00192,2022_07
0.0,18-317-00193,2022_07
30564.0,18-318-00194,2022_07
17065.0,18-318-00195,2022_07
0.0,18-318-00196,2022_07
0.0,18-318-00197,2022_07
0.0,18-319-00198,2022_07
0.0,18-319-00199,2022_07
0.0,18-319-00200,2022_07
0.0,18-319-00201,2022_07
0.0,18-319-00202,2022_07
0.0,18-320-00205,2022_07
0.0,18-320-00206,2022_07
0.0,18-320-00207,2022_07
0.0,18-321-00208,2022_07
0.0,18-321-00209,2022_07
0.0,18-321-00210,2022_07
8120.0,18-321-00211,2022_07
0.0,18-321-00212,2022_07
0.0,18-321-00213,2022_07
0.0,18-321-00214,2022_07
1670.0,18-321-00215,2022_07
0.0,18-321-00216,2022_07
33.0,18-321-00217,2022_07
0.0,18-322-00219,2022_07
1136.0,18-322-00220,2022_07
3471.0,18-322-00221,2022_07
0.0,18-323-00222,2022_07
17790.0,18-323-00223,2022_07
0.0,18-323-00224,2022_07
0.0,18-323-00225,2022_07
0.0,18-323-00226,2022_07
0.0,18-323-00227,2022_07
0.0,18-323-00228,2022_07
0.0,18-323-00230,2022_07
0.0,18-324-00231,2022_07
7152.0,18-324-00233,2022_07
0.0,18-324-00234,2022_07
600.0,18-325-00238,2022_07
11518.0,18-325-00239,2022_07
0.0,18-326-00241,2022_07
1800.0,18-326-00245,2022_07
0.0,18-326-00246,2022_07
0.0,18-326-00247,2022_07
0.0,18-755-00248,2022_07
0.0,18-756-00249,2022_07
7188.0,18-756-00250,2022_07
27437.0,18-756-00251,2022_07
0.0,18-757-00252,2022_07
0.0,18-757-00253,2022_07
0.0,18-757-00254,2022_07
0.0,18-759-00255,2022_07
0.0,18-758-00256,2022_07
0.0,18-758-00257,2022_07
2102.0,18-816-00259,2022_07
0.0,18-324-00260,2022_07
0.0,18-816-00261,2022_07
0.0,18-324-00262,2022_07
0.0,18-303-00264,2022_07
2373.0,18-799-00265,2022_07
40140.0,18-303-00266,2022_07
0.0,18-326-00268,2022_07
159118.0,18-325-00269,2022_07
0.0,18-325-00270,2022_07
23700.0,18-304-00271,2022_07
0.0,18-321-00272,2022_07
0.0,18-321-00273,2022_07
0.0,18-314-00275,2022_07
0.0,18-312-00276,2022_07
0.0,18-312-00277,2022_07
0.0,18-755-00278,2022_07
5100.0,18-755-00279,2022_07
10041.0,18-760-00280,2022_07
15895.0,18-760-00281,2022_07
0.0,18-300-00101,2022_08
0.0,18-300-00102,2022_08
0.0,18-300-00103,2022_08
0.0,18-300-00104,2022_08
0.0,18-300-00105,2022_08
0.0,18-301-00109,2022_08
0.0,18-301-00110,2022_08
0.0,18-301-00111,2022_08
0.0,18-301-00112,2022_08
0.0,18-301-00113,2022_08
0.0,18-301-00114,2022_08
0.0,18-302-00115,2022_08
0.0,18-302-00116,2022_08
0.0,18-302-00117,2022_08
0.0,18-302-00118,2022_08
0.0,18-302-00119,2022_08
0.0,18-303-00120,2022_08
0.0,18-303-00121,2022_08
0.0,18-303-00122,2022_08
0.0,18-303-00123,2022_08
1136.0,18-799-00124,2022_08
0.0,18-304-00126,2022_08
0.0,18-304-00127,2022_08
0.0,18-304-00128,2022_08
0.0,18-304-00129,2022_08
0.0,18-305-00130,2022_08
0.0,18-305-00131,2022_08
0.0,18-305-00132,2022_08
0.0,18-305-00133,2022_08
0.0,18-305-00134,2022_08
0.0,18-305-00135,2022_08
0.0,18-305-00136,2022_08
0.0,18-306-00137,2022_08
0.0,18-306-00138,2022_08
0.0,18-306-00139,2022_08
0.0,18-306-00140,2022_08
0.0,18-307-00141,2022_08
0.0,18-307-00142,2022_08
0.0,18-307-00143,2022_08
0.0,18-307-00144,2022_08
0.0,18-307-00145,2022_08
0.0,18-307-00146,2022_08
13793.0,18-307-00147,2022_08
12027.0,18-308-00150,2022_08
0.0,18-308-00151,2022_08
0.0,18-308-00152,2022_08
135948.0,18-308-00153,2022_08
0.0,18-309-00154,2022_08
0.0,18-309-00155,2022_08
0.0,18-309-00156,2022_08
0.0,18-309-00157,2022_08
0.0,18-310-00158,2022_08
0.0,18-310-00159,2022_08
0.0,18-310-00160,2022_08
0.0,18-310-00161,2022_08
0.0,18-310-00162,2022_08
0.0,18-310-00163,2022_08
0.0,18-310-00164,2022_08
0.0,18-311-00165,2022_08
0.0,18-311-00166,2022_08
0.0,18-311-00167,2022_08
0.0,18-311-00168,2022_08
0.0,18-312-00169,2022_08
0.0,18-312-00170,2022_08
0.0,18-312-00171,2022_08
0.0,18-313-00172,2022_08
0.0,18-313-00173,2022_08
0.0,18-313-00174,2022_08
0.0,18-313-00175,2022_08
0.0,18-313-00176,2022_08
0.0,18-313-00177,2022_08
0.0,18-314-00178,2022_08
0.0,18-314-00179,2022_08
0.0,18-315-00181,2022_08
0.0,18-316-00184,2022_08
0.0,18-316-00185,2022_08
0.0,18-316-00186,2022_08
0.0,18-316-00187,2022_08
0.0,18-316-00188,2022_08
0.0,18-317-00189,2022_08
0.0,18-317-00190,2022_08
0.0,18-317-00191,2022_08
0.0,18-317-00192,2022_08
0.0,18-317-00193,2022_08
0.0,18-318-00194,2022_08
0.0,18-318-00195,2022_08
0.0,18-318-00196,2022_08
0.0,18-318-00197,2022_08
0.0,18-319-00198,2022_08
0.0,18-319-00199,2022_08
0.0,18-319-00200,2022_08
0.0,18-319-00201,2022_08
0.0,18-319-00202,2022_08
0.0,18-320-00205,2022_08
0.0,18-320-00206,2022_08
0.0,18-320-00207,2022_08
0.0,18-321-00208,2022_08
0.0,18-321-00209,2022_08
0.0,18-321-00210,2022_08
0.0,18-321-00211,2022_08
0.0,18-321-00212,2022_08
0.0,18-321-00213,2022_08
0.0,18-321-00214,2022_08
0.0,18-321-00215,2022_08
0.0,18-321-00216,2022_08
0.0,18-321-00217,2022_08
0.0,18-322-00219,2022_08
0.0,18-322-00220,2022_08
0.0,18-322-00221,2022_08
4698.0,18-323-00222,2022_08
0.0,18-323-00223,2022_08
0.0,18-323-00224,2022_08
0.0,18-323-00225,2022_08
0.0,18-323-00226,2022_08
0.0,18-323-00227,2022_08
0.0,18-323-00228,2022_08
0.0,18-323-00230,2022_08
0.0,18-324-00231,2022_08
0.0,18-324-00233,2022_08
0.0,18-324-00234,2022_08
0.0,18-325-00238,2022_08
0.0,18-325-00239,2022_08
1137.0,18-326-00241,2022_08
838.0,18-326-00245,2022_08
0.0,18-326-00246,2022_08
0.0,18-326-00247,2022_08
0.0,18-755-00248,2022_08
0.0,18-756-00249,2022_08
0.0,18-756-00250,2022_08
0.0,18-756-00251,2022_08
0.0,18-757-00252,2022_08
0.0,18-757-00253,2022_08
0.0,18-757-00254,2022_08
0.0,18-759-00255,2022_08
0.0,18-758-00256,2022_08
0.0,18-758-00257,2022_08
0.0,18-816-00259,2022_08
0.0,18-324-00260,2022_08
0.0,18-816-00261,2022_08
0.0,18-324-00262,2022_08
0.0,18-303-00264,2022_08
722.0,18-799-00265,2022_08
0.0,18-303-00266,2022_08
0.0,18-326-00268,2022_08
0.0,18-325-00269,2022_08
0.0,18-325-00270,2022_08
0.0,18-304-00271,2022_08
0.0,18-321-00272,2022_08
0.0,18-321-00273,2022_08
0.0,18-314-00275,2022_08
0.0,18-312-00276,2022_08
0.0,18-312-00277,2022_08
0.0,18-755-00278,2022_08
0.0,18-755-00279,2022_08
0.0,18-760-00280,2022_08
0.0,18-760-00281,2022_08
0.0,18-300-00101,2022_09
0.0,18-300-00102,2022_09
0.0,18-300-00103,2022_09
0.0,18-300-00104,2022_09
0.0,18-300-00105,2022_09
0.0,18-301-00109,2022_09
0.0,18-301-00110,2022_09
0.0,18-301-00111,2022_09
0.0,18-301-00112,2022_09
0.0,18-301-00113,2022_09
0.0,18-301-00114,2022_09
0.0,18-302-00115,2022_09
0.0,18-302-00116,2022_09
0.0,18-302-00117,2022_09
0.0,18-302-00118,2022_09
0.0,18-302-00119,2022_09
0.0,18-303-00120,2022_09
0.0,18-303-00121,2022_09
0.0,18-303-00122,2022_09
0.0,18-303-00123,2022_09
0.0,18-799-00124,2022_09
0.0,18-304-00126,2022_09
0.0,18-304-00127,2022_09
0.0,18-304-00128,2022_09
0.0,18-304-00129,2022_09
0.0,18-305-00130,2022_09
0.0,18-305-00131,2022_09
0.0,18-305-00132,2022_09
0.0,18-305-00133,2022_09
0.0,18-305-00134,2022_09
0.0,18-305-00135,2022_09
0.0,18-305-00136,2022_09
0.0,18-306-00137,2022_09
0.0,18-306-00138,2022_09
0.0,18-306-00139,2022_09
0.0,18-306-00140,2022_09
0.0,18-307-00141,2022_09
0.0,18-307-00142,2022_09
0.0,18-307-00143,2022_09
0.0,18-307-00144,2022_09
0.0,18-307-00145,2022_09
0.0,18-307-00146,2022_09
0.0,18-307-00147,2022_09
0.0,18-308-00150,2022_09
0.0,18-308-00151,2022_09
17124.0,18-308-00152,2022_09
0.0,18-308-00153,2022_09
0.0,18-309-00154,2022_09
0.0,18-309-00155,2022_09
0.0,18-309-00156,2022_09
0.0,18-309-00157,2022_09
0.0,18-310-00158,2022_09
0.0,18-310-00159,2022_09
0.0,18-310-00160,2022_09
0.0,18-310-00161,2022_09
0.0,18-310-00162,2022_09
0.0,18-310-00163,2022_09
0.0,18-310-00164,2022_09
0.0,18-311-00165,2022_09
0.0,18-311-00166,2022_09
0.0,18-311-00167,2022_09
0.0,18-311-00168,2022_09
0.0,18-312-00169,2022_09
0.0,18-312-00170,2022_09
0.0,18-312-00171,2022_09
0.0,18-313-00172,2022_09
0.0,18-313-00173,2022_09
0.0,18-313-00174,2022_09
237.0,18-313-00175,2022_09
0.0,18-313-00176,2022_09
0.0,18-313-00177,2022_09
0.0,18-314-00178,2022_09
0.0,18-314-00179,2022_09
0.0,18-315-00181,2022_09
0.0,18-316-00184,2022_09
0.0,18-316-00185,2022_09
0.0,18-316-00186,2022_09
0.0,18-316-00187,2022_09
0.0,18-316-00188,2022_09
0.0,18-317-00189,2022_09
0.0,18-317-00190,2022_09
0.0,18-317-00191,2022_09
0.0,18-317-00192,2022_09
0.0,18-317-00193,2022_09
0.0,18-318-00194,2022_09
0.0,18-318-00195,2022_09
0.0,18-318-00196,2022_09
0.0,18-318-00197,2022_09
0.0,18-319-00198,2022_09
0.0,18-319-00199,2022_09
0.0,18-319-00200,2022_09
0.0,18-319-00201,2022_09
0.0,18-319-00202,2022_09
0.0,18-320-00205,2022_09
0.0,18-320-00206,2022_09
0.0,18-320-00207,2022_09
0.0,18-321-00208,2022_09
0.0,18-321-00209,2022_09
0.0,18-321-00210,2022_09
0.0,18-321-00211,2022_09
0.0,18-321-00212,2022_09
0.0,18-321-00213,2022_09
0.0,18-321-00214,2022_09
0.0,18-321-00215,2022_09
0.0,18-321-00216,2022_09
0.0,18-321-00217,2022_09
0.0,18-322-00219,2022_09
0.0,18-322-00220,2022_09
0.0,18-322-00221,2022_09
0.0,18-323-00222,2022_09
0.0,18-323-00223,2022_09
0.0,18-323-00224,2022_09
0.0,18-323-00225,2022_09
0.0,18-323-00226,2022_09
0.0,18-323-00227,2022_09
0.0,18-323-00228,2022_09
0.0,18-323-00230,2022_09
0.0,18-324-00231,2022_09
0.0,18-324-00233,2022_09
0.0,18-324-00234,2022_09
0.0,18-325-00238,2022_09
0.0,18-325-00239,2022_09
0.0,18-326-00241,2022_09
0.0,18-326-00245,2022_09
0.0,18-326-00246,2022_09
0.0,18-326-00247,2022_09
0.0,18-755-00248,2022_09
0.0,18-756-00249,2022_09
0.0,18-756-00250,2022_09
0.0,18-756-00251,2022_09
0.0,18-757-00252,2022_09
0.0,18-757-00253,2022_09
0.0,18-757-00254,2022_09
0.0,18-759-00255,2022_09
0.0,18-758-00256,2022_09
0.0,18-758-00257,2022_09
0.0,18-816-00259,2022_09
0.0,18-324-00260,2022_09
0.0,18-816-00261,2022_09
