object_id,RIDF_tenders_awarded_value,timeperiod
18-300-00104,14123453.0,2018_06
18-308-00150,2878136.05,2018_07
18-320-00205,7078000.42,2018_07
18-326-00246,29698726.2,2018_07
18-302-00116,0.0,2018_08
18-300-00104,26605000.0,2019_03
18-325-00270,31211000.0,2019_06
18-326-00268,25408300.0,2019_06
18-799-00265,41423200.0,2019_06
18-303-00122,2497769.71,2019_09
18-304-00128,1127228.83,2019_09
18-310-00161,3086618.0,2019_09
18-312-00169,3527641.5,2019_09
18-312-00276,0.0,2019_09
18-316-00185,8480708.47,2019_09
18-322-00219,29787459.98,2019_09
18-323-00226,3712695.0,2019_09
18-308-00150,129008.0,2019_10
18-307-00145,100085400.0,2020_06
18-306-00139,17624902.17,2020_08
18-756-00249,0.0,2020_08
18-310-00161,0.0,2020_09
18-816-00261,6344213.0,2020_10
18-310-00161,0.0,2020_11
18-303-00122,10770124.13,2020_12
18-318-00195,31081944.36,2021_01
18-303-00122,11953824.36,2021_02
18-324-00262,10380846.0,2021_02
18-324-00262,19757464.0,2021_03
18-300-00102,12710045.7,2021_04
18-302-00115,16123585.32,2021_05
18-304-00128,0.0,2021_05
18-322-00219,36939961.85,2021_05
18-308-00150,16963088.85,2021_06
18-303-00122,0.0,2021_07
18-760-00281,20430872.26,2021_07
18-312-00276,17064653.57,2021_08
18-325-00269,12496117.49,2021_09
18-760-00281,23103996.22,2021_09
18-305-00134,15644260.88,2021_11
18-308-00150,11755100.0,2021_11
18-304-00128,315646735.05,2021_12
18-322-00219,25184245.27,2021_12
18-308-00150,58212765.0,2022_01
18-322-00219,36790037.0,2022_02
18-322-00219,895319171.43,2022_03
18-303-00122,6912004.0,2022_04
18-305-00133,198480600.0,2022_06
18-322-00219,0.0,2022_06
18-305-00130,0.0,2022_07
18-310-00162,0.0,2022_07
18-317-00190,39982500.0,2022_07
18-318-00194,44954500.0,2022_07
18-756-00249,201802135.0,2022_07
18-760-00281,0.0,2022_07
18-312-00276,54990900.0,2022_08
18-313-00177,21295000.0,2022_08
18-306-00139,89998738.0,2022_09
18-304-00128,24604470.0,2022_10
18-309-00154,342540008.0,2022_11
18-304-00128,173008113.0,2023_03
18-305-00134,103169566.0,2023_03
18-317-00189,44728009.0,2023_03
18-324-00262,48097550.0,2023_03
18-760-00281,134413473.0,2023_03
18-304-00128,143597732.0,2023_04
18-317-00190,107857466.0,2023_04
18-326-00246,152417097.0,2023_04
18-304-00128,135962504.02,2023_05
18-305-00132,54280350.0,2023_05
18-305-00134,16901912.0,2023_05
18-307-00145,136364866.0,2023_05
18-317-00190,151823986.0,2023_05
18-305-00134,181302800.0,2023_06
18-309-00154,121197821.0,2023_07
18-317-00192,38316000.0,2023_07
18-321-00210,136330000.0,2023_07
18-310-00162,36813600.0,2023_08
18-323-00226,27104850.0,2023_08
18-325-00269,0.0,2023_08
18-302-00115,102158539.0,2023_09
18-316-00185,31649400.0,2023_09
18-317-00192,20834000.0,2023_10
18-755-00248,75750000.0,2023_11
18-308-00150,9466085.0,2023_12
18-300-00104,2660000.0,2024_01
18-324-00262,0.0,2024_01
18-307-00145,92902468.0,2024_03
18-307-00146,170778771.26,2024_03
18-324-00262,0.0,2024_03
18-303-00122,0.0,2024_04
18-304-00128,448259305.38,2024_04
18-316-00187,25319700.0,2024_04
18-307-00146,17945623.0,2024_05
18-322-00219,179497458.0,2024_05
18-302-00115,0.0,2024_06
18-304-00128,19490677.5,2024_06
18-306-00137,8499166.0,2024_08
18-759-00255,64956248.0,2024_08
18-304-00128,37221408.0,2024_10
18-324-00262,10736680.0,2024_10
18-313-00172,14890050.0,2024_12
18-304-00128,149967774.86,2025_01
18-307-00145,29403610.0,2025_02
18-309-00156,69254562.0,2025_02
18-325-00239,179907110.0,2025_02
18-305-00134,147289739.1,2025_03
18-308-00150,81144604.0,2025_03
18-313-00175,92807470.0,2025_03
18-317-00189,29380212.96,2025_03
18-324-00262,8300317.0,2025_03
18-325-00239,70262519.0,2025_03
18-758-00257,47447100.0,2025_03
18-316-00188,9999895.0,2025_05
18-326-00246,24674242.0,2025_05
18-304-00128,82307848.9,2025_06
18-816-00261,26900483.01,2025_07
18-326-00246,17472925.0,2025_08
18-308-00150,49644512.73,2025_09
