object_id,SDRF_tenders_awarded_value,timeperiod
18-322-00219,17820039.0,2017_03
18-321-00272,17857521.0,2017_06
18-317-00189,18652200.0,2018_03
18-322-00219,8047115.6,2018_04
18-308-00153,2454418.0,2018_05
18-310-00161,3024285.0,2018_06
18-310-00162,2633978.0,2018_06
18-322-00219,0.0,2018_06
18-303-00122,8419996.0,2018_07
18-307-00146,24751180.0,2018_07
18-308-00150,11695695.22,2018_07
18-318-00195,37859413.44,2018_07
18-321-00216,12283000.0,2018_07
18-322-00219,13500000.0,2018_07
18-324-00262,3340803.76,2018_07
18-326-00246,11630653.27,2018_07
18-322-00219,0.0,2018_08
18-755-00279,14644690.0,2018_09
18-322-00219,104245600.0,2018_11
18-324-00262,3999792.0,2019_03
18-326-00246,3895618.0,2019_03
18-322-00219,4721400.0,2019_08
18-300-00104,10013735.19,2019_09
18-303-00122,34932014.7,2019_09
18-304-00128,4999976.4,2019_09
18-305-00134,17999816.99,2019_09
18-306-00139,77199980.6,2019_09
18-307-00145,2999368.0,2019_09
18-308-00150,166008.62,2019_09
18-312-00276,0.0,2019_09
18-316-00185,89592925.94,2019_09
18-317-00189,108695694.57,2019_09
18-317-00190,24249622.87,2019_09
18-318-00195,51812230.650000006,2019_09
18-321-00214,3155248.51,2019_09
18-322-00219,25990046.67,2019_09
18-323-00226,4654797.13,2019_09
18-760-00281,5034835.159999999,2019_09
18-308-00150,178664.0,2019_10
18-307-00146,1340867.1,2019_12
18-316-00185,14050787.0,2019_12
18-321-00214,0.0,2020_03
18-312-00276,16779268.42,2020_04
18-308-00150,0.0,2020_05
18-310-00161,0.0,2020_05
18-302-00116,11924913.95,2020_06
18-303-00122,16201988.84,2020_06
18-306-00139,25961023.91,2020_06
18-322-00219,110638.0,2020_06
18-323-00226,16605201.33,2020_06
18-301-00112,25851952.41,2020_07
18-305-00134,21669579.0,2020_07
18-316-00185,21827278.06,2020_07
18-308-00150,15893820.6,2020_08
18-325-00270,3383421.0,2020_08
18-301-00112,8426340.95,2020_09
18-301-00112,7731389.38,2020_10
18-307-00145,33450757.0,2020_10
18-310-00160,98237034.56,2020_10
18-322-00219,14420222.81,2020_10
18-323-00226,11916752.4,2020_10
18-760-00281,15598952.0,2020_10
18-318-00195,23519924.75,2020_11
18-323-00226,0.0,2020_11
18-307-00145,3853072.55,2020_12
18-306-00139,35630908.32,2021_01
18-305-00130,21500000.0,2021_02
18-306-00139,7899198.51,2021_02
18-313-00175,13806747.14,2021_02
18-322-00219,12991054.0,2021_02
18-317-00189,13517094.03,2021_03
18-301-00112,39511522.19,2021_05
18-302-00116,98994450.25,2021_05
18-303-00122,48977757.35,2021_05
18-305-00134,71995846.9,2021_05
18-306-00139,23757718.34,2021_05
18-310-00160,57776784.21,2021_05
18-312-00276,49497245.02,2021_05
18-323-00226,17913504.6,2021_05
18-306-00139,8999139.0,2021_06
18-323-00226,8172920.61,2021_06
18-304-00127,9896795.0,2021_07
18-305-00134,34989047.1,2021_08
18-312-00169,7732676.0,2021_08
18-317-00189,10576828.82,2021_08
18-318-00196,9917247.19,2021_08
18-326-00246,36677995.0,2021_08
18-310-00163,38221550.11,2021_09
18-760-00281,35907795.59,2021_09
18-306-00139,6749989.68,2021_10
18-308-00150,44907486.84,2021_10
18-310-00160,139585405.27,2021_10
18-760-00281,22498407.94,2021_10
18-300-00104,15084883.0,2021_11
18-305-00134,18945817.49,2021_11
18-310-00160,62996404.13,2021_11
18-756-00251,10385711.0,2021_11
18-307-00145,149848627.39,2021_12
18-312-00277,40497687.58,2022_01
18-300-00104,7420215.01,2022_02
18-307-00145,27594617.11,2022_02
18-321-00273,8060280.0,2022_02
18-310-00160,161410916.43,2022_03
18-323-00226,5745600.0,2022_04
18-303-00122,5491376.0,2022_05
18-305-00134,9630000.0,2022_05
18-307-00145,23654895.0,2022_05
18-308-00150,8310636.0,2022_05
18-303-00122,13499727.0,2022_06
18-306-00139,35999825.0,2022_06
18-308-00150,27807016.94,2022_06
18-322-00219,16199956.0,2022_06
18-308-00152,4899062.06,2022_07
18-321-00213,4984985.18,2022_07
18-303-00121,8488251.0,2022_08
18-305-00134,9090000.0,2022_08
18-310-00160,67499654.39,2022_08
18-303-00122,13500000.0,2022_09
18-308-00152,2835078.03,2022_09
18-316-00184,7998029.0,2022_09
18-325-00269,3728700.0,2022_09
18-755-00279,4518122.03,2022_09
18-303-00121,6494926.0,2022_10
18-301-00112,49008496.08,2022_11
18-307-00145,44999683.0,2022_11
18-310-00160,134973759.26,2022_11
18-303-00122,31404153.1,2022_12
18-306-00139,13499869.0,2022_12
18-322-00219,2834544.0,2022_12
18-312-00169,15299761.0,2023_01
18-300-00104,0.0,2023_02
18-303-00120,9589199.0,2023_03
18-303-00122,4721051.0,2023_03
18-308-00150,3769570.55,2023_03
18-303-00120,3844987.0,2023_05
18-303-00122,3948156.0,2023_05
18-303-00122,14999900.0,2023_06
18-300-00101,55876180.0,2023_07
18-300-00104,58012900.0,2023_07
18-313-00175,9448204.0,2023_07
18-325-00270,0.0,2023_07
18-325-00239,3296670.0,2023_08
18-300-00104,38376396.75,2023_09
18-303-00122,21522002.0,2023_09
18-322-00219,31949626.0,2023_09
18-300-00104,8759449.0,2023_10
18-317-00190,2687400.0,2023_12
