Animal_Affected_Big,object_id,timeperiod
0.0,18-318-00197,2021_10
0.0,18-319-00198,2021_10
0.0,18-319-00199,2021_10
0.0,18-319-00200,2021_10
0.0,18-319-00201,2021_10
0.0,18-319-00202,2021_10
0.0,18-320-00205,2021_10
0.0,18-320-00206,2021_10
0.0,18-320-00207,2021_10
0.0,18-321-00208,2021_10
0.0,18-321-00209,2021_10
0.0,18-321-00210,2021_10
0.0,18-321-00211,2021_10
0.0,18-321-00212,2021_10
0.0,18-321-00213,2021_10
0.0,18-321-00214,2021_10
0.0,18-321-00215,2021_10
0.0,18-321-00216,2021_10
0.0,18-321-00217,2021_10
0.0,18-322-00219,2021_10
0.0,18-322-00220,2021_10
0.0,18-322-00221,2021_10
0.0,18-323-00222,2021_10
0.0,18-323-00223,2021_10
0.0,18-323-00224,2021_10
0.0,18-323-00225,2021_10
0.0,18-323-00226,2021_10
0.0,18-323-00227,2021_10
0.0,18-323-00228,2021_10
0.0,18-323-00230,2021_10
0.0,18-324-00231,2021_10
0.0,18-324-00233,2021_10
0.0,18-324-00234,2021_10
0.0,18-325-00238,2021_10
0.0,18-325-00239,2021_10
0.0,18-326-00241,2021_10
0.0,18-326-00245,2021_10
0.0,18-326-00246,2021_10
0.0,18-326-00247,2021_10
0.0,18-755-00248,2021_10
0.0,18-756-00249,2021_10
0.0,18-756-00250,2021_10
0.0,18-756-00251,2021_10
0.0,18-757-00252,2021_10
0.0,18-757-00253,2021_10
0.0,18-757-00254,2021_10
0.0,18-759-00255,2021_10
0.0,18-758-00256,2021_10
0.0,18-758-00257,2021_10
0.0,18-816-00259,2021_10
0.0,18-324-00260,2021_10
0.0,18-816-00261,2021_10
0.0,18-324-00262,2021_10
0.0,18-303-00264,2021_10
0.0,18-799-00265,2021_10
0.0,18-303-00266,2021_10
0.0,18-326-00268,2021_10
0.0,18-325-00269,2021_10
0.0,18-325-00270,2021_10
0.0,18-304-00271,2021_10
0.0,18-321-00272,2021_10
0.0,18-321-00273,2021_10
0.0,18-314-00275,2021_10
0.0,18-312-00276,2021_10
0.0,18-312-00277,2021_10
0.0,18-755-00278,2021_10
0.0,18-755-00279,2021_10
0.0,18-760-00280,2021_10
0.0,18-760-00281,2021_10
0.0,18-300-00101,2022_04
0.0,18-300-00103,2022_04
0.0,18-300-00104,2022_04
0.0,18-300-00105,2022_04
0.0,18-301-00109,2022_04
0.0,18-301-00114,2022_04
0.0,18-307-00141,2022_04
0.0,18-309-00155,2022_04
0.0,18-310-00160,2022_04
0.0,18-311-00168,2022_04
0.0,18-315-00181,2022_04
0.0,18-316-00184,2022_04
0.0,18-316-00185,2022_04
0.0,18-316-00186,2022_04
0.0,18-316-00187,2022_04
0.0,18-316-00188,2022_04
0.0,18-317-00191,2022_04
0.0,18-317-00192,2022_04
0.0,18-317-00193,2022_04
0.0,18-319-00200,2022_04
0.0,18-324-00233,2022_04
0.0,18-326-00246,2022_04
0.0,18-755-00248,2022_04
341.0,18-756-00250,2022_04
0.0,18-757-00252,2022_04
0.0,18-326-00268,2022_04
0.0,18-755-00278,2022_04
0.0,18-755-00279,2022_04
0.0,18-300-00101,2022_05
0.0,18-300-00102,2022_05
0.0,18-300-00103,2022_05
0.0,18-300-00104,2022_05
0.0,18-300-00105,2022_05
0.0,18-301-00109,2022_05
0.0,18-301-00110,2022_05
0.0,18-301-00111,2022_05
0.0,18-301-00112,2022_05
0.0,18-301-00113,2022_05
0.0,18-301-00114,2022_05
2871.0,18-302-00115,2022_05
588.0,18-302-00116,2022_05
0.0,18-302-00117,2022_05
0.0,18-302-00118,2022_05
0.0,18-302-00119,2022_05
0.0,18-303-00120,2022_05
0.0,18-303-00121,2022_05
11465.0,18-303-00122,2022_05
77057.0,18-303-00123,2022_05
1243.0,18-799-00124,2022_05
0.0,18-304-00126,2022_05
0.0,18-304-00127,2022_05
300963.0,18-304-00128,2022_05
0.0,18-304-00129,2022_05
0.0,18-305-00130,2022_05
0.0,18-305-00131,2022_05
0.0,18-305-00132,2022_05
0.0,18-305-00133,2022_05
163979.0,18-305-00134,2022_05
214829.0,18-305-00135,2022_05
315850.0,18-305-00136,2022_05
0.0,18-306-00137,2022_05
0.0,18-306-00138,2022_05
10759.0,18-306-00139,2022_05
5929.0,18-306-00140,2022_05
7115.0,18-307-00141,2022_05
3382.0,18-307-00142,2022_05
2145.0,18-307-00143,2022_05
0.0,18-307-00144,2022_05
1900.0,18-307-00145,2022_05
0.0,18-307-00146,2022_05
38.0,18-307-00147,2022_05
116.0,18-308-00150,2022_05
0.0,18-308-00151,2022_05
0.0,18-308-00152,2022_05
0.0,18-308-00153,2022_05
0.0,18-309-00154,2022_05
0.0,18-309-00155,2022_05
0.0,18-309-00156,2022_05
0.0,18-309-00157,2022_05
0.0,18-310-00158,2022_05
0.0,18-310-00159,2022_05
6738.0,18-310-00160,2022_05
0.0,18-310-00161,2022_05
0.0,18-310-00162,2022_05
0.0,18-310-00163,2022_05
0.0,18-310-00164,2022_05
0.0,18-311-00165,2022_05
0.0,18-311-00166,2022_05
0.0,18-311-00167,2022_05
0.0,18-311-00168,2022_05
0.0,18-312-00169,2022_05
0.0,18-312-00170,2022_05
0.0,18-312-00171,2022_05
0.0,18-313-00172,2022_05
0.0,18-313-00173,2022_05
0.0,18-313-00174,2022_05
0.0,18-313-00175,2022_05
0.0,18-313-00176,2022_05
0.0,18-313-00177,2022_05
0.0,18-314-00178,2022_05
0.0,18-314-00179,2022_05
394.0,18-315-00181,2022_05
117840.0,18-316-00184,2022_05
39828.0,18-316-00185,2022_05
16402.0,18-316-00186,2022_05
24616.0,18-316-00187,2022_05
15480.0,18-316-00188,2022_05
578.0,18-317-00189,2022_05
0.0,18-317-00190,2022_05
0.0,18-317-00191,2022_05
0.0,18-317-00192,2022_05
0.0,18-317-00193,2022_05
520.0,18-318-00194,2022_05
0.0,18-318-00195,2022_05
0.0,18-318-00196,2022_05
0.0,18-318-00197,2022_05
0.0,18-319-00198,2022_05
0.0,18-319-00199,2022_05
0.0,18-319-00200,2022_05
0.0,18-319-00201,2022_05
0.0,18-319-00202,2022_05
0.0,18-320-00205,2022_05
0.0,18-320-00206,2022_05
0.0,18-320-00207,2022_05
15082.0,18-321-00208,2022_05
18785.0,18-321-00209,2022_05
0.0,18-321-00210,2022_05
0.0,18-321-00211,2022_05
0.0,18-321-00212,2022_05
0.0,18-321-00213,2022_05
0.0,18-321-00214,2022_05
0.0,18-321-00215,2022_05
0.0,18-321-00216,2022_05
0.0,18-321-00217,2022_05
0.0,18-322-00219,2022_05
0.0,18-322-00220,2022_05
0.0,18-322-00221,2022_05
37079.0,18-323-00222,2022_05
14515.0,18-323-00223,2022_05
24.0,18-323-00224,2022_05
0.0,18-323-00225,2022_05
0.0,18-323-00226,2022_05
3636.0,18-323-00227,2022_05
0.0,18-323-00228,2022_05
0.0,18-323-00230,2022_05
0.0,18-324-00231,2022_05
0.0,18-324-00233,2022_05
0.0,18-324-00234,2022_05
41987.0,18-325-00238,2022_05
0.0,18-325-00239,2022_05
240.0,18-326-00241,2022_05
0.0,18-326-00245,2022_05
36.0,18-326-00246,2022_05
150.0,18-326-00247,2022_05
0.0,18-755-00248,2022_05
1500.0,18-756-00249,2022_05
7421.0,18-756-00250,2022_05
9956.0,18-756-00251,2022_05
197.0,18-757-00252,2022_05
5200.0,18-757-00253,2022_05
10153.0,18-757-00254,2022_05
0.0,18-759-00255,2022_05
0.0,18-758-00256,2022_05
0.0,18-758-00257,2022_05
0.0,18-816-00259,2022_05
0.0,18-324-00260,2022_05
0.0,18-816-00261,2022_05
0.0,18-324-00262,2022_05
0.0,18-303-00264,2022_05
0.0,18-799-00265,2022_05
0.0,18-303-00266,2022_05
2655.0,18-326-00268,2022_05
177058.0,18-325-00269,2022_05
168254.0,18-325-00270,2022_05
0.0,18-304-00271,2022_05
0.0,18-321-00272,2022_05
0.0,18-321-00273,2022_05
0.0,18-314-00275,2022_05
0.0,18-312-00276,2022_05
0.0,18-312-00277,2022_05
0.0,18-755-00278,2022_05
0.0,18-755-00279,2022_05
0.0,18-760-00280,2022_05
0.0,18-760-00281,2022_05
0.0,18-300-00101,2022_06
10880.0,18-300-00102,2022_06
1160.0,18-300-00103,2022_06
9654.0,18-300-00104,2022_06
61512.0,18-300-00105,2022_06
148830.0,18-301-00109,2022_06
118010.0,18-301-00110,2022_06
74327.0,18-301-00111,2022_06
198573.0,18-301-00112,2022_06
311820.0,18-301-00113,2022_06
36520.0,18-301-00114,2022_06
184983.0,18-302-00115,2022_06
182823.0,18-302-00116,2022_06
52565.0,18-302-00117,2022_06
0.0,18-302-00118,2022_06
2338.0,18-302-00119,2022_06
842743.0,18-303-00120,2022_06
1038957.0,18-303-00121,2022_06
965364.0,18-303-00122,2022_06
846952.0,18-303-00123,2022_06
262722.0,18-799-00124,2022_06
35500.0,18-304-00126,2022_06
0.0,18-304-00127,2022_06
321259.0,18-304-00128,2022_06
32000.0,18-304-00129,2022_06
385.0,18-305-00130,2022_06
11788.0,18-305-00131,2022_06
0.0,18-305-00132,2022_06
0.0,18-305-00133,2022_06
239950.0,18-305-00134,2022_06
164961.0,18-305-00135,2022_06
275126.0,18-305-00136,2022_06
41939.0,18-306-00137,2022_06
16838.0,18-306-00138,2022_06
68301.0,18-306-00139,2022_06
0.0,18-306-00140,2022_06
33442.0,18-307-00141,2022_06
55252.0,18-307-00142,2022_06
28568.0,18-307-00143,2022_06
7276.0,18-307-00144,2022_06
22312.0,18-307-00145,2022_06
2420.0,18-307-00146,2022_06
59074.0,18-307-00147,2022_06
2266.0,18-308-00150,2022_06
68561.0,18-308-00151,2022_06
55365.0,18-308-00152,2022_06
35949.0,18-308-00153,2022_06
0.0,18-309-00154,2022_06
0.0,18-309-00155,2022_06
0.0,18-309-00156,2022_06
0.0,18-309-00157,2022_06
660.0,18-310-00158,2022_06
1022.0,18-310-00159,2022_06
8863.0,18-310-00160,2022_06
0.0,18-310-00161,2022_06
2086.0,18-310-00162,2022_06
340.0,18-310-00163,2022_06
0.0,18-310-00164,2022_06
0.0,18-311-00165,2022_06
0.0,18-311-00166,2022_06
0.0,18-311-00167,2022_06
0.0,18-311-00168,2022_06
0.0,18-312-00169,2022_06
0.0,18-312-00170,2022_06
0.0,18-312-00171,2022_06
4230.0,18-313-00172,2022_06
0.0,18-313-00173,2022_06
0.0,18-313-00174,2022_06
0.0,18-313-00175,2022_06
0.0,18-313-00176,2022_06
0.0,18-313-00177,2022_06
0.0,18-314-00178,2022_06
0.0,18-314-00179,2022_06
310.0,18-315-00181,2022_06
154656.0,18-316-00184,2022_06
100015.0,18-316-00185,2022_06
40557.0,18-316-00186,2022_06
140516.0,18-316-00187,2022_06
53339.0,18-316-00188,2022_06
17290.0,18-317-00189,2022_06
22351.0,18-317-00190,2022_06
19901.0,18-317-00191,2022_06
39616.0,18-317-00192,2022_06
12300.0,18-317-00193,2022_06
10701.0,18-318-00194,2022_06
5490.0,18-318-00195,2022_06
1760.0,18-318-00196,2022_06
300.0,18-318-00197,2022_06
400.0,18-319-00198,2022_06
30303.0,18-319-00199,2022_06
107116.0,18-319-00200,2022_06
0.0,18-319-00201,2022_06
41590.0,18-319-00202,2022_06
395.0,18-320-00205,2022_06
375.0,18-320-00206,2022_06
11820.0,18-320-00207,2022_06
267184.0,18-321-00208,2022_06
53682.0,18-321-00209,2022_06
2117133.0,18-321-00210,2022_06
189273.0,18-321-00211,2022_06
0.0,18-321-00212,2022_06
0.0,18-321-00213,2022_06
90332.0,18-321-00214,2022_06
2200.0,18-321-00215,2022_06
0.0,18-321-00216,2022_06
71931.0,18-321-00217,2022_06
0.0,18-322-00219,2022_06
34306.0,18-322-00220,2022_06
35527.0,18-322-00221,2022_06
298778.0,18-323-00222,2022_06
144689.0,18-323-00223,2022_06
100165.0,18-323-00224,2022_06
95361.0,18-323-00225,2022_06
188008.0,18-323-00226,2022_06
65717.0,18-323-00227,2022_06
185791.0,18-323-00228,2022_06
4344.0,18-323-00230,2022_06
57966.0,18-324-00231,2022_06
10734.0,18-324-00233,2022_06
7446.0,18-324-00234,2022_06
154759.0,18-325-00238,2022_06
201108.0,18-325-00239,2022_06
3770.0,18-326-00241,2022_06
800.0,18-326-00245,2022_06
4180.0,18-326-00246,2022_06
155.0,18-326-00247,2022_06
0.0,18-755-00248,2022_06
19775.0,18-756-00249,2022_06
45516.0,18-756-00250,2022_06
36674.0,18-756-00251,2022_06
96553.0,18-757-00252,2022_06
51158.0,18-757-00253,2022_06
56584.0,18-757-00254,2022_06
0.0,18-759-00255,2022_06
731624.0,18-758-00256,2022_06
690343.0,18-758-00257,2022_06
94553.0,18-816-00259,2022_06
4344.0,18-324-00260,2022_06
28498.0,18-816-00261,2022_06
1366.0,18-324-00262,2022_06
75772.0,18-303-00264,2022_06
265756.0,18-799-00265,2022_06
202566.0,18-303-00266,2022_06
16802.0,18-326-00268,2022_06
799886.0,18-325-00269,2022_06
668042.0,18-325-00270,2022_06
120191.0,18-304-00271,2022_06
24150.0,18-321-00272,2022_06
4200.0,18-321-00273,2022_06
0.0,18-314-00275,2022_06
0.0,18-312-00276,2022_06
0.0,18-312-00277,2022_06
0.0,18-755-00278,2022_06
0.0,18-755-00279,2022_06
8213.0,18-760-00280,2022_06
7775.0,18-760-00281,2022_06
0.0,18-300-00101,2022_07
0.0,18-300-00102,2022_07
0.0,18-300-00103,2022_07
0.0,18-300-00104,2022_07
0.0,18-300-00105,2022_07
0.0,18-301-00109,2022_07
0.0,18-301-00110,2022_07
0.0,18-301-00111,2022_07
0.0,18-301-00112,2022_07
0.0,18-301-00113,2022_07
0.0,18-301-00114,2022_07
0.0,18-302-00115,2022_07
0.0,18-302-00116,2022_07
0.0,18-302-00117,2022_07
0.0,18-302-00118,2022_07
0.0,18-302-00119,2022_07
149521.0,18-303-00120,2022_07
139065.0,18-303-00121,2022_07
218032.0,18-303-00122,2022_07
49821.0,18-303-00123,2022_07
728.0,18-799-00124,2022_07
29200.0,18-304-00126,2022_07
0.0,18-304-00127,2022_07
420122.0,18-304-00128,2022_07
94500.0,18-304-00129,2022_07
53.0,18-305-00130,2022_07
0.0,18-305-00131,2022_07
0.0,18-305-00132,2022_07
0.0,18-305-00133,2022_07
80793.0,18-305-00134,2022_07
112644.0,18-305-00135,2022_07
73731.0,18-305-00136,2022_07
1608.0,18-306-00137,2022_07
0.0,18-306-00138,2022_07
1960.0,18-306-00139,2022_07
0.0,18-306-00140,2022_07
9800.0,18-307-00141,2022_07
11659.0,18-307-00142,2022_07
3550.0,18-307-00143,2022_07
0.0,18-307-00144,2022_07
0.0,18-307-00145,2022_07
67.0,18-307-00146,2022_07
16001.0,18-307-00147,2022_07
496.0,18-308-00150,2022_07
6484.0,18-308-00151,2022_07
37834.0,18-308-00152,2022_07
3929.0,18-308-00153,2022_07
0.0,18-309-00154,2022_07
0.0,18-309-00155,2022_07
0.0,18-309-00156,2022_07
0.0,18-309-00157,2022_07
8471.0,18-310-00158,2022_07
0.0,18-310-00159,2022_07
12657.0,18-310-00160,2022_07
0.0,18-310-00161,2022_07
25633.0,18-310-00162,2022_07
1173.0,18-310-00163,2022_07
9660.0,18-310-00164,2022_07
8401.0,18-311-00165,2022_07
0.0,18-311-00166,2022_07
0.0,18-311-00167,2022_07
0.0,18-311-00168,2022_07
0.0,18-312-00169,2022_07
0.0,18-312-00170,2022_07
0.0,18-312-00171,2022_07
265.0,18-313-00172,2022_07
0.0,18-313-00173,2022_07
0.0,18-313-00174,2022_07
0.0,18-313-00175,2022_07
0.0,18-313-00176,2022_07
0.0,18-313-00177,2022_07
0.0,18-314-00178,2022_07
0.0,18-314-00179,2022_07
0.0,18-315-00181,2022_07
0.0,18-316-00184,2022_07
0.0,18-316-00185,2022_07
0.0,18-316-00186,2022_07
0.0,18-316-00187,2022_07
0.0,18-316-00188,2022_07
0.0,18-317-00189,2022_07
0.0,18-317-00190,2022_07
0.0,18-317-00191,2022_07
0.0,18-317-00192,2022_07
0.0,18-317-00193,2022_07
10701.0,18-318-00194,2022_07
5490.0,18-318-00195,2022_07
0.0,18-318-00196,2022_07
0.0,18-318-00197,2022_07
0.0,18-319-00198,2022_07
0.0,18-319-00199,2022_07
0.0,18-319-00200,2022_07
0.0,18-319-00201,2022_07
0.0,18-319-00202,2022_07
0.0,18-320-00205,2022_07
0.0,18-320-00206,2022_07
0.0,18-320-00207,2022_07
0.0,18-321-00208,2022_07
0.0,18-321-00209,2022_07
0.0,18-321-00210,2022_07
6100.0,18-321-00211,2022_07
0.0,18-321-00212,2022_07
0.0,18-321-00213,2022_07
0.0,18-321-00214,2022_07
1100.0,18-321-00215,2022_07
0.0,18-321-00216,2022_07
1.0,18-321-00217,2022_07
0.0,18-322-00219,2022_07
584.0,18-322-00220,2022_07
2796.0,18-322-00221,2022_07
0.0,18-323-00222,2022_07
7990.0,18-323-00223,2022_07
0.0,18-323-00224,2022_07
0.0,18-323-00225,2022_07
0.0,18-323-00226,2022_07
0.0,18-323-00227,2022_07
0.0,18-323-00228,2022_07
0.0,18-323-00230,2022_07
0.0,18-324-00231,2022_07
3750.0,18-324-00233,2022_07
0.0,18-324-00234,2022_07
600.0,18-325-00238,2022_07
4250.0,18-325-00239,2022_07
0.0,18-326-00241,2022_07
0.0,18-326-00245,2022_07
0.0,18-326-00246,2022_07
0.0,18-326-00247,2022_07
0.0,18-755-00248,2022_07
0.0,18-756-00249,2022_07
4883.0,18-756-00250,2022_07
17182.0,18-756-00251,2022_07
0.0,18-757-00252,2022_07
0.0,18-757-00253,2022_07
0.0,18-757-00254,2022_07
0.0,18-759-00255,2022_07
0.0,18-758-00256,2022_07
0.0,18-758-00257,2022_07
720.0,18-816-00259,2022_07
0.0,18-324-00260,2022_07
0.0,18-816-00261,2022_07
0.0,18-324-00262,2022_07
0.0,18-303-00264,2022_07
1173.0,18-799-00265,2022_07
6160.0,18-303-00266,2022_07
0.0,18-326-00268,2022_07
66895.0,18-325-00269,2022_07
0.0,18-325-00270,2022_07
11100.0,18-304-00271,2022_07
0.0,18-321-00272,2022_07
0.0,18-321-00273,2022_07
0.0,18-314-00275,2022_07
0.0,18-312-00276,2022_07
0.0,18-312-00277,2022_07
0.0,18-755-00278,2022_07
900.0,18-755-00279,2022_07
8218.0,18-760-00280,2022_07
11243.0,18-760-00281,2022_07
0.0,18-300-00101,2022_08
0.0,18-300-00102,2022_08
0.0,18-300-00103,2022_08
0.0,18-300-00104,2022_08
0.0,18-300-00105,2022_08
0.0,18-301-00109,2022_08
0.0,18-301-00110,2022_08
0.0,18-301-00111,2022_08
0.0,18-301-00112,2022_08
0.0,18-301-00113,2022_08
0.0,18-301-00114,2022_08
0.0,18-302-00115,2022_08
0.0,18-302-00116,2022_08
0.0,18-302-00117,2022_08
0.0,18-302-00118,2022_08
0.0,18-302-00119,2022_08
0.0,18-303-00120,2022_08
0.0,18-303-00121,2022_08
0.0,18-303-00122,2022_08
0.0,18-303-00123,2022_08
434.0,18-799-00124,2022_08
0.0,18-304-00126,2022_08
0.0,18-304-00127,2022_08
0.0,18-304-00128,2022_08
0.0,18-304-00129,2022_08
0.0,18-305-00130,2022_08
0.0,18-305-00131,2022_08
0.0,18-305-00132,2022_08
0.0,18-305-00133,2022_08
0.0,18-305-00134,2022_08
0.0,18-305-00135,2022_08
0.0,18-305-00136,2022_08
0.0,18-306-00137,2022_08
0.0,18-306-00138,2022_08
0.0,18-306-00139,2022_08
0.0,18-306-00140,2022_08
0.0,18-307-00141,2022_08
0.0,18-307-00142,2022_08
0.0,18-307-00143,2022_08
0.0,18-307-00144,2022_08
0.0,18-307-00145,2022_08
0.0,18-307-00146,2022_08
5055.0,18-307-00147,2022_08
4185.0,18-308-00150,2022_08
0.0,18-308-00151,2022_08
0.0,18-308-00152,2022_08
40764.0,18-308-00153,2022_08
0.0,18-309-00154,2022_08
0.0,18-309-00155,2022_08
0.0,18-309-00156,2022_08
0.0,18-309-00157,2022_08
0.0,18-310-00158,2022_08
0.0,18-310-00159,2022_08
0.0,18-310-00160,2022_08
0.0,18-310-00161,2022_08
0.0,18-310-00162,2022_08
0.0,18-310-00163,2022_08
0.0,18-310-00164,2022_08
0.0,18-311-00165,2022_08
0.0,18-311-00166,2022_08
0.0,18-311-00167,2022_08
0.0,18-311-00168,2022_08
0.0,18-312-00169,2022_08
0.0,18-312-00170,2022_08
0.0,18-312-00171,2022_08
0.0,18-313-00172,2022_08
0.0,18-313-00173,2022_08
0.0,18-313-00174,2022_08
0.0,18-313-00175,2022_08
0.0,18-313-00176,2022_08
0.0,18-313-00177,2022_08
0.0,18-314-00178,2022_08
0.0,18-314-00179,2022_08
0.0,18-315-00181,2022_08
0.0,18-316-00184,2022_08
0.0,18-316-00185,2022_08
0.0,18-316-00186,2022_08
0.0,18-316-00187,2022_08
0.0,18-316-00188,2022_08
0.0,18-317-00189,2022_08
0.0,18-317-00190,2022_08
0.0,18-317-00191,2022_08
0.0,18-317-00192,2022_08
0.0,18-317-00193,2022_08
0.0,18-318-00194,2022_08
0.0,18-318-00195,2022_08
0.0,18-318-00196,2022_08
0.0,18-318-00197,2022_08
0.0,18-319-00198,2022_08
0.0,18-319-00199,2022_08
0.0,18-319-00200,2022_08
0.0,18-319-00201,2022_08
0.0,18-319-00202,2022_08
0.0,18-320-00205,2022_08
0.0,18-320-00206,2022_08
0.0,18-320-00207,2022_08
0.0,18-321-00208,2022_08
0.0,18-321-00209,2022_08
0.0,18-321-00210,2022_08
0.0,18-321-00211,2022_08
0.0,18-321-00212,2022_08
0.0,18-321-00213,2022_08
0.0,18-321-00214,2022_08
0.0,18-321-00215,2022_08
0.0,18-321-00216,2022_08
0.0,18-321-00217,2022_08
0.0,18-322-00219,2022_08
0.0,18-322-00220,2022_08
0.0,18-322-00221,2022_08
1879.0,18-323-00222,2022_08
0.0,18-323-00223,2022_08
0.0,18-323-00224,2022_08
0.0,18-323-00225,2022_08
0.0,18-323-00226,2022_08
0.0,18-323-00227,2022_08
0.0,18-323-00228,2022_08
0.0,18-323-00230,2022_08
0.0,18-324-00231,2022_08
0.0,18-324-00233,2022_08
0.0,18-324-00234,2022_08
0.0,18-325-00238,2022_08
0.0,18-325-00239,2022_08
368.0,18-326-00241,2022_08
432.0,18-326-00245,2022_08
0.0,18-326-00246,2022_08
0.0,18-326-00247,2022_08
0.0,18-755-00248,2022_08
0.0,18-756-00249,2022_08
0.0,18-756-00250,2022_08
0.0,18-756-00251,2022_08
0.0,18-757-00252,2022_08
0.0,18-757-00253,2022_08
0.0,18-757-00254,2022_08
0.0,18-759-00255,2022_08
0.0,18-758-00256,2022_08
0.0,18-758-00257,2022_08
0.0,18-816-00259,2022_08
0.0,18-324-00260,2022_08
0.0,18-816-00261,2022_08
0.0,18-324-00262,2022_08
0.0,18-303-00264,2022_08
305.0,18-799-00265,2022_08
0.0,18-303-00266,2022_08
0.0,18-326-00268,2022_08
0.0,18-325-00269,2022_08
0.0,18-325-00270,2022_08
0.0,18-304-00271,2022_08
0.0,18-321-00272,2022_08
0.0,18-321-00273,2022_08
0.0,18-314-00275,2022_08
0.0,18-312-00276,2022_08
0.0,18-312-00277,2022_08
0.0,18-755-00278,2022_08
0.0,18-755-00279,2022_08
0.0,18-760-00280,2022_08
0.0,18-760-00281,2022_08
0.0,18-300-00101,2022_09
0.0,18-300-00102,2022_09
0.0,18-300-00103,2022_09
0.0,18-300-00104,2022_09
0.0,18-300-00105,2022_09
0.0,18-301-00109,2022_09
0.0,18-301-00110,2022_09
0.0,18-301-00111,2022_09
0.0,18-301-00112,2022_09
0.0,18-301-00113,2022_09
0.0,18-301-00114,2022_09
0.0,18-302-00115,2022_09
0.0,18-302-00116,2022_09
0.0,18-302-00117,2022_09
0.0,18-302-00118,2022_09
0.0,18-302-00119,2022_09
0.0,18-303-00120,2022_09
0.0,18-303-00121,2022_09
0.0,18-303-00122,2022_09
0.0,18-303-00123,2022_09
0.0,18-799-00124,2022_09
0.0,18-304-00126,2022_09
0.0,18-304-00127,2022_09
0.0,18-304-00128,2022_09
0.0,18-304-00129,2022_09
0.0,18-305-00130,2022_09
0.0,18-305-00131,2022_09
0.0,18-305-00132,2022_09
0.0,18-305-00133,2022_09
0.0,18-305-00134,2022_09
0.0,18-305-00135,2022_09
0.0,18-305-00136,2022_09
0.0,18-306-00137,2022_09
0.0,18-306-00138,2022_09
0.0,18-306-00139,2022_09
0.0,18-306-00140,2022_09
0.0,18-307-00141,2022_09
0.0,18-307-00142,2022_09
0.0,18-307-00143,2022_09
0.0,18-307-00144,2022_09
0.0,18-307-00145,2022_09
0.0,18-307-00146,2022_09
0.0,18-307-00147,2022_09
0.0,18-308-00150,2022_09
0.0,18-308-00151,2022_09
14725.0,18-308-00152,2022_09
0.0,18-308-00153,2022_09
0.0,18-309-00154,2022_09
0.0,18-309-00155,2022_09
0.0,18-309-00156,2022_09
0.0,18-309-00157,2022_09
0.0,18-310-00158,2022_09
0.0,18-310-00159,2022_09
0.0,18-310-00160,2022_09
0.0,18-310-00161,2022_09
0.0,18-310-00162,2022_09
0.0,18-310-00163,2022_09
0.0,18-310-00164,2022_09
0.0,18-311-00165,2022_09
0.0,18-311-00166,2022_09
0.0,18-311-00167,2022_09
0.0,18-311-00168,2022_09
0.0,18-312-00169,2022_09
0.0,18-312-00170,2022_09
0.0,18-312-00171,2022_09
0.0,18-313-00172,2022_09
0.0,18-313-00173,2022_09
0.0,18-313-00174,2022_09
0.0,18-313-00175,2022_09
0.0,18-313-00176,2022_09
0.0,18-313-00177,2022_09
0.0,18-314-00178,2022_09
0.0,18-314-00179,2022_09
0.0,18-315-00181,2022_09
0.0,18-316-00184,2022_09
0.0,18-316-00185,2022_09
0.0,18-316-00186,2022_09
0.0,18-316-00187,2022_09
0.0,18-316-00188,2022_09
0.0,18-317-00189,2022_09
0.0,18-317-00190,2022_09
0.0,18-317-00191,2022_09
0.0,18-317-00192,2022_09
0.0,18-317-00193,2022_09
0.0,18-318-00194,2022_09
0.0,18-318-00195,2022_09
0.0,18-318-00196,2022_09
0.0,18-318-00197,2022_09
0.0,18-319-00198,2022_09
0.0,18-319-00199,2022_09
0.0,18-319-00200,2022_09
0.0,18-319-00201,2022_09
0.0,18-319-00202,2022_09
0.0,18-320-00205,2022_09
0.0,18-320-00206,2022_09
0.0,18-320-00207,2022_09
0.0,18-321-00208,2022_09
0.0,18-321-00209,2022_09
0.0,18-321-00210,2022_09
0.0,18-321-00211,2022_09
0.0,18-321-00212,2022_09
0.0,18-321-00213,2022_09
0.0,18-321-00214,2022_09
0.0,18-321-00215,2022_09
0.0,18-321-00216,2022_09
0.0,18-321-00217,2022_09
0.0,18-322-00219,2022_09
0.0,18-322-00220,2022_09
0.0,18-322-00221,2022_09
0.0,18-323-00222,2022_09
0.0,18-323-00223,2022_09
0.0,18-323-00224,2022_09
0.0,18-323-00225,2022_09
0.0,18-323-00226,2022_09
0.0,18-323-00227,2022_09
0.0,18-323-00228,2022_09
0.0,18-323-00230,2022_09
0.0,18-324-00231,2022_09
0.0,18-324-00233,2022_09
0.0,18-324-00234,2022_09
0.0,18-325-00238,2022_09
0.0,18-325-00239,2022_09
0.0,18-326-00241,2022_09
0.0,18-326-00245,2022_09
0.0,18-326-00246,2022_09
0.0,18-326-00247,2022_09
0.0,18-755-00248,2022_09
0.0,18-756-00249,2022_09
0.0,18-756-00250,2022_09
0.0,18-756-00251,2022_09
0.0,18-757-00252,2022_09
0.0,18-757-00253,2022_09
0.0,18-757-00254,2022_09
0.0,18-759-00255,2022_09
0.0,18-758-00256,2022_09
0.0,18-758-00257,2022_09
0.0,18-816-00259,2022_09
0.0,18-324-00260,2022_09
0.0,18-816-00261,2022_09
0.0,18-324-00262,2022_09
