Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Doomdooma Division",NO.35 DT.12.05.2023,2023_PCCF_30814_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL QUALIFICATION,13-May-2023 02:00 PM,06-Jun-2023 11:00 AM,13-May-2023 02:00 PM,03-Jun-2023 03:00 PM,NA ,NA ,14-May-2023 11:00 AM,03-Jun-2023 03:00 PM,05-Jul-2023 09:00 AM,"3,77,863",Yes,percentage,2.0%,Nil,Nil,1.0,TECHNICAL CORRIGENDUM,Technical Bid,,1.0,SBI Bank,"4,000",Nil,Nil,No,DFO,"DFO DOOMDOOMA DIVISION, DOOMDOOMA","Supplying , fitting and Erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range","Supplying, fitting and erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range",Please refer Tender documents. ,NA ,"1,88,93,133",Civil Works,NA ,Tender,180.0,NA ,doomdooma,786151.0,NA ,NA ,NA ,"dfo office doomdooma, doomdooma",No ,No,AOC,25-Jan-2024,"INR 17,003,820.24",120.0,MRIGANKA BORAH,25-Jan-2024 05:53 PM,FORMALWORORDER.pdf (297.00 KB),1.0,186844.0,RAM MAN BUSINESS ENTERPRISES,INR,"17,003,820.24",1,187026,ALIEN COMMERCIAL,02-Jun-2023 08:30 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,Finance,FINANCIAL BID HAS OPENED,Hiren Medok,15-Jul-2023 12:55 PM,,BOQ Comparative Chart,DFO,Internal,,MRIGANKA BORAH,25-Jan-2024 05:49 PM,finsummary_49458.pdf (360.11 KB),"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Doomdooma Division",2023_PCCF_30814_1,NO.35 DT.12.05.2023,"Supplying , fitting and Erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range",Technical,TECHNICAL BID OPENED,RAJENDRA SINGH BHARTI,04-Jul-2023 06:31 PM,,DFO,Internal,"RANGE OFFICER, ACCOUNTANT",RAJENDRA SINGH BHARTI,04-Jul-2023 06:54 PM,05-Jul-2023 09:00 AM,techsummary_49458.pdf (1762.79 KB),1.0,TENDER REVOCATION,2023_PCCF_30814_1,03-Jul-2023 05:56 PM,fencingcorriandumnew.pdf ,436.35,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,BID DOCUMENTS DOWNLOADED FROM THE PORTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,186980,Ankuran Adhyapak,03-Jun-2023 12:59 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,REVOCATION,REVOCATION,04-Jul-2023 06:22 PM,TECHNICALCORRIANDUM.pdf ,436.35,Technical Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,186897,Anurag Baishya,01-Jun-2023 08:11 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,187006,BIMAL DEORI,02-Jun-2023 03:57 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,186947,brahmaputra udyog private limited,01-Jun-2023 05:34 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,187002,DEBEN GOGOI,02-Jun-2023 03:55 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,186970,GOPAL CHETRY,02-Jun-2023 05:53 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,186969,MANOB JYOTI GOGOI AND COMPANY,02-Jun-2023 05:47 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,187043,MRINAL DOWARAH,03-Jun-2023 11:26 AM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,187029,M/S J R ENTERPRISE,03-Jun-2023 12:41 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
