object_id,SDRF_tenders_awarded_value
18-300-00101,5992355.23
18-300-00102,15477118.98
18-300-00104,22049396.0
18-300-00105,10799799.0
18-300-00107,7999274.97
18-302-00116,22499828.0
18-303-00122,13499727.0
18-306-00139,58499774.0
18-308-00150,75322280.75
18-310-00158,17999597.0
18-310-00159,44484701.43
18-310-00160,25199811.0
18-310-00163,23399870.0
18-312-00169,19799993.0
18-312-00276,0.0
18-319-00200,11913000.0
18-319-00201,8999627.0
18-320-00205,17999986.0
18-322-00219,16199956.0
18-324-00233,8549618.0
18-325-00269,5507523.0
18-756-00249,13499987.0
