Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,"4497_28.08.2024 Essentail Sutures ,Staplers",2024_HFWD_38709_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Proof of tender processing fee and EMD and Technical Bids",31-Aug-2024 11:00 AM,05-Nov-2024 04:00 PM,31-Aug-2024 02:00 PM,05-Nov-2024 02:00 PM,02-Sep-2024 11:00 AM ,09-Sep-2024 01:00 PM ,18-Sep-2024 02:00 PM,05-Nov-2024 02:00 PM,12-Dec-2024 02:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Date Extension (Suture) no-7,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Essential Sutures and Staplers,Tender for supply of Essential Sutures and Staplers by entering into RC.,Please refer Tender documents. ,NA ,"50,00,00,000",Medicines,Sutures Staplers ,Rate Contract,180.0,60.0,AMSCL,781019.0,AMSCL ,AMSCL ,09-Sep-2024 03:00 PM ,AMSCL,No ,No,AOC,10-Jul-2025,INR 100,60.0,Anirban Talukdar,10-Jul-2025 12:50 PM,LoIsuture.pdf (1212.00 KB),LOI,1.0,241610.0,Johnson and Johnson Private Limited,INR,1.0,1,240351,ADVANCED MEDTECH SOLUTIONS PRIVATE LIMITED,05-Nov-2024 10:21 AM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,Finance,Opened,Siddhartha Bahadur Singh,21-Dec-2024 11:56 AM,,BOQ Comparative Chart,As per minutes,Internal,As per minutes,Anirban Talukdar,10-Jul-2025 12:40 PM,finsummary_62582.pdf (11990.37 KB),Health and Family Welfare Department||Assam Medical Services Corporation Limited,2024_HFWD_38709_1,"4497_28.08.2024 Essentail Sutures ,Staplers",Essential Sutures and Staplers,Technical,As per minutes,Anirban Talukdar,10-Dec-2024 12:12 PM,technical_62582.pdf,As per minutes,Internal,As per minutes,Anirban Talukdar,10-Dec-2024 01:42 PM,12-Dec-2024 02:00 PM,techsummary_62582.pdf (14344.35 KB),1.0,Tender Revocation (sutures and Staplers),Tender Revocation,10-Dec-2024 12:02 PM,RevTechMinutes.pdf ,14327.58,Technical Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Technical Corrigendum (Suture),Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,241038.0,HLL Lifecare Limited,INR,1.0,2,245678,AQMEN MEDTECH PRIVATE LIMITED,01-Nov-2024 04:27 PM,Not Admitted-Fee/PreQual/Technical,Others-As per Minutes.,10-Dec-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,240917.0,HEALTHIUM MEDTECH LIMITED,INR,1.0,3,240396,Futura Surgicare Pvt Ltd,04-Nov-2024 07:50 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,240396.0,Futura Surgicare Pvt Ltd,INR,1.0,4,240917,HEALTHIUM MEDTECH LIMITED,22-Oct-2024 03:28 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,240351.0,ADVANCED MEDTECH SOLUTIONS PRIVATE LIMITED,INR,1.0,5,241038,HLL Lifecare Limited,30-Oct-2024 11:35 AM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,240240.0,PETERS SURGICAL INDIA PVT LTD,INR,1.0,6,239936,India Medtronic Pvt. Ltd.,05-Nov-2024 01:16 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,240235.0,MCo HOSPITAL AIDS PVT LTD,INR,1.0,7,241610,Johnson and Johnson Private Limited,01-Nov-2024 06:19 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,240153.0,TI Medical Pvt. Ltd.,INR,0.0,8,240235,MCo HOSPITAL AIDS PVT LTD,04-Nov-2024 04:26 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,240131.0,Meril Endo Surgery Private Limited,INR,1.0,9,240131,Meril Endo Surgery Private Limited,31-Oct-2024 03:56 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,239936.0,India Medtronic Pvt. Ltd.,INR,1.0,10,240240,PETERS SURGICAL INDIA PVT LTD,15-Oct-2024 06:05 PM,Accepted-AOC,As per minutes,10-Jul-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
