Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,A/E/7217/RIDFXXX/E-S-S/24-25/1,2025_DAASC_42267_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan and signed copy of Technical documents and Tender Fees and EMD submitted receipt,21-Jan-2025 10:00 AM,10-Feb-2025 01:30 PM,21-Jan-2025 10:00 AM,10-Feb-2025 01:00 PM,NA ,NA ,06-Feb-2025 10:00 AM,10-Feb-2025 01:00 PM,"10,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Technical Bid,,1.0,SBI Bank,"1,000",Nil,Nil,No,Director of Agriculture,"Assam, Khanapara, Guwahati-22","Empanelment of manufactures/system integrators for Supply, Installation and Commissioning of SPV Water Pumping System and Installation of STW under RIDF-XXX on turnkey basis in Assam","Empanelment of manufactures/System Integrators for Supply, Installation and Commissioning of SPV Water Pumping System and Installation of STW under RIDF-XXX on turnkey basis in Assam",Refer as RFP documents  ,NA ,,Machineries,NA ,Empanelment,60.0,365.0,Khanapara,781022.0,"Directorate of Agriculture, Assam ","Assam, Khanapara, Guwahati-22 ",29-Jan-2025 03:00 PM ,"Directorate of Agriculture, Assam",No ,No,AOC,07-Jul-2025,INR 0,365.0,NEELAKSHI BAITHURI,08-Jul-2025 02:27 PM,Empanelment_0001.pdf (951.00 KB),AS per DBC minutes,1.0,257985.0,C.R.I. Pumps Private Limited,INR,0.0,1,257780,Alpex Solar Limited,08-Feb-2025 01:24 PM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,Finance,Technical cover is opened and process for evaluation,Upasana Devi,10-Feb-2025 01:39 PM,,DoA,Internal,"DoH, CE(A), FA, MD-Seeds etc",NEELAKSHI BAITHURI,07-Jul-2025 02:44 PM,finsummary_67948.pdf (951.48 KB),Directorate of Agriculture and Assam Seed Corporation,2025_DAASC_42267_1,A/E/7217/RIDFXXX/E-S-S/24-25/1,"Empanelment of manufactures/system integrators for Supply, Installation and Commissioning of SPV Water Pumping System and Installation of STW under RIDF-XXX on turnkey basis in Assam",DOA,Internal,"DoH, FA, CE(A), Md-Seeds etc.",NEELAKSHI BAITHURI,07-Jul-2025 02:38 PM,techsummary_67948.pdf (1200.39 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,257922.0,RICH PHYTOCARE PRIVATE LIMITED,INR,0.0,2,257784,Amrut Energy Private Limited,08-Feb-2025 12:48 PM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,257831.0,MAHAVIR SUBMERSIBLES PRIVATE LIMITED,INR,0.0,3,257985,C.R.I. Pumps Private Limited,10-Feb-2025 11:45 AM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,257829.0,Rotomag Motors and Controls Pvt Ltd,INR,0.0,4,257897,KOSOL ENERGIE PVT. LTD.,10-Feb-2025 11:25 AM,Rejected-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,257796.0,KSB Limited,INR,0.0,5,257796,KSB Limited,09-Feb-2025 04:18 PM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,257789.0,Topsun Energy Limited,INR,0.0,6,257831,MAHAVIR SUBMERSIBLES PRIVATE LIMITED,08-Feb-2025 02:43 PM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,257784.0,Amrut Energy Private Limited,INR,0.0,7,257997,Mecwin Technologies India Pvt Ltd,10-Feb-2025 12:35 PM,Rejected-Technical,As per DBC minutes,07-Jul-2025 02:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,257782.0,SAHAJ SOLAR LIMITED,INR,0.0,8,257781,OSWAL PUMPS LTD,08-Feb-2025 11:37 AM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,257781.0,OSWAL PUMPS LTD,INR,0.0,9,257922,RICH PHYTOCARE PRIVATE LIMITED,10-Feb-2025 10:28 AM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,257780.0,Alpex Solar Limited,INR,0.0,10,257829,Rotomag Motors and Controls Pvt Ltd,08-Feb-2025 04:56 PM,Accepted-AOC,As per DBC minutes,08-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC
