Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_PWBNH_33362_1,SE(B)/JHT/C/S/S-13/23-24/1555,Completion of Half done work at Sarupathar Indoor Stadium Sarupathar Phase I,Completion of Half done work at Sarupathar Indoor Stadium Sarupathar Phase I,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,31-Oct-2023 11:00 AM,07-Nov-2023 11:00 AM ,180.0,No ,No,Online,16-Nov-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,"Sarupathar, Golaghat",785601.0,2.0,"19,04,894",M/s Eeshwar Trade and Infra,"1,978,000",Rejected-AOC,06-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2023_APDCL_31325_1,CGM(PPD)/APDCL/33kV line Adabari/23-24/03,Construction of 33kV line from Adabari GSS to Choibari DSS under Chapar ESD along with 33kV bay at Choibari DSS under Kokrajhar EC APDCL,Construction of 33kV line from Adabari GSS to Choibari DSS under Chapar ESD along with 33kV bay at Choibari DSS under Kokrajhar EC APDCL,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,22-Jun-2023 10:00 AM,28-Jun-2023 12:00 PM ,180.0,No ,No,Online,11-Jul-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Chapar ESD under Kokrajhar EC,783371.0,2.0,"6,76,82,717",T N T Projects Ltd,"54,146,173.6",Rejected-Finance,08-Feb-2024,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2023_PWBNH_34803_3,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at Nahorani T.E. under Rangapara LAC (Pkg. No.105),Jagannath Community and Skill Centre at Nahorani T.E. under Rangapara LAC (Pkg. No.105),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,03-Jan-2024 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Sonitpur,784001.0,2.0,"1,40,73,143",M K ENTERPRISE,"14,023,887",Rejected-AOC,16-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWD_33797_171,CE/Maint/MMPNA/01/2023-24/03,MMPNA/2023-24/227_,MMPNA/2023-24/227_Periodic Renewal of Road from SMB_ Banga Bhawan Auditorium Sadarghat Road to Janiganj Road India Club to N.M. Gupta Road from Ch.0.00 to Ch. 270.00m Road Natunpatty Road Ch. 0.00m to Ch.423.00 M Malugram Dhakaia Patty Road from,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Nov-2023 05:00 PM,22-Nov-2023 12:00 PM ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Public Works Roads Department,Silchar,788001.0,2.0,"1,38,91,000",DILIP DAS,"13,889,000",Accepted-AOC,03-Feb-2024,AOC,Public Works Roads Department
2023_BTC_34437_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Fakiragram Constituency in Kokrajhar District. (TN_42_7),Construction of Martyr Sujit Narzary Memorial Auditorium at Fakiragram Constituency in Kokrajhar District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,90,223",NABEEN DAS,"8,590,000",Accepted-AOC,23-Feb-2024,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33717_1,ACE-150/PWD/NIT/Goodwill/23-24,Construction of road from Ganeshguri Chowk to Bathauguri M.E School road under CMs Goodwill Mission Project for the year 2023-24 TN_26_59,Construction of road from Ganeshguri Chowk to Bathauguri M.E School road under CMs Goodwill Mission Project for the year 2023-24 TN_26_59,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,08-Nov-2023 06:00 PM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,783127.0,2.0,"2,32,08,626",Jamidar Narzary,"20,887,763.4",Rejected-AOC,06-Feb-2024,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_DoWR_33075_1,TEZPUR/2023-24/RIDF/II,Bank protection works of river Mora-Bharali from Parua Chariali to Kalaguru Bishnu Prasad Rabha Samadhi (Ph-I).,Bank protection works of river Mora-Bharali from Parua Chariali to Kalaguru Bishnu Prasad Rabha Samadhi (Ph-I).,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,06-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,TEZPUR,784001.0,2.0,"14,61,53,441",M/S BHAGYA TRADERS,"131,538,097",Rejected-Technical,13-Feb-2024,AOC,Department of Water Resources||Chief Engineer - DoWR
2023_BTC_33752_1,ACE-150/PWD/NIT/Goodwill/23-24,Construction of road from UT road to Balisia Manin Rabha house via Pukhuripar under CMs Goodwill Mission Project for the year 2023-24. TN_26_89,Construction of road from UT road to Balisia Manin Rabha house via Pukhuripar under CMs Goodwill Mission Project for the year 2023-24. TN_26_89,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,09-Nov-2023 10:00 AM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,783127.0,2.0,"2,32,08,827",SRI BISHNU DEV UZIR,"20,887,944.3",Rejected-AOC,08-Feb-2024,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_DoWR_34621_1,BISWANATH/2023-24/RIDF/I,Construction of flood wall to save Gohpur area from flood inundation of River Chatrang from Railway Line to NH-15 including extension at Madhya Chatrang.,Construction of flood wall to save Gohpur area from flood inundation of River Chatrang from Railway Line to NH-15 including extension at Madhya Chatrang.,Works,Open Tender,Works,Civil Works,No,No,NA ,12-Dec-2023 06:30 PM,NA ,180.0,No ,No,Online,30-Dec-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BISWANATH,784176.0,2.0,"19,80,77,104",SRI RAJIB LOHIA,"178,269,394",Accepted-AOC,10-Feb-2024,AOC,Department of Water Resources||Chief Engineer - DoWR
2023_PWD_33797_23,CE/Maint/MMPNA/01/2023-24/03,MMPNA/2023-24/108_Periodic Renewal of Miri Gaon BRN Br. App. under Mukhya Mantrir Path Nabikaran Aachani for the year 2023-24 under Golaghat LAC,MMPNA/2023-24/108_Periodic Renewal of Miri Gaon BRN Br. App. under Mukhya Mantrir Path Nabikaran Aachani for the year 2023-24 under Golaghat LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Nov-2023 09:00 AM,22-Nov-2023 12:00 PM ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"39,59,000",Md Firoz Khan,,Accepted-AOC,,AOC,Public Works Roads Department
