object_id,Preparedness Measures_tenders_awarded_value
18-301-00112,18286886.85
18-302-00119,0.0
18-303-00122,45992874.29000001
18-304-00128,15915057.83
18-305-00134,49174620.71
18-305-00135,6979500.0
18-306-00138,39702160.9
18-308-00150,121399657.1
18-309-00154,38850000.0
18-310-00161,65522816.72
18-313-00175,8092105.7
18-316-00185,210329063.84
18-316-00188,7510502.0
18-317-00189,9374617.28
18-321-00214,21257935.04
18-321-00272,4735387.93
18-322-00221,14317682.0
18-322-00267,24070686.22
18-324-00263,12820548.32
18-816-00259,3306435.0
18-816-00261,11534714.0
