object_id,Preparedness Measures_tenders_awarded_value
18-300-00104,13484651.0
18-302-00115,22102222.0
18-303-00264,50028030.0
18-304-00128,21506000.0
18-304-00271,32014200.0
18-305-00134,60597146.0
18-309-00154,121197821.0
18-310-00164,83325000.0
18-312-00276,35547927.010000005
18-313-00172,54000000.0
18-316-00187,24543000.0
18-317-00190,4319462.0
18-321-00210,136330000.0
18-321-00211,30743910.0
18-322-00219,13622002.0
18-324-00263,26432500.0
18-325-00239,30867300.0
18-756-00249,59992200.0
18-758-00257,17798999.0
