object_id,Preparedness Measures_tenders_awarded_value
18-300-00101,48667468.0
18-300-00102,5443006.0
18-300-00103,38252769.34
18-300-00104,770197014.05
18-300-00108,9872765.0
18-303-00122,2497769.71
18-304-00128,7241577.12
18-305-00134,115144939.74
18-307-00146,0.0
18-312-00276,0.0
18-316-00185,14780044.59
18-318-00195,33711633.17
18-320-00205,5044228.0
18-320-00206,32807893.0
18-320-00207,29849617.53
18-321-00211,1773032.38
18-321-00273,2071942.0
18-322-00219,31357185.98
18-323-00226,34576380.0
18-324-00231,11612298.29
18-324-00262,20092058.4
18-326-00241,9914055.0
18-326-00244,2967057.0
18-326-00245,4742695.0
18-326-00246,22698659.0
