object_id,Preparedness Measures_tenders_awarded_value
18-300-00104,0.0
18-300-00108,13154245.0
18-301-00112,0.0
18-301-00113,104850990.0
18-302-00115,37904400.0
18-303-00122,76496400.0
18-304-00127,193573800.0
18-304-00128,62255000.0
18-304-00271,325703790.0
18-305-00131,58804200.0
18-305-00133,198480600.0
18-305-00134,186855227.0
18-307-00145,89761247.0
18-308-00150,163006515.0
18-310-00160,74119369.0
18-310-00164,30365591.0
18-313-00174,0.0
18-319-00200,1507442.0
18-321-00210,155244385.0
18-321-00212,129521700.0
18-321-00216,88168500.0
18-321-00272,141777000.0
18-322-00219,22339619.0
18-323-00226,154520100.0
18-325-00269,46744200.0
18-756-00251,152573400.0
18-758-00257,21478500.0
18-799-00124,767555915.0
18-816-00261,0.0
