object_id,Preparedness Measures_tenders_awarded_value
18-300-00104,27639686.0
18-302-00116,26086320.0
18-304-00128,17549851.0
18-305-00134,17999826.0
18-305-00135,5430600.0
18-307-00142,39421800.0
18-307-00146,76491000.0
18-308-00150,42008228.0
18-310-00162,36813600.0
18-315-00181,22435229.0
18-316-00184,39150000.0
18-316-00185,5476885.0
18-318-00197,18400770.0
18-319-00200,0.0
18-320-00203,17486448.0
18-320-00206,7236373.5
18-321-00212,79410000.0
18-321-00272,7686605.0
18-322-00219,124262566.0
18-323-00226,103180950.0
18-325-00269,0.0
18-326-00246,67248000.0
18-326-00268,33304107.6
18-755-00279,429277.38
18-756-00251,136332000.0
18-757-00253,34060635.0
18-758-00257,52134300.0
