object_id,Preparedness Measures_tenders_awarded_value
18-300-00104,9894767.690000001
18-301-00112,34732800.0
18-303-00121,22448300.0
18-303-00122,48470900.0
18-304-00128,88447445.0
18-305-00132,54280350.0
18-305-00134,25901781.0
18-306-00139,186316020.0
18-307-00145,136364866.0
18-307-00146,13499775.0
18-310-00158,17999929.0
18-310-00159,40700340.72
18-310-00161,73629000.0
18-310-00162,19762276.0
18-312-00276,37332450.0
18-313-00172,41551800.0
18-318-00195,34796340.0
18-321-00211,26612271.0
18-322-00219,124860550.0
18-323-00224,106353000.0
18-324-00262,11305801.0
18-325-00269,41785300.0
18-326-00247,25906500.0
18-757-00252,772926.0
18-758-00256,31500000.0
18-758-00257,29762700.0
18-799-00124,146506500.0
