object_id,Preparedness Measures_tenders_awarded_value
18-301-00112,63580973.84
18-303-00122,183514096.4
18-305-00130,10961711.0
18-306-00139,33339054.08
18-307-00145,100085400.0
18-307-00146,32189640.15
18-310-00159,117581899.5
18-312-00276,246923252.96
18-313-00175,46857406.03
18-316-00185,64129982.83
18-317-00189,141717573.64000002
18-317-00190,110105283.92999999
18-318-00195,74710241.99
18-322-00219,19660231.0
18-323-00226,73752954.63
18-323-00228,82785301.69
18-325-00238,26784679.17
18-756-00249,38491149.53
