object_id,Preparedness Measures_tenders_awarded_value
18-303-00122,0.0
18-305-00130,0.0
18-305-00132,45424800.0
18-305-00133,345329100.0
18-305-00134,21402151.0
18-306-00138,116155800.0
18-306-00139,0.0
18-306-00140,30684261.0
18-307-00145,200619458.0
18-308-00152,307647341.0
18-309-00157,119725000.0
18-310-00159,134203500.0
18-310-00162,0.0
18-313-00177,51691000.0
18-316-00185,9043914.0
18-316-00186,0.0
18-317-00189,22925566.0
18-317-00190,39982500.0
18-317-00192,36751770.0
18-318-00194,44954500.0
18-318-00195,45889200.0
18-321-00211,47911860.0
18-321-00272,32509300.0
18-322-00219,62999157.0
18-323-00226,44501118.0
18-756-00249,238689625.0
18-760-00281,36003600.0
