Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM/32033/3/2023ConstNHM/110,2023_NHM_33369_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,31-Oct-2023 03:00 PM,22-Nov-2023 03:30 PM,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,NA ,NA ,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,03-Feb-2024 01:40 PM,"96,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,MD NHM,Office of MD NHM,"Construction of AYUSH Dispensary (Assam Type) in Nalbari District, group.28 (2 nos. of scheme in Nalbari District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Nalbari District, group.28 (2 nos. of scheme in Nalbari District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"48,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,Nalbari,781335.0,NA ,NA ,NA ,Office of MD NHM,No ,No,National Health Mission||State Programme Management Unit - NHM,NHM/32033/3/2023ConstNHM/110,2023_NHM_33369_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,31-Oct-2023 03:00 PM,22-Nov-2023 03:30 PM,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,NA ,NA ,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,03-Feb-2024 01:40 PM,"96,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,MD NHM,Office of MD NHM,"Construction of AYUSH Dispensary (Assam Type) in Nalbari District, group.28 (2 nos. of scheme in Nalbari District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Nalbari District, group.28 (2 nos. of scheme in Nalbari District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"48,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,Nalbari,781335.0,NA ,NA ,NA ,Office of MD NHM,No ,No,28-Oct-2024,"INR 3,792,000",270.0,Mousomi Goswami,28-Oct-2024 05:30 PM,uttamwo.pdf (1517.00 KB),1.0,208540.0,SRI UTTAM BAISHYA,INR,"3,792,000",1.0,211408.0,ANOWAR HUSSAIN,20-Nov-2023 11:17 PM,Rejected-Finance,L12,08-Apr-2024 11:52 AM,Finance,BID OPENED,Mousomi Goswami,08-Apr-2024 11:31 AM,None,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,08-Apr-2024 11:52 AM,finsummary_53948.pdf (2999.78 KB),1.0,208540.0,SRI UTTAM BAISHYA,"37,92,000.05",1.0,Technical,13 NOS. BIDDER FOUND RESPONSIVE,Mousomi Goswami,03-Feb-2024 01:32 PM,None,OSD,Internal,,Mousomi Goswami,03-Feb-2024 01:36 PM,03-Feb-2024 01:40 PM,techsummary_53948.pdf (58.05 KB),,,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,210679.0,ARYA ENTERPRISE,21-Nov-2023 10:39 AM,Rejected-Finance,L8,08-Apr-2024 11:52 AM,,,,,,,,,,,,,2.0,210613.0,Maina Enterprise,"41,04,000.00",10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,211024.0,Asir Ali,20-Nov-2023 08:05 PM,Rejected-Finance,L9,08-Apr-2024 11:52 AM,,,,,,,,,,,,,3.0,210679.0,ARYA ENTERPRISE,"40,70,400.05",8.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,211371.0,downtown enterprises ltd.,20-Nov-2023 06:27 PM,Rejected-Finance,L7,08-Apr-2024 11:52 AM,,,,,,,,,,,,,4.0,210799.0,Ismail Hussain,"39,84,000.00",6.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,211409.0,HARUNAR RACHID,21-Nov-2023 10:22 AM,Rejected-Finance,L3,08-Apr-2024 11:52 AM,,,,,,,,,,,,,5.0,211024.0,Asir Ali,"40,80,000.00",9.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,210799.0,Ismail Hussain,21-Nov-2023 11:51 AM,Rejected-Finance,L6,08-Apr-2024 11:52 AM,,,,,,,,,,,,,6.0,211176.0,M/s P.T. Enterprise,"38,28,000.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,211485.0,KM CONSTRUCTION,21-Nov-2023 12:39 PM,Rejected-Finance,L11,08-Apr-2024 11:52 AM,,,,,,,,,,,,,7.0,211300.0,North East Supply and Traders,"39,12,000.00",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,210613.0,Maina Enterprise,20-Nov-2023 05:52 PM,Rejected-Finance,L10,08-Apr-2024 11:52 AM,,,,,,,,,,,,,8.0,211371.0,downtown enterprises ltd.,"40,46,400.00",7.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,211502.0,M/s. Pratima Enterprise,21-Nov-2023 01:53 PM,Rejected-Technical,Not found responsive,03-Feb-2024 01:36 PM,,,,,,,,,,,,,9.0,211408.0,ANOWAR HUSSAIN,"46,56,000.00",12.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,211176.0,M/s P.T. Enterprise,21-Nov-2023 01:45 PM,Rejected-Finance,L2,08-Apr-2024 11:52 AM,,,,,,,,,,,,,10.0,211409.0,HARUNAR RACHID,"38,86,000.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,211300.0,North East Supply and Traders,21-Nov-2023 01:00 PM,Rejected-Finance,L4,08-Apr-2024 11:52 AM,,,,,,,,,,,,,11.0,211485.0,KM CONSTRUCTION,"43,20,000.00",11.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,211498.0,SAIDUR RAHMAN,21-Nov-2023 01:26 PM,Rejected-Finance,L5,08-Apr-2024 11:52 AM,,,,,,,,,,,,,12.0,211498.0,SAIDUR RAHMAN,"39,74,400.05",5.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,208540.0,SRI UTTAM BAISHYA,21-Nov-2023 01:45 PM,Accepted-AOC,l1,28-Oct-2024 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_NHM_33369_1,NHM/32033/3/2023ConstNHM/110,"Construction of AYUSH Dispensary (Assam Type) in Nalbari District, group.28 (2 nos. of scheme in Nalbari District) for FY 2022-23 under NAM, Assam."
