Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Skill Employment and Entrepreneurship Department||Assam Skill Development Mission,ASDM-3495/2024/214 Dated 01.08.2024,2024_SEED_38312_1,Yes,Open Tender,Empanelment,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Bid,01-Aug-2024 06:00 PM,30-Aug-2024 03:30 PM,01-Aug-2024 06:00 PM,29-Aug-2024 06:00 PM,01-Aug-2024 06:00 PM ,08-Aug-2024 06:00 PM ,14-Aug-2024 09:00 AM,29-Aug-2024 06:00 PM,"1,90,000",No,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"5,000",Nil,Nil,No,Mission Director,ASDM Garchuk,ASDM-3495/2024/214 Dated 01.08.2024,Refer NIT,Refer NIT ,NA ,"94,48,240",Consultancy,NA ,Empanelment,180.0,180.0,ASDM Garchuk,781035.0,NA ,NA ,NA ,ASDM Garchuk,No ,No,Skill Employment and Entrepreneurship Department||Assam Skill Development Mission,ASDM-3495/2024/214 Dated 01.08.2024,2024_SEED_38312_1,Yes,Open Tender,Empanelment,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Bid,01-Aug-2024 06:00 PM,30-Aug-2024 03:30 PM,01-Aug-2024 06:00 PM,29-Aug-2024 06:00 PM,01-Aug-2024 06:00 PM ,08-Aug-2024 06:00 PM ,14-Aug-2024 09:00 AM,29-Aug-2024 06:00 PM,"1,90,000",No,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"5,000",Nil,Nil,No,Mission Director,ASDM Garchuk,ASDM-3495/2024/214 Dated 01.08.2024,Refer NIT,Refer NIT ,NA ,"94,48,240",Consultancy,NA ,Empanelment,180.0,180.0,ASDM Garchuk,781035.0,NA ,NA ,NA ,ASDM Garchuk,No ,No,23-Oct-2024,"INR 9,448,000",180.0,Akkas Ali,23-Oct-2024 05:28 PM,214.pdf (224.00 KB),1.0,237488.0,NRDS Management Private Limited,INR,"9,448,000",1.0,237450.0,AISECT Limited,22-Aug-2024 01:10 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,Finance,NRDS Management Private Limited H1,Akkas Ali,23-Oct-2024 05:24 PM,None,MISSION DIRECTOR,Internal,,Akkas Ali,23-Oct-2024 05:27 PM,finsummary_62104.pdf (339.38 KB),1.0,237488.0,NRDS Management Private Limited,"94,48,000.00",1.0,MISSION DIRECTOR,Internal,,Akkas Ali,23-Oct-2024 05:26 PM,techsummary_62104.pdf (339.38 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum_1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum_1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,237524.0,Ajitaaksh Ventures Pvt Ltd,22-Aug-2024 01:59 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,237430.0,Big Concepts Foundation Private Limited,22-Aug-2024 03:21 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,237460.0,Brainlite Education Solutions Private Limited,22-Aug-2024 02:23 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,237433.0,IDEA,22-Aug-2024 04:37 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,237529.0,INNOVISION LIMITED,22-Aug-2024 05:04 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,237475.0,JAZZY,21-Aug-2024 07:39 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,237523.0,NEI CONSULTING PRIVATE LIMITED,22-Aug-2024 03:18 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,237488.0,NRDS Management Private Limited,21-Aug-2024 11:47 PM,Accepted-AOC,H1,23-Oct-2024 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,236867.0,Route To Connect,27-Aug-2024 09:36 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,237431.0,Times Centre for Learning Limited,22-Aug-2024 05:25 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,237539.0,Valeur Fabtex Private Limited,24-Aug-2024 05:01 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,237473.0,VIVO SKILLS and TRAINING,22-Aug-2024 11:12 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,23-Oct-2024 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_SEED_38312_1,ASDM-3495/2024/214 Dated 01.08.2024,ASDM-3495/2024/214 Dated 01.08.2024
