Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SBC/CS/2024-25/24,2024_PWBNH_37878_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of on line payment for Cost of Bid and Security Deposit Money,05-Jul-2024 09:00 AM,25-Jul-2024 04:00 PM,05-Jul-2024 09:00 AM,25-Jul-2024 02:00 PM,05-Jul-2024 09:00 AM ,25-Jul-2024 02:00 PM ,05-Jul-2024 09:00 AM,25-Jul-2024 02:00 PM,10-Sep-2024 10:00 AM,"1,59,320",Yes,percentage,2.0%,Nil,Nil,1.0,Correction Notice,Technical Bid,,1.0,SBI Bank,"2,000",Nil,Nil,No,SE PWD Silchar Building Circle Silchar,SE PWD Silchar Building Circle Silchar,"Repairing, Renovation and Painting of Adarsha Vidyalaya Model School at Aloicherra, Manipur under South Hailakandi Development Block at Hailakandi District","Civil, Sanitary and Water supply and Electrical Work",As per NIT ,NA ,"79,66,000",Civil Works - Building,NA ,Rate Contract,180.0,NA ,Aloicherra in Hailakandi District,788151.0,SE PWD Silchar Building Circle Silchar ,SE PWD Silchar Building Circle Silchar ,18-Jul-2024 12:00 PM ,SE PWD Silchar Building Circle Silchar,No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SBC/CS/2024-25/24,2024_PWBNH_37878_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of on line payment for Cost of Bid and Security Deposit Money,05-Jul-2024 09:00 AM,25-Jul-2024 04:00 PM,05-Jul-2024 09:00 AM,25-Jul-2024 02:00 PM,05-Jul-2024 09:00 AM ,25-Jul-2024 02:00 PM ,05-Jul-2024 09:00 AM,25-Jul-2024 02:00 PM,10-Sep-2024 10:00 AM,"1,59,320",Yes,percentage,2.0%,Nil,Nil,1.0,Correction Notice,Technical Bid,,1.0,SBI Bank,"2,000",Nil,Nil,No,SE PWD Silchar Building Circle Silchar,SE PWD Silchar Building Circle Silchar,"Repairing, Renovation and Painting of Adarsha Vidyalaya Model School at Aloicherra, Manipur under South Hailakandi Development Block at Hailakandi District","Civil, Sanitary and Water supply and Electrical Work",As per NIT ,NA ,"79,66,000",Civil Works - Building,NA ,Rate Contract,180.0,NA ,Aloicherra in Hailakandi District,788151.0,SE PWD Silchar Building Circle Silchar ,SE PWD Silchar Building Circle Silchar ,18-Jul-2024 12:00 PM ,SE PWD Silchar Building Circle Silchar,No ,No,17-Sep-2024,"INR 6,372,800",360.0,ANUP DEBNATH,05-Oct-2024 07:39 PM,AOCADARSHAVIDYAPITH25.pdf (1388.00 KB),Award of Contract,1.0,234452.0,Baharul Islam Mozumder,INR,"6,372,800",1.0,234724.0,ABUL HUSSAIN CHOUDHURY,25-Jul-2024 11:50 AM,Rejected-Technical,Technically Dis-Qualified,09-Sep-2024 10:34 PM,Finance,Minutes of Financial Bid Evaluation,Tapan Kumar Das,17-Sep-2024 11:22 PM,finance_61555.pdf,BOQ Comparative Chart,Ikbal Ahmed Choudhury,Internal,ParthaPratimNathAEESiprangshuDasAEETCIC TapanKumarDas AEETCIC,Tapan Kumar Das,17-Sep-2024 11:28 PM,finsummary_61555.pdf (310.41 KB),1.0,234452.0,Baharul Islam Mozumder,"63,72,799.50",L1,Technical,Bid Opening Summary and Minutes of Technical Bid Evaluation,Tapan Kumar Das,09-Sep-2024 10:27 PM,technical_61555.pdf,Ikbal Ahmed Choudhury,Internal,ParthaPratimNathAEESiprangshuDasAEETCIC TapanKumarDas AEETCIC,Tapan Kumar Das,09-Sep-2024 10:34 PM,10-Sep-2024 10:00 AM,techsummary_61555.pdf (1303.54 KB),,,
,,,,,,,,,,,,,,,,.pdf,Prequalification of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Prequalification of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234452.0,Baharul Islam Mozumder,25-Jul-2024 10:50 AM,Accepted-AOC,Lowest Bidder,05-Oct-2024 07:40 PM,,,,,,,,,,,,,2.0,234552.0,SWAPAN DAS,"71,69,400.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,235138.0,BUDDHA DAS,25-Jul-2024 03:00 AM,Rejected-AOC,2nd Lowest Bidder,05-Oct-2024 07:40 PM,,,,,,,,,,,,,3.0,235138.0,BUDDHA DAS,"63,72,800.01",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,235434.0,GLOBAL CONSTRUCTION,24-Jul-2024 10:10 PM,Rejected-AOC,3rd Lowest Bidder,05-Oct-2024 07:40 PM,,,,,,,,,,,,,4.0,235306.0,NORTH EASTERN TRADERS,"71,69,400.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,235140.0,HABIBUL HAQUE LASKAR,25-Jul-2024 02:37 AM,Rejected-Technical,Technically Dis-Qualified,09-Sep-2024 10:34 PM,,,,,,,,,,,,,5.0,235434.0,GLOBAL CONSTRUCTION,"65,56,018.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,235497.0,KORON ENTERPRISE,25-Jul-2024 01:58 PM,Rejected-Technical,Technically Dis-Qualified,09-Sep-2024 10:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,235214.0,NIREN DAS,25-Jul-2024 02:48 AM,Rejected-Technical,Technically Dis-Qualified,09-Sep-2024 10:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,235306.0,NORTH EASTERN TRADERS,23-Jul-2024 02:55 PM,Rejected-AOC,4th Lowest Bidder,05-Oct-2024 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,235209.0,Rayhan Uddin Mazumder,25-Jul-2024 02:23 AM,Rejected-Technical,Technically Dis-Qualified,09-Sep-2024 10:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,234552.0,SWAPAN DAS,13-Jul-2024 09:16 PM,Rejected-AOC,4th Lowest Bidder,05-Oct-2024 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
