Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL/CnP/Civil/maint/22-23/100,2023_ICD_29005_1,Yes,Open Tender,Item Wise,Works,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD and Integrity Pact,25-Jan-2023 03:00 PM,15-Feb-2023 03:00 PM,25-Jan-2023 03:00 PM,14-Feb-2023 03:00 PM,NA ,NA ,25-Jan-2023 03:00 PM,14-Feb-2023 03:00 PM,24-Feb-2023 03:00 PM,"1,99,390",Yes,fixed,,Nil,Nil,1.0,Corrigendum-1,Technical Bid,,1.0,SBI Bank,"1,000",Nil,Nil,No,Dy.General Manager ( C and P),"DGM office, Asam Petrochemicals Limited , PO Parbatpur 786623 Dist Dibrugarh , Assam",Annual Maintenance Work at Township and factory of APL,Annual Maintenance Work at Township and factory of APL,As per Tender DOcuments  ,NA ,,Civil Works,NA ,Tender,180.0,365.0,APLNamrup,786623.0,NA ,NA ,NA ,APL Nmrup,No ,No,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL/CnP/Civil/maint/22-23/100,2023_ICD_29005_1,Yes,Open Tender,Item Wise,Works,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD and Integrity Pact,25-Jan-2023 03:00 PM,15-Feb-2023 03:00 PM,25-Jan-2023 03:00 PM,14-Feb-2023 03:00 PM,NA ,NA ,25-Jan-2023 03:00 PM,14-Feb-2023 03:00 PM,24-Feb-2023 03:00 PM,"1,99,390",Yes,fixed,,Nil,Nil,1.0,Corrigendum-1,Technical Bid,,1.0,SBI Bank,"1,000",Nil,Nil,No,Dy.General Manager ( C and P),"DGM office, Asam Petrochemicals Limited , PO Parbatpur 786623 Dist Dibrugarh , Assam",Annual Maintenance Work at Township and factory of APL,Annual Maintenance Work at Township and factory of APL,As per Tender DOcuments  ,NA ,,Civil Works,NA ,Tender,180.0,365.0,APLNamrup,786623.0,NA ,NA ,NA ,APL Nmrup,No ,No,29-Oct-2024,"INR 3,860,655.52",365.0,ANUPAM GAYAN,29-Oct-2024 11:07 AM,WO_107.pdf (8768.00 KB),Part A awarded to bijon gogoi and part B awarded to Ganpati enterprise,1.0,177096.0,B.G. Enterprises,INR,"3,740,916.76",1.0,177096.0,B.G. Enterprises,14-Feb-2023 02:19 PM,Accepted-AOC,L1,29-Oct-2024 11:07 AM,Finance,Prima facie the Financial Bids submitted by all the technically qualified bidders are found OK and admitted for Financial Evaluation.,ANUPAM GAYAN,01-Mar-2023 10:26 AM,None,BOQ Comparative Chart,N B Borah,Internal,K B Chetri,ANUPAM GAYAN,29-Oct-2024 10:39 AM,finsummary_46729.pdf (2212.97 KB),1.0,177018.0,MUKULANANDA BARUAH,"40,90,068.99",l6,Technical,Primafacie the bills received by all the bidders has been admitted for further technical evaluation.,Manob Borthakur,16-Feb-2023 10:02 AM,None,P Chamuah,Internal,"N.B.Borah, R.Phukan, M.Borthakur, A.Gayan",Pranab Barman,24-Feb-2023 10:43 AM,24-Feb-2023 03:00 PM,techsummary_46729.pdf (405.04 KB),,,
,,,,,,,,,,,,,,,,.pdf,Unpriced Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Unpriced Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,177066.0,M/S GANPATI ENTERPRISE,INR,"3,860,655.52",2.0,177098.0,BRAHMAPUTRA CONSTRUCTION,14-Feb-2023 10:50 AM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,2.0,177066.0,M/S GANPATI ENTERPRISE,"38,60,655.52",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,177114.0,CHETIA INFRACON PVT. LTD,14-Feb-2023 01:06 PM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,3.0,177078.0,SRI RUPAM SONOWAL,"39,35,377.88",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,177120.0,GAURI DIRIAL,14-Feb-2023 02:34 PM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,4.0,177087.0,NILA BORAH,"46,07,879.17",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,177066.0,M/S GANPATI ENTERPRISE,13-Feb-2023 06:33 PM,Accepted-AOC,L1,29-Oct-2024 11:07 AM,,,,,,,,,,,,,5.0,177091.0,PAPU CHALIHA,"39,90,311.21",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,177018.0,MUKULANANDA BARUAH,13-Feb-2023 05:49 PM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,6.0,177096.0,B.G. Enterprises,"37,40,916.76",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,177087.0,NILA BORAH,14-Feb-2023 10:37 AM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,7.0,177098.0,BRAHMAPUTRA CONSTRUCTION,"39,85,192.79",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,177091.0,PAPU CHALIHA,14-Feb-2023 08:55 AM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,8.0,177114.0,CHETIA INFRACON PVT. LTD,"42,34,267.34",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,177129.0,SHRI NITU SONOWAL,14-Feb-2023 02:59 PM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,9.0,177120.0,GAURI DIRIAL,"45,08,249.35",l8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,177078.0,SRI RUPAM SONOWAL,13-Feb-2023 07:09 PM,Rejected-AOC,L2,29-Oct-2024 11:07 AM,,,,,,,,,,,,,10.0,177129.0,SHRI NITU SONOWAL,"39,25,414.90",L2,,,,,,,,,,,,,,,
