Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,11-Jun-2024 04:30 PM,02-Jul-2024 03:00 PM,11-Jun-2024 05:00 PM,02-Jul-2024 02:00 PM,11-Jun-2024 05:00 PM ,18-Jun-2024 03:00 PM ,11-Jun-2024 05:00 PM,02-Jul-2024 02:00 PM,21-Aug-2024 09:00 AM,"2,27,680",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,277",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-1,Strengthening of existing schools at Construction of 3 additional classroom at Asharikandi High School (18020314404) in Dhubri district Construction of 3 additional classroom at Jaruar Char Public High School (18020324707) in Dhubri district,Please refer Tender documents. ,NA ,"1,13,84,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dhubri,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",18-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,11-Jun-2024 04:30 PM,02-Jul-2024 03:00 PM,11-Jun-2024 05:00 PM,02-Jul-2024 02:00 PM,11-Jun-2024 05:00 PM ,18-Jun-2024 03:00 PM ,11-Jun-2024 05:00 PM,02-Jul-2024 02:00 PM,21-Aug-2024 09:00 AM,"2,27,680",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,277",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-1,Strengthening of existing schools at Construction of 3 additional classroom at Asharikandi High School (18020314404) in Dhubri district Construction of 3 additional classroom at Jaruar Char Public High School (18020324707) in Dhubri district,Please refer Tender documents. ,NA ,"1,13,84,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dhubri,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",18-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,17-Oct-2024,"INR 10,245,600",180.0,Azim Hussain,17-Oct-2024 12:46 PM,Groupno1.pdf (1771.00 KB),1.0,234029.0,Hussain Mohmmad Iphtikar,INR,"10,245,600",1.0,233817.0,EUSUF ALI PRAMANIK,02-Jul-2024 11:30 AM,Rejected-AOC,Non-responsive as per clause 29.7 and 30 of ITB (E) and clause 31 of ITB (F),17-Oct-2024 12:46 PM,Finance,Admitted,Kamal Das,14-Sep-2024 10:17 AM,None,BOQ Comparative Chart,Executive Director,Internal,,Kamal Das,14-Sep-2024 10:49 PM,finsummary_61116.pdf (1704.90 KB),1.0,233817.0,EUSUF ALI PRAMANIK,"1,02,45,600.00",L1,Technical,Admitted for technical evaluation,Azim Hussain,05-Jul-2024 06:23 PM,None,Executive Director,Internal,,Azim Hussain,20-Aug-2024 10:16 PM,21-Aug-2024 09:00 AM,techsummary_61116.pdf (720.51 KB),,,
,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,233967.0,Foyzal Hoque,02-Jul-2024 01:10 PM,Rejected-AOC,Non-responsive as per clause 29.7 and 30 of ITB (E) and clause 31 of ITB (F),17-Oct-2024 12:46 PM,,,,,,,,,,,,,2.0,233942.0,Saiful Islam,"1,02,45,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,234029.0,Hussain Mohmmad Iphtikar,02-Jul-2024 12:35 PM,Accepted-AOC,Awarded as per clause 29.7 and 30 of ITB (E) and clause 31 of ITB (F),17-Oct-2024 12:46 PM,,,,,,,,,,,,,3.0,233967.0,Foyzal Hoque,"1,02,45,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233984.0,M/S P.D. ASSOCIATES,02-Jul-2024 12:43 PM,Rejected-AOC,Non-responsive as per clause 29.7 and 30 of ITB (E) and clause 31 of ITB (F),17-Oct-2024 12:46 PM,,,,,,,,,,,,,4.0,233984.0,M/S P.D. ASSOCIATES,"1,02,45,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233774.0,NISHANTA KALITA,01-Jul-2024 07:39 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,20-Aug-2024 10:16 PM,,,,,,,,,,,,,5.0,234029.0,Hussain Mohmmad Iphtikar,"1,02,45,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233882.0,RAFIQUL ISLAM,01-Jul-2024 07:47 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,20-Aug-2024 10:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233942.0,Saiful Islam,01-Jul-2024 11:56 PM,Rejected-AOC,Non-responsive as per clause 29.7 and 30 of ITB (E) and clause 31 of ITB (F),17-Oct-2024 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233960.0,SHAHABUDDIN MONDAL,02-Jul-2024 02:29 AM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,20-Aug-2024 10:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233716.0,Uttam Karmakar,02-Jul-2024 12:22 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,20-Aug-2024 10:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_SSA_37556_1,E-499218/3,Group-1
