Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,24-Apr-2024 06:20 PM,"83,654",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 36 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 36 6 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"41,82,715",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,24-Apr-2024 06:20 PM,"83,654",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 36 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 36 6 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"41,82,715",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,19-Oct-2024,"INR 3,174,695.36",120.0,Mousomi Goswami,19-Oct-2024 03:44 PM,WOCopy.pdf (163.00 KB),work order,1.0,194137.0,MD Rafiqul Islam,INR,"3,174,695.36",1.0,193964.0,Ahmed Nur Alom,30-Jul-2023 04:35 PM,Rejected-Finance,L12,19-Oct-2024 03:42 PM,Finance,Technical Submitted,Mousomi Goswami,19-Oct-2024 03:30 PM,None,BOQ Comparative Chart,ED,Internal,,Mousomi Goswami,19-Oct-2024 03:42 PM,finsummary_50777.pdf (2107.92 KB),1.0,193110.0,Alokesh Bhuyan,"37,43,311.34",L6,Technical,Technical,Mousomi Goswami,24-Apr-2024 06:15 PM,technical_50777.pdf,ED,Internal,,Mousomi Goswami,24-Apr-2024 06:17 PM,24-Apr-2024 06:20 PM,techsummary_50777.pdf (145.61 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,193110.0,Alokesh Bhuyan,30-Jul-2023 09:56 PM,Rejected-Finance,L6,19-Oct-2024 03:42 PM,,,,,,,,,,,,,2.0,193454.0,Dream Enterprise,"35,33,944.90",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,194125.0,Dipak das,30-Jul-2023 10:29 PM,Rejected-Finance,L10,19-Oct-2024 03:42 PM,,,,,,,,,,,,,3.0,193566.0,SOYED LAI,"39,10,800.02",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,193454.0,Dream Enterprise,26-Jul-2023 04:18 PM,Rejected-Finance,L4,19-Oct-2024 03:42 PM,,,,,,,,,,,,,4.0,193815.0,EKRAMUL HOSSAIN,"34,29,390.32",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,193815.0,EKRAMUL HOSSAIN,31-Jul-2023 12:09 PM,Rejected-Finance,L2,19-Oct-2024 03:42 PM,,,,,,,,,,,,,5.0,193932.0,SHAHI MD. KARIM,"41,82,183.32",L11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,194021.0,Hussain Mohmmad Iphtikar,30-Jul-2023 01:20 PM,Rejected-Finance,L8,19-Oct-2024 03:42 PM,,,,,,,,,,,,,6.0,193964.0,Ahmed Nur Alom,"41,88,138.57",L12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,194137.0,MD Rafiqul Islam,31-Jul-2023 11:23 AM,Accepted-AOC,L1,19-Oct-2024 03:44 PM,,,,,,,,,,,,,7.0,193975.0,Mizanur Karim Sarkar,"41,76,183.32",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,194061.0,MD SAHIDUL ISLAM,31-Jul-2023 11:26 AM,Rejected-Finance,L3,19-Oct-2024 03:42 PM,,,,,,,,,,,,,8.0,194021.0,Hussain Mohmmad Iphtikar,"41,48,883.32",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,193975.0,Mizanur Karim Sarkar,29-Jul-2023 07:55 PM,Rejected-Finance,L9,19-Oct-2024 03:42 PM,,,,,,,,,,,,,9.0,194061.0,MD SAHIDUL ISLAM,"34,49,995.24",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,193889.0,MOSTAQ MOHAMMAD MOKSEDUR HASSAN,30-Jul-2023 08:46 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Apr-2024 06:15 PM,,,,,,,,,,,,,10.0,194125.0,Dipak das,"41,79,183.32",L10,,,,,,,,,,,,,,,
