Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,25-Apr-2024 12:30 PM,"83,654",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 38 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 38 6 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"41,82,715",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,25-Apr-2024 12:30 PM,"83,654",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 38 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 38 6 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"41,82,715",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,19-Oct-2024,"INR 3,253,068.24",120.0,Mousomi Goswami,19-Oct-2024 03:28 PM,WOCopy.pdf (163.00 KB),Work Order,1.0,193916.0,JAKIR HUSSAIN,INR,"3,253,068.24",1.0,193959.0,Ahmed Nur Alom,30-Jul-2023 04:14 PM,Rejected-Finance,L11,19-Oct-2024 03:26 PM,Finance,technical Submitted,Mousomi Goswami,19-Oct-2024 03:15 PM,None,BOQ Comparative Chart,ED,Internal,,Mousomi Goswami,19-Oct-2024 03:26 PM,finsummary_50779.pdf (1896.71 KB),1.0,193104.0,Alokesh Bhuyan,"38,69,011.36",L6,Technical,Technical,Mousomi Goswami,25-Apr-2024 12:25 PM,technical_50779.pdf,ED,Internal,,Mousomi Goswami,25-Apr-2024 12:27 PM,25-Apr-2024 12:30 PM,techsummary_50779.pdf (143.38 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,193449.0,Alimuddin Mondal,30-Jul-2023 05:58 PM,Rejected-Finance,L5,19-Oct-2024 03:26 PM,,,,,,,,,,,,,2.0,193449.0,Alimuddin Mondal,"37,14,040.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,193104.0,Alokesh Bhuyan,30-Jul-2023 10:22 PM,Rejected-Finance,L6,19-Oct-2024 03:26 PM,,,,,,,,,,,,,3.0,193864.0,M/S Dhunu Construction,"34,71,645.72",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,193983.0,CHADDAM HUSSAIN,29-Jul-2023 05:49 PM,Rejected-Finance,L10,19-Oct-2024 03:26 PM,,,,,,,,,,,,,4.0,193916.0,JAKIR HUSSAIN,"32,53,068.24",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,194116.0,IMDADUL HOQUE,31-Jul-2023 01:25 PM,Rejected-Finance,L9,19-Oct-2024 03:26 PM,,,,,,,,,,,,,5.0,193959.0,Ahmed Nur Alom,"41,79,552.96",L11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,193916.0,JAKIR HUSSAIN,30-Jul-2023 10:21 PM,Accepted-AOC,L1,19-Oct-2024 03:28 PM,,,,,,,,,,,,,6.0,193963.0,SAFIKUL ISLAM,"34,71,748.36",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,194091.0,JAYANTA PATHAK,31-Jul-2023 01:44 PM,Rejected-Finance,L2,19-Oct-2024 03:26 PM,,,,,,,,,,,,,7.0,193979.0,Mizanur Karim Sarkar,"41,81,993.61",L12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,194124.0,KARUNA BARUAH,31-Jul-2023 11:21 AM,Not Admitted-Finance,Not qualified for AOC,19-Oct-2024 03:15 PM,,,,,,,,,,,,,8.0,193983.0,CHADDAM HUSSAIN,"41,76,516.96",L10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,193766.0,LABIQUL HUSSAIN,31-Jul-2023 12:35 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Apr-2024 12:25 PM,,,,,,,,,,,,,9.0,193999.0,PRIME CONTRACTS AND SUPPLIERS,"40,15,400.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,194093.0,LAKHYAJIT KAMAN,30-Jul-2023 04:39 PM,Not Admitted-Finance,Not qualified for AOC,19-Oct-2024 03:15 PM,,,,,,,,,,,,,10.0,194068.0,MD. IFTAKUR RAHMAN,"41,15,449.05",L8,,,,,,,,,,,,,,,
