Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,WRD_CS 7_IPMS,2025_DoWR_42239_1,Yes,Global Tenders,EOI,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,EOI Documents,18-Jan-2025 06:00 PM,09-Apr-2025 03:30 PM,18-Jan-2025 06:00 PM,09-Apr-2025 02:00 PM,18-Jan-2025 06:00 PM ,28-Jan-2025 02:00 PM ,04-Feb-2025 10:00 AM,09-Apr-2025 02:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum IV,Date,,0.0,Nil,Nil,No,"Chief Engineer, Water Resources Department.","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","Selection of an Implementing Agency (IA) for Design, Development, and Implementation of Integrated Process Management System for the Water Resources Department, Government of Assam","Selection of an Implementing Agency (IA) for Design, Development, and Implementation of Integrated Process Management System for the Water Resources Department, Government of Assam",Please refer Tender documents. ,NA ,"29,59,02,859",Information Technology,NA ,Tender,120.0,NA ,Guwahati,781029.0,GUWAHATI ,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29 ",29-Jan-2025 01:00 PM ,Guwahati,No ,No,AOC,09-May-2025,INR 0,1.0,Jayanta Kumar Barman,09-May-2025 06:48 PM,eoi_evaluation_result.PDF (421.00 KB),"Selection of an Implementing Agency (IA) for Design, Development, and Implementation of Integrated Process Management System for the Water Resources Department, Government of Assam",1.0,265476.0,Ernst & Young LLP,INR,0.0,1,258062,ACCENTURE SOLUTIONS PRIVATE LIMITED,07-Apr-2025 04:17 PM,Accepted-AOC,SHORTLISTED,09-May-2025 06:48 PM,Finance,All proposals are opened for Evaluation,Jayanta Kumar Barman,09-May-2025 04:50 PM,finance_67899.pdf,"Chief Engineer, WRD Assam",Internal,,Jayanta Kumar Barman,09-May-2025 06:45 PM,finsummary_67899.pdf (421.18 KB),Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_42239_1,WRD_CS 7_IPMS,"Selection of an Implementing Agency (IA) for Design, Development, and Implementation of Integrated Process Management System for the Water Resources Department, Government of Assam","Chief Engineer, WRD Assam",Internal,,Jayanta Kumar Barman,09-May-2025 06:40 PM,techsummary_67899.pdf (421.18 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,265453.0,Deloitte Touche Tohmatsu India LLP,INR,0.0,2,259310,Allied Digital Services Limited,24-Feb-2025 10:23 AM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,264554.0,Infinite Computer Solutions India Limited,INR,0.0,3,259278,CMS Computers India Private Limited,17-Mar-2025 09:31 AM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,258190.0,Pricewaterhouse Coopers Private Limited,INR,0.0,4,259346,Coforge Limited,02-Apr-2025 10:12 AM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,258062.0,ACCENTURE SOLUTIONS PRIVATE LIMITED,INR,0.0,5,265453,Deloitte Touche Tohmatsu India LLP,09-Apr-2025 11:52 AM,Accepted-AOC,SHORTLISTED,09-May-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,265476,Ernst & Young LLP,09-Apr-2025 12:13 PM,Accepted-AOC,SHORTLISTED,09-May-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,265029,ESDS Software Solution Ltd,03-Apr-2025 05:48 PM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,260644,Fluentgrid Limited,09-Apr-2025 10:53 AM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,263273,HIGHBAR TECHNOCRAT LIMITED,07-Apr-2025 05:31 PM,Rejected-Technical,Technically Non responsive,09-May-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,264554,Infinite Computer Solutions India Limited,09-Apr-2025 12:18 PM,Accepted-AOC,SHORTLISTED,09-May-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC
