Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_PWD_39700_40,CE/MAINT/RIDF-XXX/TE/01/24-25,Maint/RIDF/TE/2024-25/40,Construction of Dhundashyam Ali at Bogorijeng to Bhawan Bagan line Road under RIDF-XXX of NABARD for the Year 2024-25 under Sarupathar Territorial Road Division of Sarupathar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,07-Oct-2024 09:00 AM,07-Oct-2024 12:00 PM ,180.0,No ,No,Online,25-Oct-2024 03:00 PM,Public Works Roads Department,Sarupathar,785601.0,2.0,"95,01,000",Bedanta Protim Hazarika,"9,499,000",Accepted-AOC,15-Jul-2025,Public Works Roads Department
2025_SCD_42252_11,Tender/NIT/Pt/2024-25/4052,Earthen Guide Bund along Burisuti River at Nalapara Village under RIDF - XXX,Earthen Guide Bund along Burisuti River at Nalapara Village under RIDF - XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 10:00 AM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Dhemaji,787057.0,2.0,"29,85,000",DIPEN DAW,"2,408,895",Rejected-Finance,01-Jul-2025,Soil Conservation Department||Director - SCD
2024_PWD_39820_10,"CE/DEV/TB/213/2024-25/04 Dtd. Guwahati, 20th September, 2024",TE_RIDF_XXX_24_25_223 Construction of Monojkunj TE Road under RIDF-XXX of NABARD for the year 2024-25.,TE_RIDF_XXX_24_25_223 Construction of Monojkunj TE Road under RIDF-XXX of NABARD for the year 2024-25.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Oct-2024 02:00 PM,22-Oct-2024 12:00 PM ,180.0,No ,No,Online,30-Oct-2024 02:30 PM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"1,00,00,000",RIPAN BORAH,"9,995,000",Rejected-Finance,02-Jul-2025,Public Works Roads Department
2025_BTCWR_45255_1,Addl.CEKZ/WR/W/116/2022-23/473,Changing the river course of Kalanadi river at Sagubari village near SSB Camp under Udalguri district,Changing the river course of Kalanadi river at Sagubari village near SSB Camp under Udalguri district,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Jul-2025 10:00 AM,NA ,180.0,No ,No,Online,21-Jul-2025 03:30 PM,Bodoland Territorial Council-WRD||Addl.CE cum CHD-Kokrajhar-WRD-BTC||EE-Kokrajhar WR Div-Kokrajhar-BTC,Village Sagubari near SSB Camp,784523.0,2.0,"29,75,405",BAPAN BASUMATARY,"2,975,204.54",Accepted-AOC,25-Jul-2025,Bodoland Territorial Council-WRD||Addl.CE cum CHD-Kokrajhar-WRD-BTC||EE-Kokrajhar WR Div-Kokrajhar-BTC
2025_FCS_45028_1,E- 504162 dated 19-06-2025,Rate Contract for the Supply of Rice bran and Wheat bran to be used as Animal feed during Floods in connection with relief work for the year 2025-26,Rate Contract for the Supply of Rice bran and Wheat bran to be used by the District Authority as Animal feed during Floods in connection with relief work for the year 2025-26,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,20-Jun-2025 03:00 PM,23-Jun-2025 12:00 PM ,90.0,No ,No,Online,30-Jun-2025 05:00 PM,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs,Assam,781007.0,2.0,,J.K.COMMERCIAL,"145,000,000",Accepted-AOC,17-Jul-2025,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs
2025_PWBNH_44491_1,CS/SE(B-I)/148/2024-25/71-80 Dated 16th may 2025,"Construction of Auditorium for Bodo Sahitya Sabha, Kamrup District","Construction of Auditorium for Bodo Sahitya Sabha, Kamrup District",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,23-May-2025 05:00 PM,30-May-2025 11:00 AM ,180.0,No ,No,Online,13-Jun-2025 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Kamrup,781123.0,2.0,"98,49,991",Pranjal Boro,"9,847,000",Rejected-Finance,27-Jun-2025,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2025_PWBNH_44040_1,CS/01/2025-26,"Providing bamboo wall panels in the boundary wall for Quarter No.- M-10, and M-19 at Ministers Colony, Dispur, Guwahati-6","Providing bamboo wall panels in the boundary wall for Quarter No.- M-10, and M-19 at Ministers Colony, Dispur, Guwahati-6",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,09-Apr-2025 11:00 AM,17-Apr-2025 12:00 PM ,180.0,No ,No,Online,30-Apr-2025 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Dispur,781006.0,2.0,"31,88,105",M/S AK ENTERPRISE,"3,388,636",Accepted-AOC,05-Jul-2025,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2025_DoWR_42942_1,DIBRUGARH/2024-25/M and R/I,M and R to breach like damages at L/B of River Buridehing from Nagarthan to Jungaon for 2024-25.,M and R to breach like damages at L/B of River Buridehing from Nagarthan to Jungaon for 2024-25.,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Feb-2025 06:30 PM,NA ,180.0,No ,No,Online,11-Mar-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,"Nagarthan to Jungaon, Dibrugarh",785676.0,2.0,"40,49,546",BOLIN DOWERAH,"3,644,592",Rejected-AOC,15-Jul-2025,Department of Water Resources||Chief Engineer - DoWR
2025_PWBNH_44038_1,TECH.II/21/2025/ 8 Dated Guwahati the 01/04/ 2025,"Construction of RCC (G Plus 2) Administrative Building of S.K.Roy Degree College, Katlicherra, Dist Hailakandi Under PM-USHA Scheme","Construction of RCC (G Plus 2) Administrative Building of S.K.Roy Degree College, Katlicherra, Dist Hailakandi Under PM-USHA Scheme",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,08-Apr-2025 05:00 PM,17-Apr-2025 11:30 AM ,180.0,No ,No,Online,30-Apr-2025 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Hailakandi,788151.0,2.0,"3,81,23,242",R F CONSTRUCTION and CONSULTANCY,"33,898,120",Rejected-Technical,07-Jul-2025,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2025_PWBNH_44451_1,TECH/U_BDTD/BLDG/IFB/2025-26,"Construction of boundary wall with iron gate in the land at the site for construction of residential quarter for the ministerial staff of District Judiciary, Baksa for the year 2024-25","Construction of boundary wall with iron gate in the land at the site for construction of residential quarter for the ministerial staff of District Judiciary, Baksa for the year 2024-25",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-May-2025 12:30 PM,06-Jun-2025 11:00 AM ,180.0,No ,No,Online,11-Jun-2025 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Baksa,781320.0,2.0,"59,06,711",Mantaj Ali,"5,906,043",Rejected-Technical,21-Jul-2025,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
