Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2021_BoTC_21172_1,DHS/01/2020-21 - 01/01,Procurement of Surgical Items and Hospital Materials for the year 2020-21,Procurement of Surgical Items and Hospital Materials for the year 2020-21,Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,12-Feb-2021 09:00 AM,NA ,180.0,No ,No,Offline,17-Feb-2021 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783370.0,2.0,"10,50,82,240",M/S M.M. ENTERPRISE,"4,190.4",Rejected-Technical,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2021_BoTC_21255_1,DHS/02/2020-21 - 01/01,Procurement of Surgical Items and Hospital Materials for the year 2020-21,Procurement of Surgical Items and Hospital Materials for the year 2020-21,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,15-Feb-2021 06:55 PM,NA ,180.0,No ,No,Offline,20-Feb-2021 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783370.0,2.0,"1,80,01,000",M/S M.M. ENTERPRISE,"7,789.9",Rejected-Finance,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2021_BoTC_21257_1,DHS/02/2020-21 - 01/03,"Procurement of Furniture, etc for use in Offices and Health Institutions during the year 2020-21","Procurement of Furniture, etc for use in Offices and Health Institutions during the year 2020-21",Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,16-Feb-2021 09:00 AM,NA ,180.0,No ,No,Offline,20-Feb-2021 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,KOKRAJHAR,783370.0,2.0,"1,06,53,720",M/s J S Enterprise,"440,432.11",Accepted-AOC,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2021_BoTC_21708_1,DHS/BTC/03/2021-22 /01,"Procurement of Hospital Furniture and Machineries, Equipment, etc. for Chirang district for the year 2020-21","Procurement of Hospital Furniture and Machineries, Equipment, etc. for Chirang district for the year 2020-21",Goods,Open Tender,Supply,Furniture/ Fixture,No,No,NA ,15-May-2021 03:00 PM,NA ,180.0,No ,No,Offline,28-May-2021 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,KAJALGAON,783380.0,2.0,"1,30,82,980",M/S M.M. ENTERPRISE,"7,789.9",Rejected-Finance,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2021_BoTC_21709_1,DHS/BTC/03/2021-22 /02,"Procurement of Hospital Furniture and Machineries, Equipment, etc. for Udalguri district for the year 2020-21","Procurement of Hospital Furniture and Machineries, Equipment, etc. for Udalguri district for the year 2020-21",Goods,Open Tender,Supply,Furniture/ Fixture,No,No,NA ,15-May-2021 03:10 PM,NA ,180.0,No ,No,Offline,28-May-2021 03:00 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,UDALGURI,791508.0,2.0,"2,93,14,439",M/S M.M. ENTERPRISE,"224,990",Rejected-Finance,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2022_APDEA_28355_1,APDCL/CPM (PIU)/AIIB/ SMART METER /SM-11/2022/1,Implementation of Prepaid Smart Metering with Advanced Metering Infrastructure AMI,"Implementation of Prepaid Smart Metering with Advanced Metering Infrastructure AMI in Rural Areas of Azara, Amingaon, Sualkuchi, Narengi, Sonapur, Nalbari-I, Kokrajhar and Goalpara Electrical Sub-divisions under APDCL on turnkey basis",Works,Open Tender,Turn-key,Electrical Works,Yes,No,NA ,21-Dec-2022 06:00 PM,04-Jan-2023 11:30 AM ,180.0,No ,No,Online,21-Feb-2023 03:00 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,Assam,781001.0,2.0,"1,39,71,38,094",Purbanchal Enterprise,"1,011,211,920.99",Rejected-AOC,06-Jan-2025,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB
2022_BoTC_24379_1,DHS/BTC/15/2021-22 - 15/04,"Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Chirang district in BTR.","Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Chirang district in BTR.",Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,17-Feb-2022 09:00 AM,NA ,180.0,No ,No,Offline,28-Feb-2022 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783370.0,2.0,"2,57,63,608",M/S M.M. ENTERPRISE,"229,263.27",Rejected-Technical,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2022_BoTC_24380_1,DHS/BTC/15/2021-22 - 15/05,"Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Kokrajhar district in BTR","Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Kokrajhar district in BTR",Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,17-Feb-2022 09:00 AM,NA ,180.0,No ,No,Offline,28-Feb-2022 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783360.0,2.0,"2,47,62,355",M/s J S Enterprise,"3,238",Rejected-Technical,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2022_BoTC_24381_1,DHS/BTC/15/2021-22 - 15/06,"Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Baksa district in BTR","Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Baksa district in BTR",Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,17-Feb-2022 09:00 AM,NA ,180.0,No ,No,Offline,28-Feb-2022 03:30 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783370.0,2.0,"2,00,65,265",M/s J S Enterprise,"34,496.37",Rejected-Technical,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
2022_BoTC_24382_2,DHS/BTC/15/2021-22 - 15/07,"Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Udalguri district in BTR","Procurement of Materials - Surgical Item and Linen, etc. for different Institutions of Udalguri district in BTR",Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,23-Feb-2022 01:10 PM,NA ,180.0,No ,No,Offline,28-Feb-2022 03:35 PM,Bodoland Territorial Council||Health and Family Welfare-BTC,Kokrajhar,783370.0,2.0,"2,79,43,750",M/s J S Enterprise,"45,169.92",Rejected-Technical,29-Jan-2025,Bodoland Territorial Council||Health and Family Welfare-BTC
