Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2021_HFWD_21368_1,DME/Biochemistry/42 /2021/8687 DT 20/02/2021,Supply and installation of Equipment related to BIOCHEMISTRY DEPARTMENT,Supply and installation of Equipment related to BIOCHEMISTRY DEPARTMENT,Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,22-Feb-2021 03:00 PM,06-Mar-2021 11:00 AM ,365.0,No ,No,Online,30-Jun-2021 05:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD,Medical College Hospitals of Assam,781022.0,2.0,,Analytical Technologies Limited,0.0,Accepted-AOC,08-Jul-2022,Health and Family Welfare Department||Directorate of Medical Education-HFWD
2021_NHM_22154_9,NHM/C-CW/32050/15/2020-Cons/51,"Repairing Renovation of 210 Nos of Subcentres to upgrade them as Health and Wellness Centre, Pkg No. NHM/HWC/SC/Grp-9, 6 nos of scheme in Chirang District","Repairing Renovation of 210 Nos of Subcentres to upgrade them as Health and Wellness Centre, Pkg No. NHM/HWC/SC/Grp-9, 6 nos of scheme in Chirang District",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Jul-2021 09:00 AM,NA ,180.0,No ,No,Offline,05-Aug-2021 02:30 PM,National Health Mission||State Programme Management Unit - NHM,Chirang,783390.0,2.0,"32,65,736",MRINAL ADHIKARY,"2,857,500",Rejected-Finance,17-Sep-2025,National Health Mission||State Programme Management Unit - NHM
2022_PWD_25392_1,CE/NEC/NESIDS/2021-22/01/8,Dibrugarah_NESIDS_2021-22_01,Widening and Improvement of Bhadoi Panchali to Jaipur Khonsa Road via Tipam Assam under NESIDS for the Year 2021-22,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,04-May-2022 04:00 PM,19-May-2022 12:00 PM ,180.0,No ,No,Online,25-May-2022 02:00 PM,Public Works Roads Department,Dibrugarh,781003.0,2.0,"59,34,40,873",Bhartia Infra Projects Ltd,"593,440,873",Rejected-AOC,05-Sep-2025,Public Works Roads Department
2022_PWD_25392_4,CE/NEC/NESIDS/2021-22/01/8,Morigaon_NESIDS_2021-22_01,"Improvement and Widening of Lokopriya Gopinath Bordoloi Road, SH-3 B from Ch.0.00 km to Ch.18.65 Km Assam under NESIDS for the year 2021-22",Works,Open Tender,Turn-key,Civil Works,No,No,NA ,04-May-2022 04:10 PM,19-May-2022 12:00 PM ,180.0,No ,No,Online,25-May-2022 02:00 PM,Public Works Roads Department,Morigaon,781003.0,2.0,"82,40,90,533",MP AGARWALA PVT.LTD,"823,990,116",Rejected-AOC,05-Sep-2025,Public Works Roads Department
2022_PWD_25514_1,CE/NEC/NESIDS/27/US/2022-23/05,PKG US/WS/NESIDS/Umrangso/01 Water Supply Utility Shifting,Shifting of Urban Water Supply and Sewarage Boards water supply pipes at Lanka Bazar for the Work Construction of Double Lane Road from Lanka to Umrangso under NESIDS under SOPD-G for the year 2021-22,Works,Open Tender,Item Rate,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,11-May-2022 05:00 PM,NA ,180.0,No ,No,Online,26-May-2022 11:00 AM,Public Works Roads Department,Umrangso,781003.0,2.0,"41,40,110",Pabitra Boro,"4,678,324",Accepted-AOC,05-Sep-2025,Public Works Roads Department
2023_APDCL_32231_1,APDCL/CGM(RE)/SOPD/TSK/TWR/C,Const of 3 Nos 132 KV C6 type tower in Amarpur Char of Tinsukia (PKG-C),"Construction of 33 KV single circuit line with 03 (Three) No.s of 132 KV, C6 type tower for crossing at Datung River as a part of extension of single circuit 11 KV line for electrification of the villages of Gohpur Area (PKG-C)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,25-Aug-2023 03:00 PM,31-Aug-2023 11:00 AM ,180.0,No ,No,Online,25-Sep-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,Tinsukia,786157.0,2.0,"3,23,60,884",Mudit Kumar Borah,"29,124,798",Rejected-Technical,05-Sep-2025,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL
2023_APDCL_34417_1,APDCL/CGMRE/SOPD/TSK/TWR/RT/A,"Const of 6 Nos 132 KV C6 type tower in Amarpur Char of Tinsukia (PKG-A,RT)","Construction of 11 KV single circuit line with 6 (Six) Nos. of 132 KV, C6 type tower for crossing at Deopani River as a part of extension of single circuit 11 KV line for electrification of the villages of Amarpur Char Area (PKG-A, Re-Tender)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,07-Dec-2023 03:00 PM,12-Dec-2023 12:00 PM ,180.0,No ,No,Online,29-Dec-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,Tinsukia,786157.0,2.0,"6,35,09,049",M/s ASMI UDYOG,"63,200,017",Accepted-AOC,05-Sep-2025,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL
2023_APDCL_34418_1,APDCL/CGMRE/SOPD/TSK/TWR/RT/B,"Const of 5 Nos 132 KV C6 type tower in Amarpur Char of Tinsukia (PKG-B,RT)","Construction of 33 KV single circuit line with 5 (Five) Nos. of 132 KV, C6 type tower for crossing at Dibang River as a part of extension of single circuit 11 KV line for electrification of the villages of Amarpur Char Area (PKG-B, Re-Tender)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,07-Dec-2023 03:00 PM,12-Dec-2023 12:00 PM ,180.0,No ,No,Online,29-Dec-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,Tinsukia,786157.0,2.0,"5,33,09,364",M/S KRISHTI SIKHA ELECTRICAL ENTERPRISE,"53,051,918",Accepted-AOC,05-Sep-2025,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL
2023_ASDMA_35098_1,133226/699,"COMPREHENSIVE ONSITE ANNUAL MAINTENANCE OF SERVERS, STORAGE, BACKUP DEVICE, BACKUP AND DISASTER MANAGEMENT SOFTWARE, SWITCH, UPS, Etc. OF ASDMA","COMPREHENSIVE ONSITE ANNUAL MAINTENANCE OF SERVERS, STORAGE, BACKUP DEVICE, BACKUP AND DISASTER MANAGEMENT SOFTWARE, SWITCH, UPS, Etc. OF ASDMA",Services,Open Tender,Works,Information Technology,No,No,NA ,02-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM ,365.0,No ,No,Online,12-Feb-2024 04:00 PM,Assam State Disaster Management Authority||Head Offcie - ASDMA,"ASDMA, Janata Bhawan, Dispur, Assam",781006.0,2.0,,BMG Informatics Pvt Ltd,"4,955,655",Accepted-AOC,16-May-2025,Assam State Disaster Management Authority||Head Offcie - ASDMA
2023_DAASC_29255_5,"ASC/ENGG/742/2023/5 Dtd. 6th Feb, 2023","Development of Dimoru Seeds Farm, Dist. Nagaon.","Development of Dimoru Seeds Farm, Dist. Nagaon.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Feb-2023 03:00 PM,21-Feb-2023 01:00 PM ,180.0,No ,No,Online,13-Mar-2023 01:00 PM,Directorate of Agriculture and Assam Seed Corporation,NAGAON,781022.0,2.0,"65,44,205",GOURAV KUMAR ROY,"5,354,000",Rejected-Technical,11-Sep-2025,Directorate of Agriculture and Assam Seed Corporation
