Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_PWBNH_10732_1,GMC.59/2018/1_Convention Centre,"Construction of Convention Centre cum State Guest House at Guwahati, Assam","Construction of Convention Centre cum State Guest House at Guwahati, Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Dec-2018 10:30 AM,02-Jan-2019 11:00 AM ,180.0,No ,No,Offline,04-Feb-2019 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Guwahati,781001.0,2.0,"2,21,70,30,000",Shapoorji Pallonji And Company Private Limited,"2,376,197,240",Accepted-AOC,14-Aug-2025,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2021_HFWD_21376_1,DME/UROLOGY/258/2020/PtI/8689 dt 20/2/2021,Supply and installation of Equipment related to UROLOGY Department to all Medical College Hospitals of Assam,Supply and installation of Equipment related to UROLOGY Department to all Medical College Hospitals of Assam,Goods,Open Tender,Supply,Medical Equipments/Waste,No,No,NA ,22-Feb-2021 04:00 PM,10-Mar-2021 01:00 PM ,365.0,No ,No,Online,30-Jun-2021 05:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD,Medical College Hospitals of Assam,781022.0,2.0,,United Traders,0.0,Not Admitted-Finance,04-Jun-2022,Health and Family Welfare Department||Directorate of Medical Education-HFWD
2021_WPTBC_23877_1,PTDC/Engg/2018-19/232,Construction of COMMUNITY HALL AT Ashomi Sangha under Jonai LAC during the year 2020 2021,Construction of COMMUNITY HALL AT Ashomi Sangha under Jonai LAC during the year 2020-2021.,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Dec-2021 01:55 PM,NA ,120.0,No ,No,Offline,11-Jan-2022 03:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,"Silapathar, Jonai LAC",787059.0,2.0,,Om Prakash Agarwalla,"9,000,000",Not Admitted-Finance,21-Aug-2025,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_NHM_28056_52,NHM-32034/33/2022-CON-NHM/363,Construction of Buildingless Sub Health Centre in NAMDANG GOHAIN GAON SC in Sivasagar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in NAMDANG GOHAIN GAON SC in Sivasagar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,28-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sivasagar,785640.0,2.0,"52,03,000",PRASANTA BORUAH,"4,515,000",Not Admitted-Fee/PreQual/Technical,13-Aug-2025,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_133,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Birojapur SC at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Birojapur SC at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",Junel Hussain,"4,682,700",Accepted-AOC,06-Aug-2025,National Health Mission||State Programme Management Unit - NHM
2023_BoTC_31777_1,15FC_SWM_2106_1,Public Toilet at Ward No 4 in Basugaon ULB,"Construction of Solar powered Public Toilet at Ward No 4 in Basugaon ULB, Assam",Works,Open Tender,Works,Civil Works,No,No,NA ,25-Jul-2023 03:00 PM,NA ,180.0,No ,No,Online,14-Aug-2023 03:00 PM,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,Basugaon MB,783372.0,2.0,"23,27,508",SAMIR DEY,"2,327,508",Accepted-AOC,31-Aug-2023,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC
2023_BoTC_31780_1,15FC_SWM_2106_2,Construction of Solar powered Public Toilet at Ward no 2 Basugaon ULB Assam,Construction of Solar powered Public Toilet at Ward no 2 Basugaon ULB Assam,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Jul-2023 03:00 PM,NA ,180.0,No ,No,Online,14-Aug-2023 03:00 PM,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,Basugaon MB,783372.0,2.0,"23,27,508",SAMIR DEY,"2,327,508",Accepted-AOC,31-Aug-2023,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC
2023_ID_34579_1,43_RIDF_XXIX_NABARD 2023_24 Date 08_12_2023,"Construction of LIS from river Doyang at Rajabari for Ratanpur, Kachamari and Chowdang Pathar area under RIDF_XXIX_NABARD for Golaghat LAC Pkg_1","Construction of LIS from river Doyang at Rajabari for Ratanpur, Kachamari and Chowdang Pathar area under RIDF_XXIX_NABARD for Golaghat LAC Pkg_1",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Dec-2023 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Golaghat,785621.0,2.0,"13,73,57,075",M/S. M.P. AGARWALLA,"137,339,156",Accepted-AOC,27-Aug-2025,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_ID_34579_2,43_RIDF_XXIX_NABARD 2023_24 Date 08_12_2023,Construction ofLIS from river Chelceli and Ghiladhari and Improvement of Meranadi FIS under RIDF_XXIX_NABARD_ FOR THE YEAR 2023-24 under Golaghat Sarupathar Division Golaghat Pkg_2,Construction ofLIS from river Chelceli and Ghiladhari and Improvement of Meranadi FIS under RIDF_XXIX_NABARD_ FOR THE YEAR 2023-24 under Golaghat Sarupathar Division Golaghat Pkg_2,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Dec-2023 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Golaghat,785621.0,2.0,"5,86,03,412",M/S. M.P. AGARWALLA,"58,587,018",Accepted-AOC,27-Aug-2025,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_ID_34579_3,43_RIDF_XXIX_NABARD 2023_24 Date 08_12_2023,Construction LIS from river Doyang at Amguri in Ratanpur GP under RIDF_XXIX NABARD for the year 2023_24 under GOLAGHAT SARUPATHAR DIV_I_GOLAGHAT Pkg_3,Construction LIS from river Doyang at Amguri in Ratanpur GP under RIDF_XXIX NABARD for the year 2023_24 under GOLAGHAT SARUPATHAR DIV_I_GOLAGHAT Pkg_3,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Dec-2023 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Golaghat,785621.0,2.0,"4,90,23,264",M/S. M.P. AGARWALLA,"49,013,061.78",Accepted-AOC,27-Aug-2025,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
