Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2021_WPTBC_23370_1,PTDC/Engg/2018-19/243,Construction of Rabha cultural complex at Rabhapara (Kachugaon) in Chirang district under infrastructure Dev in ITDP and outside ITDP areas during 2020-21,Construction of Rabha cultural complex at Rabhapara (Kachugaon) in Chirang district under infrastructure Dev in ITDP and outside ITDP areas during 2020-21,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Nov-2021 12:00 PM,NA ,120.0,No ,No,Offline,02-Dec-2021 03:30 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,"Kachugaon, Chirang",783390.0,2.0,,Sachin Basumatary,"13,274,133.28",Rejected-AOC,12-Mar-2025,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_DOT_26745_1,ATDC/2822/2017/Pt-II/1918 dtd. 22.08.2022,Operation and Management Contract for running the Wayside Amenity Centre at Sadiya,Operation and Management Contract for running the Wayside Amenity Centre at Sadiya,Services,Open Tender,Item Rate,Hotel/ Catering,No,No,NA ,25-Aug-2022 10:00 AM,30-Aug-2022 12:00 PM ,180.0,No ,No,Online,29-Sep-2022 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,"Sadiya, Tinsukia",786155.0,2.0,"15,000",NIBEDITA ENGINEERING,"15,500",Rejected-AOC,20-May-2023,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2022_DoWR_26805_1,FREMAA-EAP-PMTC OFFICE-CW-3,Refurbishment of interior works in 2nd and 3rd floor at Assam Water Centre for the office space of EAP Cell (WRD) and PMTC,Refurbishment of interior works in 2nd and 3rd floor at Assam Water Centre for the office space of EAP Cell (WRD) and PMTC,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,01-Sep-2022 09:00 AM,09-Sep-2022 01:00 PM ,45.0,No ,No,Not Applicable,20-Sep-2022 04:00 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Guwahati,781029.0,1.0,"40,07,237",Lechaman Borgohain,"3,245,862",Rejected-Technical,07-Nov-2022,Department of Water Resources||Flood and River Erosion Management Agency of Assam
2023_ACCF_34895_1,ACCF/CGWA/2023-24/73,ACCF/CGWA/2023-24/73,"FOR SUPPLY, INSTALLATION ,TESTING COMMISSIONING of Digital Water Level Recorder with Telemetry System and Flowmeter with Telemetry system for Assam Cancer Care Hospitals",Works,Open Tender,Works,Pumps/Motors,No,No,NA ,22-Dec-2023 09:00 AM,29-Dec-2023 03:00 PM ,180.0,No ,No,Online,15-Jan-2024 04:00 PM,ASSAM CANCER CARE FOUNDATION,Assam,781022.0,2.0,,M/S AQUA SOLUTION,"831,952",Accepted-AOC,18-Mar-2025,ASSAM CANCER CARE FOUNDATION
2023_AHVD_34767_1,E-420658/33,Selection of firm to build Integrated Administrative Monitoring Solution for Livestock Information Management in Animal Husbandry and Veterinary Department Government of Assam,Selection of firm to build Integrated Administrative Monitoring Solution for Livestock Information Management in Animal Husbandry and Veterinary Department Government of Assam,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,16-Dec-2023 05:00 PM,20-Dec-2023 12:00 PM ,120.0,No ,No,Online,13-Jan-2024 04:00 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Chenikuthi,781003.0,2.0,,Sumato Globaltech Pvt. Ltd.,"5,434,000",Rejected-AOC,29-Mar-2025,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2023_APDCL_34299_1,APDC/LAR/ Indoor VCB/23_24/T-122,"supply of 11kV, 1250A, 26.3kA, 11 Unit Indoor Vacuum Circuit Breaker Switchgear Panel at 33/11kV Garbhanga Electrical Sub-Stations under APDCL","supply of 11kV, 1250A, 26.3kA, 11 Unit Indoor Vacuum Circuit Breaker Switchgear Panel at 33/11kV Garbhanga Electrical Sub-Stations under APDCL",Goods,Open Tender,Turn-key,Electrical Work/ Equipment,No,No,NA ,01-Dec-2023 09:00 AM,06-Dec-2023 12:00 PM ,120.0,No ,No,Online,18-Dec-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,Garbhanga Substation,781015.0,2.0,,Stelmec Limited,"6,364,507",Rejected-Technical,19-Mar-2025,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL
2023_DOT_29263_1,ATDC/2822/2017/95/3803 dt. 08.02.2023,Operation and Management for running the Wayside Amenity Centre at Rangia on contractual basis for 5 years,Operation and Management for running the Wayside Amenity Centre at Rangia on contractual basis for 5 years,Services,Open Tender,Item Rate,Hotel/ Catering,No,No,NA ,10-Feb-2023 02:35 PM,20-Feb-2023 12:00 PM ,180.0,No ,No,Online,11-Apr-2023 03:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Rangia,781354.0,2.0,"20,000",STARLINE HOTELS & INFRA PVT. LTD.,"21,000",Accepted-AOC,12-Jun-2023,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2023_DOT_34556_1,ATDC/3585/2023/3811 date 30.11.2023,"Development, Operation and Management Contract for running the Wayside Amenity Centre at Numaligarh","Development, Operation and Management Contract for running the Wayside Amenity Centre at Numaligarh",Services,Open Tender,Item Rate,Hotel/ Catering,No,No,NA ,08-Dec-2023 04:00 PM,12-Dec-2023 12:00 PM ,180.0,No ,No,Online,04-Jan-2024 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Numaligarh,785615.0,2.0,"20,000",NIBEDITA ENGINEERING,"21,100",Accepted-AOC,04-Mar-2024,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2023_DoWR_31091_4,GHY EAST/2022-23/SOPDG-II/IV,Restoration of bank of River Pamohi including construction of flood wall,Restoration of bank of River Pamohi including construction of flood wall,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Nov-2024 06:30 PM,NA ,180.0,No ,No,Online,22-Nov-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781008.0,2.0,"1,96,53,330",HEMEN KUMAR DUTTA,"17,687,998",Rejected-Technical,01-Mar-2025,Department of Water Resources||Chief Engineer - DoWR
2023_ED_34329_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT KHERBARI, DIST. DHUBRI (FOR THE SHOP NO. DHU 1)","GRANT OF IMFL OFF SHOP LICENCE AT KHERBARI, DIST. DHUBRI (FOR THE SHOP NO. DHU 1)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"KHERBARI, DIST. DHUBRI",783335.0,2.0,,Sri Radha Kanta Roy,"5,856,506",Rejected-AOC,18-Mar-2025,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED
