Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_BoTC_44826_4,NIT NO. ACE/CHDI/ 10/2025/04 dated 09/06/2025,Kathalguri Agriculture Bund FIS (Canal and appertenenant structures) under PMKSY-HKKP for the year 2021-22.,Kathalguri Agriculture Bund FIS (Canal and appertenenant structures) under PMKSY-HKKP for the year 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Jun-2025 04:50 PM,NA ,180.0,No ,No,Online,04-Jul-2025 11:00 AM,Bodoland Territorial Council||Irrigation-BTC,BARAMA,781346.0,2.0,"1,18,83,321",KHANIN DAS,"11,883,289",Accepted-AOC,04-Aug-2025,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2025_DoWR_42504_1,BONGAIGAON/2024-25/RIDF-II/I,Protection of Gobindapur-Tinkonia area from the erosion of river Brahmaputra on its R/B.,Protection of Gobindapur-Tinkonia area from the erosion of river Brahmaputra on its R/B.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2025 02:00 PM,NA ,180.0,No ,No,Online,24-Feb-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BONGAIGAON,783380.0,2.0,"5,44,54,559",Ashit Roy,"49,009,103",Accepted-AOC,08-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Others,
2025_DoWR_42526_1,UDALGURI/RIDF XXX/2024-25/I,Anti Erosion measures to protect River Panchnoi at village Phatasimalu.,Anti Erosion measures to protect River Panchnoi at village Phatasimalu.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2025 06:55 PM,NA ,180.0,No ,No,Online,25-Feb-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,UDALGURI,784509.0,2.0,"1,94,14,360",JUNMAYA BASUMATRI,"17,472,925",Accepted-AOC,06-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Others,
2025_DoWR_42697_1,DIBRUGARH/RIDF XXX/2024-25/IV,Dehing Marginal bund from Kotoha to Bhogamur (Ch. 4.50 Km to 8.40 Km).,Dehing Marginal bund from Kotoha to Bhogamur (Ch. 4.50 Km to 8.40 Km).,Works,Open Tender,Works,Civil Works,No,No,NA ,13-Feb-2025 06:55 PM,NA ,180.0,No ,No,Online,05-Mar-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"6,97,49,943",Maa Kamakhya art,"62,774,949",Accepted-AOC,15-Jul-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,
2025_DoWR_42978_1,DIBRUGARH/2024-25/SOPD-G/I,Recoupment of existing structures damaged at Jagungaon during the flood of 2024.,Recoupment of existing structures damaged at Jagungaon during the flood of 2024.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Feb-2025 06:30 PM,NA ,180.0,No ,No,Online,12-Mar-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,"At Jagungaon, Dibrugarh",786001.0,2.0,"57,19,707",DEBASHIS DEBNATH,"5,147,737.08",Accepted-AOC,09-Jul-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,False,Repair and Restoration,{'recoupment': 2}
2025_DoWR_43002_1,TINSUKIA/2024-25/M and R/III,M and R for Anti-erosion and River Stabilization of Kundil River through Porcupine Screens and Strategic Dredging Operations at Na- Lakhimipuria area of Sadiya Co-District for 2024-25.,M and R for Anti-erosion and River Stabilization of Kundil River through Porcupine Screens and Strategic Dredging Operations at Na- Lakhimipuria area of Sadiya Co-District for 2024-25.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Feb-2025 06:30 PM,NA ,180.0,No ,No,Online,12-Mar-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,"At Na-Lakhimpuria, Tinsukia",785155.0,2.0,"74,99,830",Sri Rupam Kalita,"6,749,848",Accepted-AOC,20-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Repair and Restoration,{'m and r': 3}
2025_DoWR_43243_2,DIBRUGARH/2024-25/SOPD G/V,R/S of Chenimari Ring Bund from Gammon Bridge to Chenimari Gaon.,R/S of Chenimari Ring Bund from Gammon Bridge to Chenimari Gaon.,Works,Open Tender,Works,Civil Works,No,No,NA ,16-May-2025 06:55 PM,NA ,180.0,No ,No,Online,29-May-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"2,22,84,913",amit agarwalla,"20,056,422.01",Accepted-AOC,04-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Repair and Restoration,{'r s': 2}
2025_DoWR_43367_1,DIBRUGARH/2024-25/SOPD G/VI,Excavation of Opposite Sand Chars of DTP Dyke by Mechanical Means for the year 2024-25.,Excavation of Opposite Sand Chars of DTP Dyke by Mechanical Means for the year 2024-25.,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Mar-2025 06:55 PM,NA ,180.0,No ,No,Online,29-Mar-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"1,52,77,544",BOLIN DOWERAH,"15,050,458.6",Accepted-AOC,06-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,
2025_DoWR_43638_1,KAMRUP METRO/2024-25/FFM/XII,Procurement of flood fighting materials (Geo Mega Bags) for Water Resources Department (For Barpeta WRD),Procurement of flood fighting materials (Geo Mega Bags) for Water Resources Department (For Barpeta WRD),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,20-Mar-2025 06:55 PM,NA ,180.0,No ,No,Online,09-Apr-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781029.0,2.0,"3,03,16,836",MODI ENTERPRISE,"27,285,152.4",Accepted-AOC,18-Jul-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,
2025_DoWR_43708_1,TINSUKIA/2024-25/SOPD G/V,Immediate measures to protect Gakhirghat area of Amarpur from the flood devastation of the river Dibang under Sadiya LAC for 2024-25.,Immediate measures to protect Gakhirghat area of Amarpur from the flood devastation of the river Dibang under Sadiya LAC for 2024-25.,Works,Open Tender,Works,Civil Works,No,No,NA ,21-Mar-2025 06:55 PM,NA ,180.0,No ,No,Online,10-Apr-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,TINSUKIA,786125.0,2.0,"34,60,985",M/S PRADIP KUMAR ADHYAPAK,"3,458,010",Accepted-AOC,18-Aug-2025,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,False,Immediate Measures,{'immediate': 2}
