Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_DoWR_28060_4,W KARBI ANGLONG/2022-23/RIDF/I,Construction of embankment on the left bank of river Kopilli in West Karbi Anglong (ph-I) RETENDER,Construction of embankment on the left bank of river Kopilli in West Karbi Anglong (ph-I),Works,Open Tender,Works,Civil Works,No,No,NA ,29-May-2023 06:30 PM,NA ,180.0,No ,No,Online,06-Jun-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,WEST KARBI ANGLONG,782485.0,2.0,"4,99,99,660",M/S PRADIP KUMAR ADHYAPAK,44999695.02,Accepted-AOC,17-Aug-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,False,True,Others,
2022_PWD_28122_1,CE/CW/43/22-23(M.C.Path),Manik Choudhury Road,"Construction of Stone Masonry Guard wall, Brick Masonry wall, Approach Road, Cross Culvert and approach slab at Manik Choudhury Road under SOPD (G) for the year 2022-23",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Dec-2022 12:00 PM,NA ,180.0,No ,No,Online,15-Dec-2022 02:30 PM,Public Works Roads Department,Guwahati,781021.0,2.0,"3,96,63,000",Chanda Prabha Construction Co.,39661882.0,Accepted-AOC,10-Aug-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2022_PWD_28127_1,CE/CW/43/2022-23-ArunodayPath,Arunoday Path connecting to Shri Shirdi Sai Baba Mandir,"Imp of Arunoday Path connecting Shri Shirdi Sai Baba Mandir, Radhanagar (widening, raising, strength of existing rd , constn of RCC drain-footpath, constn of CD works, const of RCC culvert over Juripar natural channel, B/L-I under SOPD G for 2022-23",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Dec-2022 12:00 PM,NA ,180.0,No ,No,Online,15-Dec-2022 02:30 PM,Public Works Roads Department,Guwahati,781009.0,2.0,"7,91,81,000",M/s Young Construction,79179684.0,Accepted-AOC,10-Aug-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,"{'imp.': 1, 'raising': 1, 'widening': 1}"
2023_CD_30806_1,HF/ENGG-3531/21-22/144,"Repairing of pathways around the lake including earthen embankment and retaining wall of Assam University, Silchar Campus","Repairing of pathways around the lake including earthen embankment and retaining wall of Assam University, Silchar Campus",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-May-2023 04:00 PM,15-May-2023 12:00 PM ,90.0,No ,No,Online,27-May-2023 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),Silchar,788001.0,2.0,"54,76,886",L & R CONSTRUCTION,5476885.0,Accepted-AOC,03-Aug-2023,AOC,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'repairing': 2}
2023_ICD_30283_6,AIIDC/3510/2023/6/4384 date 29/03/2023,Construction of RCC drain and Culvert for Proposed Industrial Park at Mechaki Tongani Sisiborgaon Dist Dhemaji,Construction of RCC drain and Culvert for Proposed Industrial Park at Mechaki Tongani Sisiborgaon Dist Dhemaji,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Apr-2023 09:00 AM,NA ,180.0,No ,No,Online,24-Apr-2023 03:00 PM,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,Sissiborgaon Dhemaji,786110.0,2.0,"5,90,83,302",Dochania and Company Private Limited,42008228.0,Accepted-AOC,19-Aug-2023,AOC,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2023_PWBNH_30668_1,TW-1/SE/GBC/2021-22/11-A,Repairing and Renovation execution of emergency work at Additional Circuit House (extension part) Bhalukdubi in connection with accommodation of VIP /VVIP for Assembly Election 2021,Repairing and Renovation execution of emergency work at Additional Circuit House (extension part) Bhalukdubi in connection with accommodation of VIP /VVIP for Assembly Election 2021,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,02-May-2023 05:00 PM,08-May-2023 12:00 PM ,180.0,No ,No,Online,18-May-2023 04:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- Goalpara Building Division - PWBNH,"Bhalukdubi, Goalpara",783101.0,2.0,"61,44,151",BISHNU KUMAR CHETRY,6451000.0,Accepted-AOC,25-Aug-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- Goalpara Building Division - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Repair and Restoration,"{'repairing': 2, 'renovation': 2, 'extension': 2}"
2023_PWD_28619_12,CE/Comn/1/RIDF-28/21-22/1_RIDF,RE/RIDF-XXVIII/ Moran /1,Upgradation and Construction of Road cum Embankment on left bank of river Buridehing from Khowang sonowal gaon to Nagarthan via Bukahula (From Ch.2730.00m to Ch. 5730.00m) under RIDF-XXVIII for the year 2022-23 in Moran LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Moran,785670.0,2.0,"4,09,04,000",ABHIJIT PATOWARY,36813600.0,Accepted-AOC,19-Aug-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,{'upgradation': 1}
2023_PWD_28619_13,CE/Comn/1/RIDF-28/21-22/1_RIDF,RE/RIDF-XXVIII/ Lakhimpur /1,"Construction of Road on Ranganadi Left Bank Embankment from Ampora to Amtola (Ch.15560.00 to Ch.18760.00m, L-3.20Km) under RIDF-XXVIII (Mukhya Mantri Mathauri Pakikaran Achani) for the year 2022-23 of Lakhimpur LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Lakhimpur,787052.0,2.0,"4,38,02,000",ABHIJIT PATOWARY,39421800.0,Accepted-AOC,19-Aug-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,
2023_PWD_28642_25,CE/CMRDP/MMPPNA/03/2022/8,"Maint/MMPPNA/166 Construction of road from 3rd Km of NH54 Borhower Road to Mikirpara Jamuna River Embankment from ch. 00.0 m to ch 2480.00m,Ambari to Padumoni Road (Ambari chariali to Padumoni tiniali) from ch. 00.0 m to ch 3888.00m","Maint/MMPPNA/166 Construction of road from 3rd Km of NH54 Borhower Road to Mikirpara Jamuna River Embankment from ch. 00.0 m to ch 2480.00m,Ambari to Padumoni Road (Ambari chariali to Padumoni tiniali) from ch. 00.0 m to ch 3888.00m",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Jan-2023 02:00 PM,19-Jan-2023 12:00 PM ,180.0,No ,No,Online,28-Jan-2023 02:30 PM,Public Works Roads Department,Jamunamukh,781003.0,2.0,"3,48,52,000",Amnsi Infratech Private Limited,34060635.0,Accepted-AOC,04-Aug-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2023_PWD_30302_9,CE/Commn/01/ RIDF-XXVIII/2022-23/5,RE/RIDF-XXVIII/Dhakuakhana/1,Construction of road on Subansiri L/B dyke from Gogamukh to Selamukh over Subansiri river (From Ch. 12.644KM to Ch.18.175KM) under Mukhya Mantri Mothauri Pokikaran Achani under RIDF-XXVIII of NABARD for the year 2022-23 Dhakuakhana LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,03-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,24-Apr-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Dhakuakhana,787055.0,2.0,"8,49,90,000",ABHIJIT PATOWARY,76491000.0,Accepted-AOC,30-Aug-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,
