Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_BTCWR_8649_1,AdlCEKZWRAC104/1439dt.12.09.18,Immediate measures to restoration works at Belapur from river Batiamari under S.D.R.F. for 2017-18,Immediate measures to restoration works at Belapur from river Batiamari under S.D.R.F. for 2017-18,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Sep-2018 10:00 AM,NA ,90.0,No ,No,Offline,24-Sep-2018 04:00 PM,Bodoland Territorial Council-WRD,Belapur (Udalguri),784509.0,2.0,"79,89,897",JUNMAYA BASUMATARI,3595254.0,Accepted-AOC,30-Oct-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Repair and Restoration,{'restoration': 2}
2018_BTCWR_8649_7,AdlCEKZWRAC104/1439dt.12.09.18,Immediate measures to restoration works of Kawadanga River on R/B at village Bagchal (Bagapani) under S.D.R.F. for 2017-18,Immediate measures to restoration works of Kawadanga River on R/B at village Bagchal (Bagapani) under S.D.R.F. for 2017-18,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Sep-2018 10:00 AM,NA ,90.0,No ,No,Offline,24-Sep-2018 04:00 PM,Bodoland Territorial Council-WRD,Bagchal (Bagapani) (Udalguri),784509.0,2.0,"90,76,129",Ajit Daimari,,Accepted-AOC,,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Repair and Restoration,{'restoration': 2}
2018_PWBNH_5755_1,GMC 3/2018/3_GMCH-VD/RRW- 6_Toilet Block,"Various works of GMCH, GMC and Hospital and MMCH Guwahati-32 under vision Documents under SOPD-ODS for the year 2017-18 (6)Improvement_Renovation of toilet Block of General ward (old emergency block-I, old emergency block-II, old emergency block-III","Various works of GMCH, GMC and Hospital and MMCH Guwahati-32 under vision Documents under SOPD-ODS for the year 2017-18 (6)Improvement_Renovation of toilet Block of General ward (old emergency block-I, old emergency block-II, old emergency block-III",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Feb-2018 03:00 PM,15-Feb-2018 11:00 AM ,180.0,No ,No,Offline,22-Feb-2018 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Guwahati,781005.0,2.0,"1,13,26,000",M/S D.S. Trading,10474524.0,Accepted-AOC,09-Oct-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 6, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,False,Repair and Restoration,"{'improvement': 2, 'renovation': 2}"
2019_DoWR_11012_1,SIV/RIDF/2018-19/BOLOMA/1,AE from Akhoiputiaghat to Desangmukh at Boloma Miri Gaon (Protection work at 51st Km),Anti erosion measures of Desang left bank from Akhoiputiaghat to Desangmukh at Boloma Miri Gaon (Protection work at 51st Km),Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,02-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,3.0,"1,97,56,085",DHRUBAJIT CHETIA,2213185.0,Accepted-AOC,01-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Others,
2019_DoWR_11432_1,DHEMAJI/FDR/2018-19/KUMATIYA/1,"Immediate measures for M/E along R/B of river Kumatiya from Nepalibasti to Gurathali chapori in between 9th km,Holodonga and 14th km,Konchgaon along with temporary A/E measures on Jiadhal L/B embankment under SDRF for 2018-19 (Package 4)","Immediate measures for M/E along R/B of river Kumatiya from Nepalibasti to Gurathali chapori in between 9th km,Holodonga and 14th km,Konchgaon along with temporary A/E measures on Jiadhal L/B embankment under SDRF for 2018-19 (Package 4)",Works,Open Tender,Works,Civil Works,No,No,NA ,26-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,07-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"8,17,071",Bhaskarjyoti Gogoi,90870.0,Accepted-AOC,30-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,True,True,Immediate Measures,"{'sdrf': 2, 'package': 2, 'immediate': 2}"
2019_DoWR_11434_1,DHEMAJI/FDR/2018-19/KUMATIYA/1,"Immediate measures for M/E along R/B of river Kumatiya from Nepalibasti to Gurathali chapori in between 9th km,Holodonga and 14th km,Konchgaon along with temporary A/E measures on Jiadhal L/B embankment under SDRF for 2018-19 (Package 6)","Immediate measures for M/E along R/B of river Kumatiya from Nepalibasti to Gurathali chapori in between 9th km,Holodonga and 14th km,Konchgaon along with temporary A/E measures on Jiadhal L/B embankment under SDRF for 2018-19 (Package 6)",Works,Open Tender,Works,Civil Works,No,No,NA ,26-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,07-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"5,85,328",AMAL KUMAR DAS,87794.0,Accepted-AOC,10-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,True,True,Immediate Measures,"{'sdrf': 2, 'package': 2, 'immediate': 2}"
2019_DoWR_11436_1,DHEMAJI/RIDF/2018-19/GURATHALI,Strengthening of M/E along Right bank of river Kumatiya from Nepalibasti to Gurathali Chapari (Along with anti-erosion measures) (Package 2),Strengthening of M/E along Right bank of river Kumatiya from Nepalibasti to Gurathali Chapari (Along with anti-erosion measures) (Package 2),Works,Open Tender,Works,Civil Works,No,No,NA ,26-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,18-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"9,94,983",SANJEEV HAZARIKA,63162.0,Accepted-AOC,30-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Repair and Restoration,{'strengthening': 2}
2019_DoWR_11440_1,DHEMAJI/RIDF/2018-19/GURATHALI,Strengthening of M/E along Right bank of river Kumatiya from Nepalibasti to Gurathali Chapari (Along with anti-erosion measures) (Package 6),Strengthening of M/E along Right bank of river Kumatiya from Nepalibasti to Gurathali Chapari (Along with anti-erosion measures) (Package 6),Works,Open Tender,Works,Civil Works,No,No,NA ,26-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,18-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"7,47,920",BHASKAR JYOTI HANDIQUE,65846.0,Accepted-AOC,30-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Repair and Restoration,{'strengthening': 2}
2019_DoWR_11756_1,JOR/SDRF/2018-19/ROWDUAR/1,Immediate measures to restore Rowduwar (South) area from the flood damages of river Dhansiri for the year 2018-19 (Package 2),Immediate measures to restore Rowduwar (South) area from the flood damages of river Dhansiri for the year 2018-19 (Package 2),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Feb-2019 06:00 PM,NA ,180.0,No ,No,Offline,21-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"37,84,348",Bhasakar Sarmah,,Accepted-AOC,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,"{'sdrf': 1, 'package': 2, 'immediate': 2}"
2019_DoWR_11761_1,JOR/SDRF/2018-19/ROWDUAR/1,Immediate measures to restore Rowduwar (South) area from the flood damages of river Dhansiri for the year 2018-19 (Package 6),Immediate measures to restore Rowduwar (South) area from the flood damages of river Dhansiri for the year 2018-19 (Package 6),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Feb-2019 06:00 PM,NA ,180.0,No ,No,Offline,21-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"7,36,203",Jayanta Kumar Bora,221343.53,Accepted-AOC,01-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,"{'sdrf': 1, 'package': 2, 'immediate': 2}"
2019_DoWR_12229_1,SIV/SDRF/2018-19/SAUKAJAN/1,Immediate measures to Dikhow bund left bank from Upper Nazira to A.T. to restore the breach like damages near Saukajan Satra for 2018-19 (Package 4),Immediate measures to Dikhow bund left bank from Upper Nazira to A.T. to restore the breach like damages near Saukajan Satra for 2018-19 (Package 4),Works,Open Tender,Works,Civil Works,No,No,NA ,23-Feb-2019 06:00 PM,NA ,180.0,No ,No,Offline,02-Mar-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,3.0,"9,13,573",Dhiren Kalita,164104.0,Accepted-AOC,01-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Immediate Measures,"{'sdrf': 1, 'package': 2, 'immediate': 2}"
2019_DoWR_12567_1,SIV/SSS/2018-19/SUNPURA/1,Construction of new Embankment on Left bank of river Deroi from Sepon Sunpura Road to Deroimukh under Demow revenue circle of Sivasagar District (Phase-I) (Package 2),Construction of new Embankment on Left bank of river Deroi from Sepon Sunpura Road to Deroimukh under Demow revenue circle of Sivasagar District (Phase-I) (Package 2),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Mar-2019 06:00 PM,NA ,180.0,No ,No,Offline,01-Apr-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,787055.0,3.0,"1,65,99,899",Arunmoni Phukan,1354774.0,Accepted-AOC,30-Oct-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Immediate Measures,{'package': 2}
