Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2023_BoTC_30994_14,CHDI/ ET/2022-23/16,Construction of Guide Bund and Afflux Bund at Angarkata Motonga kalanadi Anchalik bundh F.I.S. for the year 2021-22,Construction of Guide Bund and Afflux Bund at Angarkata Motonga kalanadi Anchalik bundh F.I.S. for the year 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,27-May-2023 06:55 PM,NA ,180.0,No ,No,Online,19-Jun-2023 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,Under Tamulpur Division,781367.0,2.0,"1,11,40,401",MOMAI BORO,"10,026,360",Rejected-Technical,22-Nov-2023,AOC,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 4, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2023_BoTC_32733_1,No. TECH- 05/SE(B)/E-Tender,"Construction of District Emergency Operation Centre (DEOC) Building in 6 vulnerable districts (Kokrajhar, South-Salmara, Darrang, Bongaigaon, Tinsukia, Dibrugarh) KOKRAJHAR DISTRICT, TN-523-1","Construction of District Emergency Operation Centre (DEOC) Building in 6 vulnerable districts (Kokrajhar, South-Salmara, Darrang, Bongaigaon, Tinsukia, Dibrugarh) KOKRAJHAR DISTRICT, TN-523-1",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,03-Oct-2023 10:00 AM,09-Oct-2023 11:00 AM ,180.0,No ,No,Online,19-Oct-2023 01:30 PM,Bodoland Territorial Council||PWD-BTC,kokrajhar,783370.0,2.0,"34,99,437",BIPLAB CHANDA,"3,499,425",Accepted-AOC,10-Nov-2023,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Immediate Measures,{'emergency': 2}
2023_BoTC_32873_1,CRD/01 of 2023-24,"CRD/ 2023-24/1 Construction of patrolling path with earth filling and sand gravelling along with a number of box culvert from Laopani river to Bhur river Part-I under Runikhata Range of Chirang Forest Division in Chirang District, BTR, Assam.","CRD/ 2023-24/1 Construction of patrolling path with earth filling and sand gravelling along with a number of box culvert from Laopani river to Bhur river Part-I under Runikhata Range of Chirang Forest Division in Chirang District, BTR, Assam.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2023 10:00 AM,NA ,180.0,No ,No,Online,30-Oct-2023 10:30 AM,Bodoland Territorial Council||Forests-BTC,Chirang,783385.0,2.0,"1,94,41,424",Sri Gilard Basumatary,"19,439,079.75",Rejected-AOC,10-Nov-2023,AOC,Bodoland Territorial Council||Forests-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2023_BoTC_32874_1,CRD/01 of 2023-24,"CRD/ 2023-24/2 Construction of patrolling path with earth filling and sand gravelling along with a number of box culvert from Laopani river to Bhur river Part-II under Runikhata Range of Chirang Forest Division in Chirang District, BTR, Assam.","CRD/ 2023-24/2 Construction of patrolling path with earth filling and sand gravelling along with a number of box culvert from Laopani river to Bhur river Part-II under Runikhata Range of Chirang Forest Division in Chirang District, BTR, Assam.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2023 10:00 AM,NA ,180.0,No ,No,Online,30-Oct-2023 10:30 AM,Bodoland Territorial Council||Forests-BTC,Chirang,783385.0,2.0,"1,64,81,242",Sri Gilard Basumatary,"16,479,490.5",Rejected-AOC,10-Nov-2023,AOC,Bodoland Territorial Council||Forests-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2023_BoTC_33094_1,CHDI/ ET-24/2022-23/25,Maoriya Bund F.I.S under PMKSY (HKKP) for the year 2021 - 2022,Maoriya Bund F.I.S under PMKSY (HKKP) for the year 2021 - 2022,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Oct-2023 10:10 AM,NA ,180.0,No ,No,Online,09-Nov-2023 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,SIDLI,783373.0,2.0,"29,12,60,074",JACOB NARZARY,"291,260,073",Accepted-AOC,17-Nov-2023,AOC,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2023_DoWR_30068_1,PGP/2022-23/SOPDG-II/I,Rejuvenation of Kalmoni Rivulet along the NH-17 from R.C.C bridge at Ranigate to R.C.C bridge near GIMT for augmentation of Flash Flood Discharge of Rani area,Rejuvenation of Kalmoni Rivulet along the NH-17 from R.C.C bridge at Ranigate to R.C.C bridge near GIMT for augmentation of Flash Flood Discharge of Rani area,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Mar-2023 06:00 PM,NA ,180.0,No ,No,Online,11-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MIRZA,781125.0,2.0,"85,93,170",DHIRAJ THAKURIA,"7,733,853",Accepted-AOC,13-Sep-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2023_DoWR_30216_2,TEZPUR/2022-23/SOPDG-II/I,Anti-erosion measures to protect Bojargaon and its adjoining area in the left bank of river Jiabharali.,Anti-erosion measures to protect Bojargaon and its adjoining area in the left bank of river Jiabharali.,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,14-Jul-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,TEZPUR,784001.0,2.0,"1,89,99,856",Md. Saduddin Ahmed,"17,099,871",Rejected-AOC,07-Nov-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2023_FD_32457_1,"AF(S)122/ADB/2023-24/260, Dtd. 11/09/2023",DPR FOR THE SUSTAINABLE WETLAND AND INTEGRATED FISHERIES TRANSFORMATION FOR FUNDING FROM ASIAN DEVELOPMENT BANK,CONDUCTING A FEASIBILITY STUDY ON ASSESSMENT OF WETLAND ECOSYSTEM FUNCTION AND ITS MORPHO HYDROLOGY BIODIVERSITY AND SOCIAL ASPECTS AND PREPARATION OF DETAILED PROJECT REPORT DPR FOR THE PROJECT SUSTAINABLE WETLAND AND INTEGRATED FISHERIES TRANSFORM,Services,Open Tender,Lump-sum,Consultancy,No,No,NA ,13-Sep-2023 04:30 PM,NA ,90.0,No ,No,Online,20-Sep-2023 02:30 PM,Department of Fisheries||Directorate of Fisheries Assam,Assam,781016.0,2.0,,ELECTROVEEN ENGINEERING PVT LTD,"7,350,000",Accepted-AOC,28-Nov-2023,AOC,Department of Fisheries||Directorate of Fisheries Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 1, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,
2023_GMC_31301_10,GER/CE/1806/2019/Part-A/22 Dated 14/06/2023,Construction of Kanaklata Path Jyoti Nagar with RCC retaining wall along with Milanpur inner drain. Construction of RCC drain from ASEB Mazar Road to River Bharalu. Construction of 03 nos of silt chamber at different places Under Division-IV,Improvement of Various works under Guwahati Municipal Corporation RETENDER,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,18-Aug-2023 12:30 PM,NA ,180.0,No ,No,Online,30-Aug-2023 03:00 PM,Guwahati Municipal Corporation,GUWAHATI,781005.0,2.0,"1,11,00,000",D N ENTERPRISE,"9,812,400",Rejected-AOC,19-Oct-2023,AOC,Guwahati Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 1}
2023_GMC_31301_7,GER/CE/1806/2019/Part-A/22 Dated 14/06/2023,"Construction of Sump at Rajgarh Road near Rajgarh Bridge,Construction of RCC Silt chamber,Drain and Road at Post Office lane Shankar path area Rupnagar",Improvement of Various works under Guwahati Municipal Corporation RETENDER,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,17-Aug-2023 02:00 PM,NA ,180.0,No ,No,Online,30-Aug-2023 03:00 PM,Guwahati Municipal Corporation,GUWAHATI,781005.0,2.0,"1,90,00,000",Ajit Bhattacheryaa,"169,200",Accepted-AOC,20-Oct-2023,AOC,Guwahati Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 1}
