Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_DoWR_28059_1,N LAKHIMPUR/2022-23/RIDF/I,Construction of retirement Teliapathar area of Subansiri R/B embankment from Bhimpora to Na-ali including channel cutting and pro-siltation measures.,Construction of retirement Teliapathar area of Subansiri R/B embankment from Bhimpora to Na-ali including channel cutting and pro-siltation measures.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,N LAKHIMPUR,787001.0,2.0,"15,15,16,518",ABHIJIT PATOWARY,136364866.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Others,
2022_DoWR_28101_1,DIBRUGARH/2022-23/RIDF/IV,Restoration of flood damages from Nagaghuli to Philonoguri of Oakland dyke including construction of retirement. PACKAGE 2,Restoration of flood damages from Nagaghuli to Philonoguri of Oakland dyke including construction of retirement.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"15,34,61,189",ABHIJIT PATOWARY,138115070.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Repair and Restoration,{'restoration': 2}
2022_DoWR_28149_2,MORIGAON/2022-23/RIDF/III,Protection of B/dyke at downstream of Muwamari butting point from the erosion of river Brahmaputra including construction of retirement. PACKAGE 1 RETENDER,Protection of B/dyke at downstream of Muwamari butting point from the erosion of river Brahmaputra including construction of retirement.,Works,Open Tender,Works,Civil Works,No,No,NA ,27-Jan-2023 06:30 PM,NA ,180.0,No ,No,Online,02-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"15,10,69,449",Bhartia Infra Projects Ltd,135962504.02,Accepted-AOC,28-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,True,Immediate Measures,{'package': 1}
2022_DoWR_28160_1,NAGAON/2022-23/RIDF/VI,A/E measures to protect Kopilli left bank embankment at Pub-Darrangi Gaon area from the erosion of river Kopilli.,A/E measures to protect Kopilli left bank embankment at Pub-Darrangi Gaon area from the erosion of river Kopilli.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Dec-2022 06:30 PM,NA ,180.0,No ,No,Online,30-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"1,87,79,902",GLOBAL ENTERPRISE,16901912.0,Accepted-AOC,25-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,True,Others,
2022_DoWR_28176_2,CID/2022-23/RIDF/I,"Permanent restoration of breaches at Shantipur area along with improvement, stabilization and restoration of other damaged reaches of the dyke on the right bank of river Borak from Gonirgram Katigorah dyke from Samjurai to Siddipur PACKAGE 2 RETENDER","Permanent restoration of breaches at Shantipur area along with improvement, stabilization and restoration of other damaged reaches of the dyke on the right bank of river Borak from Gonirgram - Katigorah dyke (from Samjurai to Siddipur).",Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jan-2023 06:30 PM,NA ,180.0,No ,No,Online,09-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BADARPUR,788806.0,2.0,"15,33,73,054",Raju Choudhury,151823986.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 4, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,"{'improvement': 2, 'restoration': 4}"
2022_DoWR_28274_2,MANGALDOI/2022-23/SOPDG/III,Permanent restoration of breach at Kaikiapara (Ch. 9100m) and R/S of Nonoi L/B embkt. From Ch. 0m to 33516m including A/E measures at different reaches. PACKAGE 1 RETENDER,Permanent restoration of breach at Kaikiapara (Ch. 9100m) and R/S of Nonoi L/B embkt. From Ch. 0m to 33516m including A/E measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2023 06:00 PM,NA ,180.0,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDAI,784125.0,2.0,"12,73,00,582",Khagen Konch,114570524.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,True,Repair and Restoration,"{'restoration': 2, 'r s': 2}"
2022_DoWR_28278_1,MANGALDOI/2022-23/SOPDG/III,Permanent restoration of breach at Kaikiapara (Ch. 9100m) and R/S of Nonoi L/B embkt. From Ch. 0m to 33516m including A/E measures at different reaches. PACKAGE 2,Permanent restoration of breach at Kaikiapara (Ch. 9100m) and R/S of Nonoi L/B embkt. From Ch. 0m to 33516m including A/E measures at different reaches,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDAI,784125.0,2.0,"17,30,78,449",ANUPAM NIRMAN PVT. LTD.,155770605.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,"{'restoration': 2, 'r s': 2}"
2022_DoWR_28298_1,MANGALDOI/2022-23/SOPDG/II,"Permanent restoration of breach at Hatimara (Ch.7700m), Kalitapara (Ch.10500m), Chengeliajhar (16800m), Kacharidol (Ch. 20900m) and R/S of Nonoi R/B embkt. From Ch. 0 to Ch. 34725m including A/E measures at different reaches. PACKAGE 3","Permanent restoration of breach at Hatimara (Ch.7700m), Kalitapara (Ch.10500m), Chengeliajhar (16800m), Kacharidol (Ch. 20900m) and R/S of Nonoi R/B embkt. From Ch. 0 to Ch. 34725m including A/E measures at different reaches",Works,Open Tender,Works,Civil Works,No,No,NA ,19-Dec-2022 12:00 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDOI,784125.0,2.0,"15,16,79,821",ANUPAM NIRMAN PVT. LTD.,136511839.0,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,"{'restoration': 2, 'r s': 2}"
2022_DoWR_28332_1,NAGAON/2022-23/SOPDG/I,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches. PACKAGE 2,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"6,20,71,065",LALBABU MOHOTO,55863967.69,Accepted-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'r s': 2}
2022_DoWR_28334_1,NAGAON/2022-23/SOPDG/I,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches. PACKAGE 3,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,09-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"9,34,36,294",Maa Kamakhya art,,Accepted-AOC,28-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'r s': 2}
