Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_DoWR_23948_2,KARIMGANJ/2021-22/M and R/1,M and R to extention of embankment of river Longai from Chandkhira PWD Bridge to Katabari for strengthening the dyke at Katabari village (L/B) for the year 2021-22.,M and R to extention of embankment of river Longai from Chandkhira PWD Bridge to Katabari for strengthening the dyke at Katabari village (L/B) for the year 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Feb-2022 06:00 PM,NA ,180.0,No ,No,Online,26-Feb-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,KATABARI,788726.0,2.0,"34,99,647",ANJALI CONSTRUCTION,3149683.0,Accepted-AOC,12-Aug-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'strengthening': 2, 'm and r': 3}"
2022_DoWR_23979_2,TEZPUR/2021-22/RIDF-II/I,Anti-erosion measures to protect Bharalijuli and Tengabari area from the erosion of river Borgang on right bank. RETENDER,Anti-erosion measures to protect Bharalijuli and Tengabari area from the erosion of river Borgang on right bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,26-May-2022 06:00 PM,NA ,180.0,No ,No,Online,02-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,"9,99,98,597",MS PG Construction,89998738.0,Accepted-AOC,25-Aug-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,True,False,Others,
2022_DoWR_24657_1,SIV/SDRF/BAKSU/2021-22/1,Immediate measures for restoration of Breach like damages on the dyke of Desang Bund Left bank from Pathaligarh to Bahgarh at Baksu Kotoky Koch under SDRF for 2021-22,Immediate measures for restoration of Breach like damages on the dyke of Desang Bund Left bank from Pathaligarh to Bahgarh at Baksu Kotoky Koch under SDRF for 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Mar-2022 06:00 PM,NA ,180.0,No ,No,Online,21-Mar-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,2.0,"1,49,99,800",ADITYA DOWARAH,13499820.0,Accepted-AOC,09-Sep-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2022_DoWR_26049_1,GHY EAST/2021-22/SOPD ODS/XI,Procurement of flood fighting materials(Geo Mega Bag) for Water Resources Department for the year 2022-23(Zone-2),Procurement of flood fighting materials(Geo Mega Bag) for Water Resources Department for the year 2022-23(Zone-2),Goods,Open Tender,Works,Supply of Materials,No,No,NA ,21-Jun-2022 06:00 PM,NA ,180.0,No ,No,Online,28-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781029.0,2.0,"99,99,486",ARIF HUSSAIN,9999486.0,Accepted-AOC,08-Sep-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,False,Others,
2022_PWD_25566_1,JT/SDRF/2021-22/34,Restoration of Flood damaged Road from Mohmara Rikbi Package No AS-04-51 by providing 5.00 m slab culvert from CH- 2.605 KM to 2.751 KM L 0.046 KM,Restoration of Flood damaged Road from Mohmara Rikbi Package No AS-04-51 by providing 5.00 m slab culvert from CH- 2.605 KM to 2.751 KM L 0.046 KM under SDRF FDR for the year 2021-22 in 114 Jonai ST LAC under Jonai Territorial Road Division in D,Works,Open Tender,Works,Civil Works,No,No,NA ,18-May-2022 02:00 PM,18-May-2022 02:10 PM ,180.0,No ,No,Online,30-May-2022 10:30 AM,Public Works Roads Department||Dhemaji Road Circle||Jonai Territorial Road Division,JONAI,787060.0,2.0,"28,36,000",Dikankar Kashyap,2835078.03,Accepted-AOC,03-Sep-2022,AOC,Public Works Roads Department||Dhemaji Road Circle||Jonai Territorial Road Division,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2022_PWD_25907_6,CE/Commn/5/22-23/1_SDRF,Pachim Chaysimana Madrassa to Sukhowarjhar Road,"Re-Construction of flood damages to Pachim Chaysimana Madrassa to Sukhowarjhar Road Pkg no As-01-358 ch.(350m to 550m,750m to 1250m, 1650m to 3500m, 4850m to 13500m) under SDRF for the year 2021-22",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jun-2022 06:00 PM,NA ,180.0,No ,No,Online,23-Jun-2022 11:00 AM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Barpeta,781302.0,2.0,"1,50,00,000",JINTU MANI SARMA,13500000.0,Accepted-AOC,14-Sep-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Immediate Measures,{'sdrf': 2}
2022_PWD_26104_1,DRRD/TB/NIT/COM/2018-19/482,Immediate Restoration of Flood Damaged road from ASS Road to Kadomtola Harirdham Road under SDRF for the year 2021-22 (Repairs to Bridge approaches of RCC Br. No. 1/1).,Immediate Restoration of Flood Damaged road from ASS Road to Kadomtola Harirdham Road under SDRF for the year 2021-22 (Repairs to Bridge approaches of RCC Br. No. 1/1).,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,01-Jul-2022 11:00 AM,05-Jul-2022 04:00 PM ,180.0,No ,No,Online,16-Jul-2022 04:00 PM,Public Works Roads Department,GOLAKGANJ,783335.0,2.0,"49,04,000",DIPANKAR BOSE,4658739.86,Accepted-AOC,12-Sep-2022,AOC,Public Works Roads Department,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2022_PWD_26144_1,DRRD/TB/NIT/COM/2018-19/482,Immediate Restoration of Flood Damaged road from Ranpagli Bazar to Satrasal Road under SDRF for the year 2021-22 (Repair to RCC Box Culvert approaches of RCC Cult. No. 1/1),Immediate Restoration of Flood Damaged road from Ranpagli Bazar to Satrasal Road under SDRF for the year 2021-22 (Repair to RCC Box Culvert approaches of RCC Cult. No. 1/1),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Jul-2022 11:00 AM,05-Jul-2022 04:00 PM ,180.0,No ,No,Online,16-Jul-2022 04:00 PM,Public Works Roads Department,GOLAKGANJ,783335.0,2.0,"49,91,000",DIPANKAR BOSE,4741446.97,Accepted-AOC,12-Sep-2022,AOC,Public Works Roads Department,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,"{'repair': 2, 'restoration': 2}"
2022_PWD_26252_1,SE/BDRC/ NIT/BNGN/50/2022-23/2 Dated 04/07/2022,Restoration to damaged HP culvert at 9th km of Tulungia Borghola road (Pakhriguri) by providing 2 cell 4.00m X4.00m box culvert under SDRF for the year 2021-22,Restoration to damaged HP culvert at 9th km of Tulungia Borghola road (Pakhriguri) by providing 2 cell 4.00m X4.00m box culvert under SDRF for the year 2021-22,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,07-Jul-2022 09:00 AM,08-Jul-2022 11:00 AM ,180.0,No ,No,Online,13-Jul-2022 04:00 PM,Public Works Roads Department,Abhyapuri,783383.0,2.0,"32,26,432",Ritu Kumar Das,3225931.0,Accepted-AOC,01-Sep-2022,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 4, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2022_PWD_26281_5,TB.166/DTRD/SDRF/2022-23/1059 Dt. 08/07/2022,"Restoration of flood damages by providing E/W GSB, WBM, PCSC at ch.6300.00m , on Sonari Chapori Chariali to Sapekhati Charikuria road under SDRF for the year 2021-22.","Restoration of flood damages by providing E/W GSB, WBM, PCSC at ch.6300.00m , on Sonari Chapori Chariali to Sapekhati Charikuria road under SDRF for the year 2021-22.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Jul-2022 10:00 AM,NA ,90.0,No ,No,Online,03-Aug-2022 12:00 PM,"Public Works Roads Department||Tezpur Zone||Lakhimpur and Majuli Road Circle||Dhakuakhana Territorial Road Division, Ghilamara",Ghilamara,787053.0,2.0,"47,56,000",DEEPAK CHETRY,4518122.03,Accepted-AOC,10-Sep-2022,AOC,"Public Works Roads Department||Tezpur Zone||Lakhimpur and Majuli Road Circle||Dhakuakhana Territorial Road Division, Ghilamara",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
