Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_DoWR_25631_1,MORIGAON/2021-22/M and R/I,M and R to protection of B/dyke at Goroimari area for the year 2021-22.,M and R to protection of B/dyke at Goroimari area for the year 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-May-2022 06:55 PM,NA ,180.0,No ,No,Online,31-May-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"44,99,970",M/S STAR CONSTRUCTIONS,4049974.0,Accepted-AOC,25-Jul-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'m and r': 3}
2022_DoWR_28104_1,BAKSA/2022-23/RIDF/I,Closing of breach at Niz Zuluki along with restoration from CH 0m to CH 1400m and CH 1427m to 2225m on R/B of river Mora Pagladia.,Closing of breach at Niz Zuluki along with restoration from CH 0m to CH 1400m and CH 1427m to 2225m on R/B of river Mora Pagladia.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BAKSA,781343.0,2.0,"5,34,41,722",BIRKHANG BASUMATARY,48097550.0,Accepted-AOC,13-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Repair and Restoration,{'restoration': 2}
2022_DoWR_28109_1,MORIGAON/2022-23/RIDF/II,Anti-erosion measures to protect Pabhakati/Garubandha area from the erosion on the left bank of river Brahmaputra PACKAGE 2,Anti-erosion measures to protect Pabhakati/Garubandha area from the erosion on the left bank of river Brahmaputra,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"19,22,31,236",D KUMAR AND COMPANY,173008113.0,Accepted-AOC,14-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Immediate Measures,{'package': 1}
2022_DoWR_28155_1,NAGAON/2022-23/RIDF/II,A/E measures to protect Bakulaguri area from the erosion of river Kopilli,A/E measures to protect Bakulaguri area from the erosion of river Kopilli,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Dec-2022 06:30 PM,NA ,180.0,No ,No,Online,30-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"11,46,32,850",D KUMAR AND COMPANY,103169566.0,Accepted-AOC,13-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Others,
2022_DoWR_28179_2,MAJULI/2022-23/RIDF/I,Construction of ring bund at right bank of river Brahmaputra from Jaborchuk to Haldhibari. PACKAGE 2,Construction of ring bund at right bank of river Brahmaputra from Jaborchuk to Haldhibari.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2023 06:00 PM,NA ,180.0,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MAJULI,785104.0,2.0,"14,93,48,303",M/S NORTHERN GASES,134413473.0,Accepted-AOC,20-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Immediate Measures,{'package': 1}
2022_DoWR_28220_1,KRIMGANJ/2022-23/RIDF/I,Construction of New Flood Wall at Das Patty (Karimganj) on the L/B of river Kushiyara.,Construction of New Flood Wall at Das Patty (Karimganj) on the L/B of river Kushiyara.,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KARIMGANJ,788710.0,2.0,"4,96,97,787",M/s. Dochania & Co. Pvt. Ltd.,44728009.0,Accepted-AOC,13-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,False,Others,
2022_DoWR_28253_1,NALBARI/2022-23/SOPDG/I,Restoration of breach (at Dokoha) along with R/S and other ancillary works on L/B of river Baralia from Bhoiratola to Dusutimukh at different reaches,Restoration of breach (at Dokoha) along with R/S and other ancillary works on L/B of river Baralia from Bhoiratola to Dusutimukh at different reaches,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,06-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"5,10,97,848",Ashok Kumar Jain,45988063.0,Accepted-AOC,24-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'restoration': 2, 'r s': 2}"
2022_DoWR_28256_1,DHEMAJI/2022-23/SOPDG/I,Closure of Breach ( at Bogolijan area) along with flood damage restoration to the M/E along R/B of river Kumatiya from Nepalibasti to Gurathali Chapori,Closure of Breach ( at Bogolijan area) along with flood damage restoration to the M/E along R/B of river Kumatiya from Nepalibasti to Gurathali Chapori,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Dec-2022 06:30 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHEMAJI,787057.0,2.0,"16,45,82,672",RAJIB SAHU,148124405.0,Accepted-AOC,24-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2022_DoWR_28293_1,BARPETA/2022-23/SOPDG/III,Closing of Breach at Nayapara along with Recoupment of Pahumara L/B Embankment from Kathalmurighat to Nowkuchi Pathar including Anti-Erosion and Bank Protection measures at different reaches,Closing of Breach at Nayapara along with Recoupment of Pahumara L/B Embankment from Kathalmurighat to Nowkuchi Pathar including Anti-Erosion and Bank Protection measures at different reaches,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Dec-2022 10:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,781301.0,2.0,"17,72,26,822",ANUPAM NIRMAN PVT. LTD.,159504140.0,Accepted-AOC,02-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'recoupment': 2}
2022_DoWR_28329_1,NAGAON/2022-23/SOPDG/I,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches. PACKAGE 1,R/S of R/B embankment of river Kopilli from Kharikhana to Jugijan (1.50 km to 13 Km)including permanent breach closing work at Dakhin Laskar pathar (ch. 10800m) and anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"6,09,67,644",Sri Subhasish Das,54870881.49,Accepted-AOC,13-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'r s': 2}
