Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2023_PWBNH_34066_1,CE/TB-III/104/2023/3 Dated Guwahati 18th Nov 2023,"Renovation of Toilet Block in Annex block, Old Gynae Block, Eye Block and Nurse station Toilet (Old Emergency Building) at GMC Hospital, Dispur, Guwahati-32","Renovation of Toilet Block in Annex block, Old Gynae Block, Eye Block and Nurse station Toilet (Old Emergency Building) at GMC Hospital, Dispur, Guwahati-32",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,14-Dec-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Guwahati,781032.0,2.0,"2,52,58,268",MAHABAHU BUILD INDIA PRIVATE LIMITED,"26,023,041",Accepted-AOC,24-Oct-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'renovation': 2}
2024_BoTC_38889_1,No. FDW.114/FOREST/MMDRRF/2024,"Construction of Boulder Pitching for protection of soil erosion at Kulsi River for Bhergaon (Paneri) Kulsi-Par (Pub-Paneri) village at Nunoi Range under Dhansiri Forest Division, Udalguri for a length of 400 meter on both sides","Construction of Boulder Pitching for protection of soil erosion at Kulsi River for Bhergaon (Paneri) Kulsi-Par (Pub-Paneri) village at Nunoi Range under Dhansiri Forest Division, Udalguri for a length of 400 meter on both sides",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Sep-2024 06:00 PM,NA ,180.0,No ,No,Online,27-Sep-2024 03:30 PM,Bodoland Territorial Council||Forests-BTC,udl,784327.0,2.0,"1,60,00,000",BARUN BASUMATARY,"16,000,000",Accepted-AOC,21-Oct-2024,Bodoland Territorial Council||Forests-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2024_DoWR_36044_3,NAGAON/2023-24/NIDA/II,Pro-siltation measures against bank erosion of river Brahmaputra at Bhurbandha area RETENDER,Pro-siltation measures against bank erosion of river Brahmaputra at Bhurbandha area.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Jun-2024 06:50 PM,NA ,180.0,No ,No,Online,11-Jul-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"7,83,67,149",AVIGHNA ASSOCIATES,"70,530,435",Accepted-AOC,07-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,True,Others,
2024_DoWR_36100_1,CACHAR/2023-24/NIDA/II,Anti-Erosion Eeasures to Protect Lallangkitta Laboc Par Part-II near Pailapool area from the Erosion of River Chiri on its R/B.,Anti-Erosion Eeasures to Protect Lallangkitta Laboc Par Part-II near Pailapool area from the Erosion of River Chiri on its R/B.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Feb-2024 06:40 PM,NA ,180.0,No ,No,Online,15-Feb-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,CACHAR,788001.0,2.0,"3,17,08,334",GTC-UCNC JV,"31,694,295.03",Accepted-AOC,09-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
2024_DoWR_36798_2,NALBARI/2023-24/SOPD-G/I,"Breach closing works on L/B embankment (DRDA Bund) of river Buradia at Amoni Smashanghat, Gathanorkhat and Hatipota areas RETENDER","Breach closing works on L/B embankment (DRDA Bund) of river Buradia at Amoni Smashanghat, Gathanorkhat and Hatipota areas.",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jun-2024 06:30 PM,NA ,180.0,No ,No,Online,25-Jun-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"65,45,963",JAYANTA DEKA,"5,891,367.37",Accepted-AOC,09-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2024_DoWR_36811_2,NALBARI/2023-24/SOPD-G/II,Breach closing works on R/B embankment (DRDA Bund) of river Buradia at Uttar Amoni(Purnipam) areas. RETENDER,Breach closing works on R/B embankment (DRDA Bund) of river Buradia at Uttar Amoni(Purnipam) areas.,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jun-2024 06:30 PM,NA ,180.0,No ,No,Online,25-Jun-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"55,62,950",JAYANTA DEKA,"5,006,656.05",Accepted-AOC,07-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2024_DoWR_36858_1,BARPETA/2022-23/SOPD G/II,Protection of Kurarkur bridge approach at Showpur from the erosion of river Beki on its R/B.,Protection of Kurarkur bridge approach at Showpur from the erosion of river Beki on its R/B.,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Mar-2024 06:55 PM,NA ,180.0,No ,No,Online,08-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,781301.0,2.0,"1,71,99,212",DIPANKA KUMAR GOSWAMI,"15,479,291",Accepted-AOC,05-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,
2024_DoWR_37969_1,GHY EAST/2024-25/SOPD-G/XIV,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2024-25 (Zone-H).,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2024-25 (Zone-H).,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,11-Jul-2024 06:30 PM,NA ,180.0,No ,No,Online,24-Jul-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781029.0,2.0,"1,98,87,720",HEMEN KUMAR DUTTA,"17,899,107.84",Accepted-AOC,07-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,False,Others,
2024_PWD_36126_1,CS/SOPD-G/FM/11/2023-24/R,CRC-DDTRD-189/R,Improvement of Sijubari Main Road and its Bye lane connecting Bishnujyoti Path including Drain works for Mitigation of Flood for the year 2023-24. (RETENDER).,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Feb-2024 10:00 AM,NA ,180.0,No ,No,Online,14-Feb-2024 02:00 PM,Public Works Roads Department,Kamrup,781021.0,2.0,"1,01,87,000",ARNAB BHATTACHARJEE,"9,168,300",Accepted-AOC,01-Oct-2024,Public Works Roads Department,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,{'improvement': 1}
2024_PWD_37981_1,No.GRC/NIT/510./ 2021-22/Pt.I/1297 Dtd.08.07.2024,KAM/KRC/SOPD(G)/2024-25/03 Improvement of Rangmahal Muslim Supa Road including construction of RCC slab culvert (No 1/1) and repairing of existing Brick Drain under SOPD-G for the year 2023-24.,Improvement of Rangmahal Muslim Supa Road including construction of RCC slab culvert (No 1/1) and repairing of existing Brick Drain under SOPD-G for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,15-Jul-2024 11:00 AM,NA ,180.0,No ,No,Online,22-Jul-2024 03:00 PM,Public Works Roads Department,Rang Mahal Muslim Supa Road.North Guwahati,781030.0,2.0,,RAJLOSON SARMA,"10,848,000",Accepted-AOC,05-Sep-2024,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Repair and Restoration,"{'improvement': 2, 'repairing': 2}"
