Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_AWRMI_25625_1,NHP-2021-2022-AS-799190,Renovation and Upgradation of Silt Laboratory at Jorhat under Upper Assam Investigation WR Division under NHP,Renovation and Upgradation of Silt Laboratory at Jorhat under Upper Assam Investigation WR Division under NHP,Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,21-May-2022 06:00 PM,NA ,45.0,No ,No,Not Applicable,31-May-2022 03:00 PM,Water Resources Department- World Bank Tenders||Assam Water Research and Management Institute||National Hydrology Project - SPMU,Jorhat,785014.0,1.0,"5,06,244",PARTHA PROTIM BHUYAN,482450.37,Accepted-AOC,19-Dec-2022,AOC,Water Resources Department- World Bank Tenders||Assam Water Research and Management Institute||National Hydrology Project - SPMU,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,"{'upgradation': 2, 'renovation': 2}"
2022_BoTC_27699_1,"No.BTC/RD(SOPD)-3/2022/23A, Dtd.11/10/22",SOPD(RD)-01 of 2022-23,Construction of Box culvert at Thulungapuri village near Phungkha Brahmas house,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Nov-2022 04:00 PM,NA ,180.0,No ,No,Online,21-Nov-2022 05:10 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Thulungapuri,783370.0,2.0,"29,70,297",BERPUNG RAJA BASUMATARY,2970297.27,Accepted-AOC,09-Dec-2022,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2022_BTC_27560_1,No.38/KOKR/IFB/P-I/2016-17/41,"Repairing of Sukanjhora all weather road Black Topping with 1 no. Culvert at Sukanjhora, Dev. Block Kokrajhar from Ch 0.00Km to 1.85 Km Length- 1.85 km under AOP, BTC for the year 2022-23 of District Kokrajhar, Assam. TN No.21_01.","Repairing of Sukanjhora all weather road Black Topping with 1 no. Culvert at Sukanjhora, Dev. Block Kokrajhar from Ch 0.00Km to 1.85 Km Length- 1.85 km under AOP, BTC for the year 2022-23 of District Kokrajhar, Assam. TN No.21_01.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Nov-2022 10:30 AM,NA ,180.0,No ,No,Online,22-Nov-2022 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"1,23,00,000",Ashok Boro,12297021.14,Accepted-AOC,29-Dec-2022,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'repairing': 2}
2022_BTC_27601_1,No. ACE- 106/PWD/IFB/2021-22/47,Construction of road from Milan Bazar to Baravendhi village Joleswar Das house with 3/4 Nos. of Culvert for the year 2022-23.PKG NO.17_10,Construction of road from Milan Bazar to Baravendhi village Joleswar Das house with 3/4 Nos. of Culvert for the year 2022-23.PKG NO.17_10,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Nov-2022 10:00 AM,16-Nov-2022 01:00 PM ,180.0,No ,No,Online,18-Nov-2022 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,BAKSA,781346.0,2.0,"1,22,99,968",Detshrang Goyary,12297934.92,Accepted-AOC,19-Dec-2022,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2022_DoWR_24788_2,TEZPUR/2021-22/SDRF/II,Immediate measures for restoration of damages at Balichapori and its adjoining area of the river Bardikarai under SDRF for 2021-22. RETENDER,Immediate measures for restoration of damages at Balichapori and its adjoining area of the river Bardikarai under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,31-May-2022 06:00 PM,NA ,180.0,No ,No,Online,07-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,TEZPUR,784001.0,2.0,"1,49,99,854",MADHURJYA BORAH,13499869.0,Accepted-AOC,08-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2}
2022_DoWR_24809_2,BARPETA/2021-22/SDRF/III,"I M for flood damage repairing of breach like damaged section in between ch.3900m to 4400m, ch.4610m to 4800m and ch.5800m to 6780m of M/E along L/B embankment of river Morachowlkhowa including Pro-siltation measures under SDRF for 2021-22 RETENDER","I M for flood damage repairing of breach like damaged section in between ch.3900m to 4400m, ch.4610m to 4800m and ch.5800m to 6780m of M/E along L/B embankment of river Morachowlkhowa including Pro-siltation measures under SDRF for 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Apr-2022 06:00 PM,NA ,180.0,No ,No,Online,19-Apr-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,781301.0,2.0,"2,09,99,983",Rabindra Chhawchharia,20154153.1,Accepted-AOC,08-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'repairing': 2}
2022_DoWR_25372_2,GHY. EAST/2021-22/SOPD FDR II/IV,Protection of Lenga Ring bund on R/B from erosion of river Barnadi at different reaches. RETENDER,Protection of Lenga Ring bund on R/B from erosion of river Barnadi at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Aug-2022 06:00 PM,NA ,180.0,No ,No,Online,22-Aug-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI EAST,781008.0,2.0,"2,79,34,963",M/S MORAMI ENTERPRISE,25141467.0,Accepted-AOC,15-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,True,True,Others,
2022_DoWR_26707_1,DIBRUGARH/DEPOSIT WORK/MD/I,Flood Protection Scheme for Dinjan Army Camp along the Left Bank of River Brahmaputra. PACKAGE 2,Flood Protection Scheme for Dinjan Army Camp along the Left Bank of River Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Aug-2022 06:30 PM,NA ,180.0,No ,No,Online,13-Sep-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"20,79,87,015",MS PG Construction,,Accepted-AOC,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Immediate Measures,{'package': 1}
2022_FESA_26314_1,F and ES/clothing/1021/II/562,"Construction of RCC (ground floor) Workshop for IRB, FRB, Boat Engine of SDRF Bn. at Guwahati F and ES Station","Construction of RCC (ground floor) Workshop for IRB, FRB, Boat Engine of SDRF Bn. at Guwahati F and ES Station",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Jul-2022 05:00 PM,20-Jul-2022 02:00 PM ,180.0,No ,No,Online,06-Aug-2022 03:00 PM,Director- Fire and Emergency Services-Assam,"O/o Director F and ES ,Assam, Panbazar,Guwahati-01",781001.0,2.0,"33,74,418",DILIP DAS,2834544.0,Accepted-AOC,20-Dec-2022,AOC,Director- Fire and Emergency Services-Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Immediate Measures,{'sdrf': 2}
2022_ICD_27260_1,EE-G/557/2010/Pt.-I/18/937-941 dated 30/9/2022,Construction of RCC Building for SI Office at Kaliabar Nagaon Approach Road and RCC Box Culvert,Construction of RCC Building for SI Office at Kaliabar Nagaon Approach Road and RCC Box Culvert,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,01-Oct-2022 02:30 PM,NA ,180.0,No ,No,Online,11-Oct-2022 02:30 PM,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,Kaliabar,782136.0,2.0,"22,16,601",MOJAMMIL HOQUE,2216601.0,Accepted-AOC,26-Dec-2022,AOC,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
