Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_BTCWR_12215_3,Addl. CE/KZ/WR/E-Tender/101/2080,Anti-erosion measures to protect Chirabund from the erosion of river Sonkosh under S.O.P.D. BTC,Anti-erosion measures to protect Chirabund from the erosion of river Sonkosh under S.O.P.D. BTC,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Feb-2019 12:00 PM,NA ,90.0,No ,No,Offline,09-Mar-2019 04:00 PM,Bodoland Territorial Council-WRD,Ghaksa village,783370.0,2.0,"1,38,54,614",Kornoliush Basumatary,13854613.94,Accepted-AOC,01-Jul-2019,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
2019_PWD_14942_1,CE/Commn/31/19-20/3Satrakanara,Satrakanara to Milijuli Road,Reconstruction of Satrakanara to Milijuli Road (Construction of RCC Br. No 6/2 in breach portion including subway SPT bridge and repairing of roads)under SOPD-FDR for the year 2019-20,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,26-Nov-2019 09:00 AM,NA ,180.0,No ,No,Offline,27-Dec-2019 02:10 PM,Public Works Roads Department,Barpeta,781301.0,2.0,"2,45,33,000",Abdur Rezzak,22079700.0,Accepted-AOC,30-Jul-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 1, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,"{'repairing': 1, 'reconstruction': 1}"
2019_PWD_14953_1,CE/Commn/31 /2019-20/3-NH-31 Uchita,NH-31 Uchita to Morakura,Construction of Flood Damaged Road from NH-31 Uchita to Morakura including 1 (one) No. RCC Bridge SOPD (FDR) for the year 2019-20,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,26-Nov-2019 09:00 AM,NA ,180.0,No ,No,Offline,27-Dec-2019 02:10 PM,Public Works Roads Department,Dhubri,783301.0,2.0,"1,76,67,000",ABUL FAZAL ABDULLAH,17624858.0,Accepted-AOC,27-Jul-2020,AOC,Public Works Roads Department,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2019_PWD_15055_1,CE/Commn/34 /2019-20/2B B Rd-Ata Bhoukamari,B B Road to Ata Bhoukamari,"Reconstruction of B B Road to Ata Bhoukamari Road (Repairing the road including Br. Approach of Br. No. 1/1,Provision of RCC slab culvert) under SOPD (FDR) for the year 2019-20",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Nov-2019 09:00 AM,NA ,180.0,No ,No,Offline,26-Dec-2019 02:10 PM,Public Works Roads Department,Barpeta,781301.0,2.0,"1,21,14,000",ABBASUZ ZAMAN,10902600.0,Accepted-AOC,30-Jul-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,"{'repairing': 1, 'reconstruction': 1}"
2019_PWD_15202_1,CE/Commn/37/19-20/2_Ambagaon,road from Jamuguri Ambagaon,"Reconstruction work (Existing Causeway) on flood Damaged road from Jamuguri Ambagaon (Borigaon, Santipur Road ) under SOPD for the year 2019-20",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Dec-2019 05:00 PM,NA ,180.0,No ,No,Offline,27-Dec-2019 02:10 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Udalguri,784509.0,2.0,"1,26,32,000",MANJU DAIMARI,11368800.0,Accepted-AOC,29-Jul-2020,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,{'reconstruction': 1}
2019_PWD_15204_1,CE/Commn/37/19-20/2_Kalaigaon,Udalguri to Kalaigaon road,Reconstruction work of flood Damaged road for Udalguri to Kalaigaon road under SOPD for the year 2019-20,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Dec-2019 06:00 PM,NA ,180.0,No ,No,Offline,27-Dec-2019 02:10 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Udalguri,784509.0,2.0,"1,49,88,000",ASHOK KUMAR BAJAJ,14988000.0,Accepted-AOC,29-Jul-2020,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,{'reconstruction': 1}
2019_PWD_15625_1,SE/JRC/SOPD(FDR)/2633,FDR/JRRD/01,Reconstruction of Flood damaged road in Titabor LAC (Gar-Ali),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,30-Dec-2019 10:00 AM,NA ,180.0,No ,No,Offline,06-Jan-2020 01:00 PM,Public Works Roads Department,Jorhat,785001.0,2.0,"99,20,000",Md Firoz Khan,9423600.0,Accepted-AOC,31-Jul-2020,AOC,Public Works Roads Department,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,{'reconstruction': 1}
2020_BoTC_18012_1,TN 155 of 2020-21 155/3,Immediate Restoration Army road at Saraibil to Bonsgaon,Immediate Restoration Army road at Saraibil to Bonsgaon under SDRF for 2019-2020.,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,22-Jun-2020 03:00 PM,NA ,180.0,No ,No,Offline,30-Jun-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,SARAIBIL,783370.0,2.0,"53,89,835",DURGA MOHAN GOYARI,5387424.94,Accepted-AOC,20-Jul-2020,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2020_BoTC_18013_1,TN 155 of 2020-21 155/4,Immediate Restoration Bengtijhora Medical Sub-Centre road,Immediate Restoration Bengtijhora Medical Sub-Centre road under SDRF for 2019-2020.,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,22-Jun-2020 03:00 PM,NA ,180.0,No ,No,Offline,30-Jun-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,BENGTIJHORA,783370.0,2.0,"66,78,545",AJIT KUMAR BASUMATARY,6677678.0,Accepted-AOC,16-Jul-2020,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2020_BTCWR_16416_1,Addl.CE/KZ/WR/ET/Acct/104/83 dt5.2.20.,Anti-erosion measures against bank erosion of river Mora-Pagladia (2nd Km R/B) under SOPD for 2019-20,Anti-erosion measures against bank erosion of river Mora-Pagladia (2nd Km R/B) under SOPD for 2019-20,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Feb-2020 10:00 AM,NA ,180.0,No ,No,Online,03-Mar-2020 04:10 PM,Bodoland Territorial Council-WRD,bank erosion of river Mora-Pagladia (2nd Km R/B),783380.0,2.0,"99,16,011",Junmaya Basumatar1,9915710.09,Accepted-AOC,07-Mar-2020,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,False,Others,
2020_BTCWR_16838_2,NIT Addl.CEKZWRAccttE-T101 137 dt.26.02.2020,Immediate measures for restoration of damages at Charaguri village of river Longa for the year 2019-20. under S.D.R.F.,Immediate measures for restoration of damages at Charaguri village of river Longa for the year 2019-20. under S.D.R.F.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Feb-2020 10:00 AM,NA ,180.0,No ,No,Online,10-Mar-2020 04:00 PM,Bodoland Territorial Council-WRD,At Charaguri village area,783375.0,2.0,"1,17,87,838",RWIRUP MUSHAHARY,11756938.2,Accepted-AOC,21-May-2020,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'restoration': 2}
