Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_BTCWR_15450_1,Addl.CE/KZ/WR/E-T/100/1271,A/E measures to protect F/E along L/B of river Beki from Bashbari to Gobardhana at village Gobardhana under SOPD BTC for 2019-20,A/E measures to protect F/E along L/B of river Beki from Bashbari to Gobardhana at village Gobardhana under SOPD BTC for 2019-20,Works,Open Tender,Works,Civil Works,No,No,NA ,21-Dec-2019 05:00 PM,NA ,180.0,No ,No,Online,10-Jan-2020 04:10 PM,Bodoland Territorial Council-WRD,At village Gobordhona,783375.0,2.0,"52,94,033",Jhantu Ghosh,5292246.61,Accepted-AOC,07-Feb-2020,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,True,False,Others,
2019_DoWR_14933_3,JORHAT/2019-20/SOPD-FDR/I,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment Package 1 RETENDER,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment from Garumara grazing to Chengeliati including anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,05-Feb-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,JORHAT,785001.0,3.0,"4,62,13,632",SANJIB BORUAH,46213399.38,Accepted-AOC,25-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Repair and Restoration,{'strengthening': 2}
2019_DoWR_14959_2,JORHAT/2019-20/SOPD-FDR/I,Closing of breach at 7th Km and strengthening of Bhogdoi Package 2 RETENDER,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment from Garumara grazing to Chengeliati including anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,10-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,JORHAT,785001.0,3.0,"5,34,56,744",SOMESWAR DAS,52959160.09,Accepted-AOC,25-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Repair and Restoration,{'strengthening': 2}
2019_DoWR_14961_1,JORHAT/2019-20/SOPD-FDR/I,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment Package 4,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment from Garumara grazing to Chengeliati including anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,03-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,JORHAT,785001.0,3.0,"2,62,89,284",NK AGARWALLA,25081312.5,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,True,True,Repair and Restoration,{'strengthening': 2}
2019_DoWR_14965_1,BARPETA/2019-20/SOPD-FDR/I,Reconstruction of breached embankment on L/B of Pahumara Package 4,"Reconstruction of breached embankment on L/B of Pahumara at 5th, 10th and 14th km. along with improvement of M/E along L/B of river Pahumara from Kathalmurighat to Nowkuchi Pathar including A/E measures at different reaches under SOPD(FDR) for the ye",Works,Open Tender,Works,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,03-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,783101.0,3.0,"5,35,43,985",OE-ANPL (JV),44914144.28,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,True,True,Repair and Restoration,"{'improvement': 1, 'reconstruction': 2}"
2019_DoWR_14968_2,BARPETA/2019-20/SOPD-FDR/III,"Reconstruction of breached embankment at Ch. 2.51km, 2.55km, 2.60km, 6.28km, and 6.55km-Package-1 Retender","Reconstruction of breached embankment at Ch. 2.51km, 2.55km, 2.60km, 6.28km, and 6.55kmincluding improvement of R/B embankment of Rupahi river from Rupahi-Bhuyapara PWD road atMadhapur to Kathalmurighat along with A/E measures at different reaches un",Works,Open Tender,Works,Civil Works,No,No,NA ,04-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,13-Jan-2020 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,783129.0,3.0,"2,92,69,275",DHARMENDRA TALUKDAR-SANKALPA ASSOCIATES JV,28930803.18,Accepted-AOC,26-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 3, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Repair and Restoration,"{'improvement': 1, 'reconstruction': 2}"
2019_DoWR_14978_2,BAKSA/2019-20/SOPD-FDR/I,"Re - construction of breach embankment at Habibari,Package -2 retender",Re - construction of breach embankment at Habibari and improvement of Puthimari R/B embankmentfrom 0.00 Km to 21st Km including A/E measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,10-Jan-2020 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Baksa,781372.0,3.0,"3,30,02,812",ASHOK KUMAR BASUMATARY,32665091.59,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Repair and Restoration,{'improvement': 1}
2019_DoWR_14979_2,BAKSA/2019-20/SOPD-FDR/I,"Re - construction of breach embankment at Habibari,Package -3 retender",Re - construction of breach embankment at Habibari and improvement of Puthimari R/B embankmentfrom 0.00 Km to 21st Km including A/E measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,10-Jan-2020 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Baksa,781372.0,3.0,"4,26,13,113",KAMINI KANTA BASUMATARY-DIGEN SWARGIARY-JV,42178922.25,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Repair and Restoration,{'improvement': 1}
2019_DoWR_14990_3,GHY.WEST/2019-20/SOPD-FDR/I,Reconstruction of breached embankment of Puthimari River at Athgaon Package 2,Reconstruction of breached embankment of Puthimari River at Athgaon on R/B and Dakshin Ketekibari and Kachuarbari on L/B and improvement of Both Bank embankment in between Ch.21.80 Km to Ch.66.00 Km on R/B and Ch.18.50 Km to Ch.66.00 Km on L/B includ,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,05-Feb-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Athgaon,781003.0,3.0,"9,89,22,568",Yugant Infrastructure Private Limited,98823079.01,Accepted-AOC,26-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 3, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,"{'improvement': 1, 'reconstruction': 2}"
2019_DoWR_14992_2,GHY.WEST/2019-20/SOPD-FDR/I,Reconstruction of breached embankment of Puthimari River at Athgaon Package 4 RETENDER,Reconstruction of breached embankment of Puthimari River at Athgaon on R/B and Dakshin Ketekibari and Kachuarbari on L/B and improvement of Both Bank embankment in between Ch.21.80 Km to Ch.66.00 Km on R/B and Ch.18.50 Km to Ch.66.00 Km on L/B includ,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,10-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,784154.0,3.0,"4,55,02,975",Sailen Kumar Sharma,45239803.16,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 3, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,"{'improvement': 1, 'reconstruction': 2}"
