Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,MCH/HMS/2024/328/6,2024_HFWD_37537_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,07-Jun-2024 03:00 PM,28-Jun-2024 04:00 PM,07-Jun-2024 03:00 PM,28-Jun-2024 02:00 PM,NA ,NA ,19-Jun-2024 02:00 PM,28-Jun-2024 02:00 PM,27-Sep-2024 03:00 PM,"20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,Superintendent cum Member Secretary,"GMCH, Bhangagarh, Guwahati","Chartered Accountants Firm for Auditing and Tax related Jobs of GMCH, PMJAY scheme in GMCH and HMS, GMCH on yearly lump sum payment basis","Chartered Accountants Firm for Auditing and Tax related Jobs of GMCH, PMJAY scheme in GMCH and HMS, GMCH on yearly lump sum payment basis",Please refer Tender documents. ,NA ,,Consultancy,NA ,Tender,365.0,NA ,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",12-Jun-2024 12:00 PM ,"Office of the Superintendent, GMCH",No ,No,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,MCH/HMS/2024/328/6,2024_HFWD_37537_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,07-Jun-2024 03:00 PM,28-Jun-2024 04:00 PM,07-Jun-2024 03:00 PM,28-Jun-2024 02:00 PM,NA ,NA ,19-Jun-2024 02:00 PM,28-Jun-2024 02:00 PM,27-Sep-2024 03:00 PM,"20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,Superintendent cum Member Secretary,"GMCH, Bhangagarh, Guwahati","Chartered Accountants Firm for Auditing and Tax related Jobs of GMCH, PMJAY scheme in GMCH and HMS, GMCH on yearly lump sum payment basis","Chartered Accountants Firm for Auditing and Tax related Jobs of GMCH, PMJAY scheme in GMCH and HMS, GMCH on yearly lump sum payment basis",Please refer Tender documents. ,NA ,,Consultancy,NA ,Tender,365.0,NA ,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",12-Jun-2024 12:00 PM ,"Office of the Superintendent, GMCH",No ,No,27-Nov-2024,"INR 150,000",365.0,Lipseeta Deka,27-Nov-2024 04:47 PM,App.pdf (800.00 KB),1.0,233510.0,RAMA K GUPTA AND CO.,INR,"150,000",1.0,233439.0,A Arora & Co,22-Jun-2024 06:44 PM,Rejected-Technical,Technically not qualified,27-Sep-2024 12:36 PM,Finance,Financial bids have been opened for evaluation,Lipseeta Deka,30-Sep-2024 04:37 PM,None,BOQ Comparative Chart,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,27-Nov-2024 04:40 PM,finsummary_61096.pdf (1334.36 KB),1.0,233356.0,P. JYOTI & CO.,"6,00,000.00",5.0,Technical,Technical bid has been opened for evaluation,Kumar Partha Pratim,29-Jun-2024 12:20 PM,None,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,27-Sep-2024 12:36 PM,27-Sep-2024 03:00 PM,techsummary_61096.pdf (1318.65 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,233619.0,ABHIJIT & ASSOCIATES,28-Jun-2024 10:42 AM,Rejected-Technical,Technically not qualified,27-Sep-2024 12:36 PM,,,,,,,,,,,,,2.0,233432.0,SPRKCO,"1,50,000.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,233449.0,AMD & ASSOCIATES,27-Jun-2024 08:49 PM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,3.0,233449.0,AMD & ASSOCIATES,"1,50,000.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233614.0,DIPIKA AGARWALA AND ASSOCIATES,27-Jun-2024 06:53 PM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,4.0,233509.0,RSM AND ASSOCIATES,"2,40,000.00",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233644.0,GOYAL PARUL AND CO,28-Jun-2024 01:04 PM,Rejected-Technical,Technically not qualified,27-Sep-2024 12:36 PM,,,,,,,,,,,,,5.0,233510.0,RAMA K GUPTA AND CO.,"1,50,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233615.0,G TOSNIWAL AND CO,28-Jun-2024 11:45 AM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,6.0,233539.0,Komandoor and Co LLP,"1,63,600.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233540.0,Hari Singh and Associates,28-Jun-2024 01:08 PM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,7.0,233540.0,Hari Singh and Associates,"1,50,000.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233539.0,Komandoor and Co LLP,26-Jun-2024 07:51 PM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,8.0,233560.0,PRABIR MAZUMDER & ASSOCIATES,"1,50,000.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233356.0,P. JYOTI & CO.,24-Jun-2024 01:14 PM,Rejected-Finance,As per decision of Financial committee,27-Nov-2024 04:40 PM,,,,,,,,,,,,,9.0,233614.0,DIPIKA AGARWALA AND ASSOCIATES,"1,50,000.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,233529.0,PODDAR AND AGARWAL,26-Jun-2024 05:10 PM,Rejected-Technical,Technically not qualified,27-Sep-2024 12:36 PM,,,,,,,,,,,,,10.0,233615.0,G TOSNIWAL AND CO,"1,50,000.00",3.0,,,,,,,,,,,,,,,
