Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Consumable Items 2024,2024_HFWD_37063_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/ IPO, Copies of Tender Processing Fee/EMD, Technical Bids etc.",08-Mar-2024 06:50 PM,06-Apr-2024 04:00 PM,08-Mar-2024 06:55 PM,06-Apr-2024 02:00 PM,09-Mar-2024 10:00 AM ,14-Mar-2024 02:00 PM ,22-Mar-2024 02:00 PM,06-Apr-2024 02:00 PM,27-May-2024 10:00 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Essential Consumable Items,Supply of essential consumable items.,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,75.0,AMSCL,781026.0,AMSCL ,AMSCL ,15-Mar-2024 02:30 PM ,AMSCL,No ,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Consumable Items 2024,2024_HFWD_37063_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/ IPO, Copies of Tender Processing Fee/EMD, Technical Bids etc.",08-Mar-2024 06:50 PM,06-Apr-2024 04:00 PM,08-Mar-2024 06:55 PM,06-Apr-2024 02:00 PM,09-Mar-2024 10:00 AM ,14-Mar-2024 02:00 PM ,22-Mar-2024 02:00 PM,06-Apr-2024 02:00 PM,27-May-2024 10:00 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Essential Consumable Items,Supply of essential consumable items.,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,75.0,AMSCL,781026.0,AMSCL ,AMSCL ,15-Mar-2024 02:30 PM ,AMSCL,No ,No,20-Nov-2024,INR 100,75.0,Anirban Talukdar,20-Nov-2024 04:46 PM,LOIconsumable.pdf (3066.00 KB),LOI,1.0,232121.0,JACKSON CARE PRODUCT,INR,100.0,1.0,232028.0,Acuron Products,06-Apr-2024 12:46 PM,Rejected-Technical,"Rejected, as per technical minute.",22-May-2024 03:38 PM,Finance,As per minutes,Premananda Hazarika,17-Jul-2024 02:31 PM,finance_60450.pdf,BOQ Comparative Chart,As per minutes,Internal,As per minutes,Anirban Talukdar,26-Sep-2024 04:56 PM,finsummary_60450.pdf (16290.39 KB),1.0,230759.0,zenith corporation,1.0,L1,Technical,Technical Bids Opened.,Premananda Hazarika,22-May-2024 01:47 PM,None,As per minute,Internal,As per minute.,Premananda Hazarika,22-May-2024 03:38 PM,27-May-2024 10:00 AM,techsummary_60450.pdf (10282.31 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,232106.0,LABTECH DISPOSABLES,INR,100.0,2.0,230800.0,AEGIS LIFESCIENCES,06-Apr-2024 11:49 AM,Accepted-AOC,FA,20-Nov-2024 04:46 PM,,,,,,,,,,,,,2.0,230800.0,AEGIS LIFESCIENCES,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,232089.0,M/s Sanmati Packaging,INR,100.0,3.0,230860.0,AMARYLLIS HEALTHCARE PRIVATE LIMITED,26-Mar-2024 01:46 PM,Rejected-Technical,"Rejected, as per technical minute.",22-May-2024 03:38 PM,,,,,,,,,,,,,3.0,230823.0,SURGIPLUS,2.0,No,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,232039.0,St. Stone Medical Devices Private Limited,INR,100.0,4.0,231879.0,Ashri Medico Surgicals Pvt. Ltd.,06-Apr-2024 01:23 PM,Rejected-Technical,"Rejected, as per technical minute.",22-May-2024 03:38 PM,,,,,,,,,,,,,4.0,230835.0,PRIMEWEAR HYGINE (INDIA) PRODUCT LIMITED,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,231849.0,jindsurgicals,INR,100.0,5.0,231064.0,BECTON DICKINSON INDIA PVT LTD,04-Apr-2024 11:34 PM,Rejected-Technical,"Rejected, as per technical minute.",22-May-2024 03:38 PM,,,,,,,,,,,,,5.0,230854.0,MEDITECH DEVICES PVT LTD,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,231598.0,M/s Sterimed Medical Devices Pvt Ltd,INR,100.0,6.0,231685.0,BIPSON SURGICAL PVT. LTD.,03-Apr-2024 11:35 AM,Rejected-Finance,FNA,26-Sep-2024 04:56 PM,,,,,,,,,,,,,6.0,230857.0,POLAR INDUSTRIAL CORPORATION,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,231507.0,MEDICARE HYGIENE LIMITED,INR,100.0,7.0,231001.0,Careon Healthcare Solutions Pvt Ltd,06-Apr-2024 01:52 PM,Rejected-Finance,FNA,26-Sep-2024 04:56 PM,,,,,,,,,,,,,7.0,230864.0,Shanti Surgicals Pvt. Ltd.,2.0,No,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,231466.0,Devparv Surgico,INR,100.0,8.0,231466.0,Devparv Surgico,05-Apr-2024 07:14 PM,Accepted-AOC,FA,20-Nov-2024 04:46 PM,,,,,,,,,,,,,8.0,230872.0,Nuvo Medsurg Pvt.Ltd,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,231067.0,SJD SURGICOT PVT LTD,INR,100.0,9.0,231095.0,HEMANSHU BATAVIA,06-Apr-2024 12:09 PM,Rejected-Finance,FNA,26-Sep-2024 04:56 PM,,,,,,,,,,,,,9.0,231001.0,Careon Healthcare Solutions Pvt Ltd,2.0,No,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,231054.0,PLASTI SURGE INDUSTRIES PVT LTD,INR,100.0,10.0,231433.0,Hindustan Syringes And Medical Devices Ltd,05-Apr-2024 11:58 AM,Rejected-Technical,"Rejected, as per technical minute.",22-May-2024 03:38 PM,,,,,,,,,,,,,10.0,231054.0,PLASTI SURGE INDUSTRIES PVT LTD,1.0,L1,,,,,,,,,,,,,,,
