Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Jorhat Circle-Jorhat-PHED,SE (PHE) JOR/TB-190/2024-25/ 228 dated 08/08/2024,2024_PHED_38408_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"NIT NO. 02 OF 2024-25 FOR CONSTRUCTION OF OFFICE BUILDING OF MAJULI (PHE) DIVISION, UNDER SOPD-G",09-Aug-2024 04:00 PM,31-Aug-2024 03:00 PM,09-Aug-2024 04:00 PM,30-Aug-2024 04:00 PM,NA ,NA ,09-Aug-2024 04:00 PM,30-Aug-2024 04:00 PM,27-Sep-2024 05:15 PM,"2,89,820",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Superintending Engineer (PHE), Jorhat Circle","O/o Superintending Engineer (PHE), Jorhat Circle, Na-Ali, Jorhat-785001","Construction Of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G","Construction of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G",Please refer to BID Document ,NA ,"1,44,91,000",Civil Works - Building,NA ,Tender,90.0,270.0,Majuli,785106.0,"O/o Superintending Engineer (PHE), Jorhat Circle, ","O/o Superintending Engineer (PHE), Jorhat Circle, Na-Ali, Jorhat-785001 ",19-Aug-2024 03:00 PM ,"O/o Superintending Engineer (PHE), Jorhat Circle",No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Jorhat Circle-Jorhat-PHED,SE (PHE) JOR/TB-190/2024-25/ 228 dated 08/08/2024,2024_PHED_38408_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"NIT NO. 02 OF 2024-25 FOR CONSTRUCTION OF OFFICE BUILDING OF MAJULI (PHE) DIVISION, UNDER SOPD-G",09-Aug-2024 04:00 PM,31-Aug-2024 03:00 PM,09-Aug-2024 04:00 PM,30-Aug-2024 04:00 PM,NA ,NA ,09-Aug-2024 04:00 PM,30-Aug-2024 04:00 PM,27-Sep-2024 05:15 PM,"2,89,820",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Superintending Engineer (PHE), Jorhat Circle","O/o Superintending Engineer (PHE), Jorhat Circle, Na-Ali, Jorhat-785001","Construction Of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G","Construction of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G",Please refer to BID Document ,NA ,"1,44,91,000",Civil Works - Building,NA ,Tender,90.0,270.0,Majuli,785106.0,"O/o Superintending Engineer (PHE), Jorhat Circle, ","O/o Superintending Engineer (PHE), Jorhat Circle, Na-Ali, Jorhat-785001 ",19-Aug-2024 03:00 PM ,"O/o Superintending Engineer (PHE), Jorhat Circle",No ,No,21-Nov-2024,"INR 12,222,523",270.0,Abhijita Arundhati Bhagawati,21-Nov-2024 04:14 PM,AOCmajuli.pdf (1282.00 KB),1.0,236931.0,Lakhyajit Hazarika,INR,"12,222,523",1.0,237955.0,AJAY DOLEY,27-Aug-2024 04:10 PM,Rejected-Technical,Experience credential submitted and uploaded does not comply with the required criteria.(No building work experience submitted),27-Sep-2024 05:11 PM,Finance,The summary for NIT No. 02 of 2024-25 is that five nos. of Bids were technically responsive and hence were admitted for financial evaluation.,Abhijita Arundhati Bhagawati,21-Nov-2024 01:49 PM,finance_62243.pdf,BOQ Comparative Chart,"Superintending Engineer, Jorhat (PHE) Circle",Internal,,Abhijita Arundhati Bhagawati,21-Nov-2024 03:49 PM,finsummary_62243.pdf (443.13 KB),1.0,236931.0,Lakhyajit Hazarika,"1,22,22,523.31",L1,Technical,"The Bid for NIT No. 02 of 2024-25 for the work Construction Of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G was opened on 31/08/2024 at 15.00 hours in the O/o SE(PHE), Jorhat Circle",Dipanka Sekhar Khound,27-Sep-2024 04:48 PM,technical_62243.pdf,"Superintending Engineer, Jorhat (PHE) Circle",Internal,"Addl. Chief Engineer, UAZ, Nagaon, SE(PHE), Jorhat Circle, EE, Majuli (PHE) Division, Accounts Officer, Majuli (PHE) Division, AEE(T.C), Jorhat (PHE) Circle, AE,Jorhat (PHE) Circle",Dipanka Sekhar Khound,27-Sep-2024 05:11 PM,27-Sep-2024 05:15 PM,techsummary_62243.pdf (747.91 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,"NIT NO. 02 OF 2024-25 FOR CONSTRUCTION OF OFFICE BUILDING OF MAJULI (PHE) DIVISION, UNDER SOPD-G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,"NIT NO. 02 OF 2024-25 FOR CONSTRUCTION OF OFFICE BUILDING OF MAJULI (PHE) DIVISION, UNDER SOPD-G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,237852.0,Dipali Saikia,27-Aug-2024 07:22 PM,Rejected-Finance,"Since the rated quoted is 10.00 percent below, L3 bidder",21-Nov-2024 03:49 PM,,,,,,,,,,,,,2.0,237852.0,Dipali Saikia,"1,30,41,900.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,238137.0,LAHON BANIJYIK ENTERPRISE,30-Aug-2024 10:02 AM,Rejected-Finance,"Since the rated quoted is 4.00 percent below, L5 bidder",21-Nov-2024 03:49 PM,,,,,,,,,,,,,3.0,238094.0,Papan Gogoi,"1,23,17,056.05",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,236931.0,Lakhyajit Hazarika,28-Aug-2024 04:23 PM,Accepted-AOC,The contract is awarded to the L1 bidder.,21-Nov-2024 04:15 PM,,,,,,,,,,,,,4.0,238107.0,Sanjib Bhattacharjee,"1,30,41,900.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,238212.0,N K Construction and Suppliers,30-Aug-2024 12:09 PM,Rejected-Technical,Technically non-responsive as the bidder has not submitted valid PHE registration certificate,27-Sep-2024 05:11 PM,,,,,,,,,,,,,5.0,238137.0,LAHON BANIJYIK ENTERPRISE,"1,39,11,038.50",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,238094.0,Papan Gogoi,30-Aug-2024 12:35 PM,Rejected-Finance,"Since the rated quoted is 15.00 percent below, L2 bidder",21-Nov-2024 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,238045.0,ROMESH CHANDRA DAS,29-Aug-2024 05:48 PM,Rejected-Technical,Technically non-responsive as the bidder has not achieved minimum annual value of atleast 1.5 times of the tender inviting value from general construction work carried out in any of the financial years within the last seven financial years,27-Sep-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,238107.0,Sanjib Bhattacharjee,30-Aug-2024 11:18 AM,Rejected-Finance,"Since the rated quoted is 10.00 percent below, L4 bidder",21-Nov-2024 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,238205.0,Sri Surjya Kumar Bhuyan,29-Aug-2024 07:38 PM,Rejected-Technical,Technically non-responsive as the bidder has not submitted upto date GST Clearance Certificate,27-Sep-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PHED_38408_1,SE (PHE) JOR/TB-190/2024-25/ 228 dated 08/08/2024,"Construction Of Office Building Of Majuli (PHE) Division, Kamalabari Under The Programme SOPD-G"
