Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,NHM/GMCH/11/PART-V/260/686,2024_HFWD_38303_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,01-Aug-2024 05:00 PM,27-Aug-2024 04:00 PM,01-Aug-2024 05:00 PM,27-Aug-2024 02:00 PM,NA ,NA ,19-Aug-2024 11:00 AM,27-Aug-2024 02:00 PM,25-Sep-2024 03:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Superintendent, GMCH","GMCH, Bhangagarh, Guwahati","supply of medicines, surgical items and consumables for the department of Oand G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32","supply of medicines, surgical items and consumables for the department of Oand G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32",Please refer Tender documents. ,NA ,,Medicines,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",06-Aug-2024 11:30 AM ,"Office of the Superintendent, GMCH",No ,No,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,NHM/GMCH/11/PART-V/260/686,2024_HFWD_38303_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,01-Aug-2024 05:00 PM,27-Aug-2024 04:00 PM,01-Aug-2024 05:00 PM,27-Aug-2024 02:00 PM,NA ,NA ,19-Aug-2024 11:00 AM,27-Aug-2024 02:00 PM,25-Sep-2024 03:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Superintendent, GMCH","GMCH, Bhangagarh, Guwahati","supply of medicines, surgical items and consumables for the department of Oand G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32","supply of medicines, surgical items and consumables for the department of Oand G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32",Please refer Tender documents. ,NA ,,Medicines,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",06-Aug-2024 11:30 AM ,"Office of the Superintendent, GMCH",No ,No,28-Nov-2024,"INR 64,535.08",123.0,Kumar Partha Pratim,28-Nov-2024 05:14 PM,Apprvd_list.pdf (5448.00 KB),1.0,237907.0,SRL Associates,INR,"5,551.82",1.0,237312.0,ADELINE PHARMACEUTICALS PRIVATE LIMITED,26-Aug-2024 11:41 AM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,Finance,Financial Bids have been open for evaluation.,Kumar Partha Pratim,25-Sep-2024 03:56 PM,None,BOQ Comparative Chart,Superintendent,Internal,,Kumar Partha Pratim,28-Nov-2024 05:01 PM,finsummary_62086.pdf (1195.72 KB),1.0,237308.0,PM CONSTRUCTION AND SUPPLY,"1,050.85",1.0,Technical,Technical bid has been opened for evaluation,Kumar Partha Pratim,27-Aug-2024 05:37 PM,None,"Superintendent, GMCH",Internal,,Kumar Partha Pratim,23-Sep-2024 05:02 PM,25-Sep-2024 03:00 PM,techsummary_62086.pdf (10351.43 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,237819.0,Premier Sales,INR,"9,925.22",2.0,237566.0,BIO-CARE ASSOCIATES,23-Aug-2024 05:55 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,2.0,237312.0,ADELINE PHARMACEUTICALS PRIVATE LIMITED,"1,520.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,237785.0,GRD Pharmaceuticals,INR,813.5,3.0,237605.0,FREEDOM MEDICAL SERVICES,23-Aug-2024 06:35 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,3.0,237465.0,Jyoti Pharmaceuticals,"6,355.87",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,237782.0,GRD Pharmaceuticals Unit II,INR,152,4.0,237785.0,GRD Pharmaceuticals,26-Aug-2024 05:30 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,4.0,237566.0,BIO-CARE ASSOCIATES,"5,584.97",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,237642.0,IMPERIAL SURGICALS,INR,"15,088.74",5.0,237782.0,GRD Pharmaceuticals Unit II,26-Aug-2024 05:38 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,5.0,237602.0,PEARL MED SCIENCES INDIA,"16,050.94",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,237605.0,FREEDOM MEDICAL SERVICES,INR,"2,441.17",6.0,237642.0,IMPERIAL SURGICALS,27-Aug-2024 11:45 AM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,6.0,237605.0,FREEDOM MEDICAL SERVICES,"2,441.17",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,237602.0,PEARL MED SCIENCES INDIA,INR,"16,050.94",7.0,237465.0,Jyoti Pharmaceuticals,24-Aug-2024 11:57 AM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,7.0,237642.0,IMPERIAL SURGICALS,"15,088.74",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,237566.0,BIO-CARE ASSOCIATES,INR,"5,584.97",8.0,237602.0,PEARL MED SCIENCES INDIA,24-Aug-2024 07:13 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,8.0,237782.0,GRD Pharmaceuticals Unit II,152.00,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,237465.0,Jyoti Pharmaceuticals,INR,"6,355.87",9.0,237308.0,PM CONSTRUCTION AND SUPPLY,24-Aug-2024 04:15 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,9.0,237785.0,GRD Pharmaceuticals,813.50,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,237312.0,ADELINE PHARMACEUTICALS PRIVATE LIMITED,INR,"1,520",10.0,237819.0,Premier Sales,26-Aug-2024 08:09 PM,Accepted-AOC,L1 as per item wise,28-Nov-2024 05:14 PM,,,,,,,,,,,,,10.0,237819.0,Premier Sales,"9,925.22",1.0,,,,,,,,,,,,,,,
