Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/RE-TENDER/2018-19/ 2019-20/3898 DTD5/2/19,2019_DAASC_11667_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,06-Feb-2019 12:00 PM,26-Feb-2019 03:15 PM,06-Feb-2019 12:00 PM,26-Feb-2019 03:00 PM,NA ,NA ,06-Feb-2019 12:00 PM,26-Feb-2019 03:00 PM,27-May-2019 03:15 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum For Fee,Other,,1.0,BG - Bank Guarantee Irrevocable,"3,000","MANAGING DIRECTOR, ASC LTD.",Guwahati,No,MANAGING DIRECTOR,"ASSAM SEEDS CORPORATION LTD. KHANAPARA, GUWAHATI",GROUP A(I) PROCUREMENT OF CERTIFIED AND TRUTHFULLY LABELLED SEEDS,PROCUREMENT OF CERTIFIED AND TRUTHFULLY LABELLED SEEDS,PLEASE REFER TO THE BIDDING DOCUMENT ,NA ,0.0,Crop Products,NA ,Tender,365.0,365.0,"ASSAM SEEDS CORPORATION LTD. KHANAPARA, GUWAHATI",781022.0,NA ,NA ,NA ,"ASSAM SEEDS CORPORATION LTD. KHANAPARA, GUWAHATI",No ,No,AOC,05-Jun-2025,"INR 20,000,000",365.0,Gunjanan Wailung Shyam,05-Jun-2025 01:01 PM,supply19.pdf (736.00 KB),Supply of certified seeds,1,56455,M/S LAXMI AGENCIES,INR,0,1,56564,BIO-CARE ASSOCIATES,26-Feb-2019 09:09 AM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,Finance,Financial report with the New minutes,Alpana Boro,30-Jul-2019 12:51 PM,finance_18487.pdf,"SRI Manoj Kumar, IAS",Internal,,Gunjanan Wailung Shyam,05-Jun-2025 12:42 PM,finsummary_18487.pdf (15178.22 KB),Directorate of Agriculture and Assam Seed Corporation,2019_DAASC_11667_1,ASC/MKT/RE-TENDER/2018-19/ 2019-20/3898 DTD5/2/19,GROUP A(I) PROCUREMENT OF CERTIFIED AND TRUTHFULLY LABELLED SEEDS,Technical,Technical Bid was opened.,Alpana Boro,27-May-2019 02:54 PM,,"Manoj Kumar, IAS",Internal,,Alpana Boro,27-May-2019 03:10 PM,27-May-2019 03:15 PM,techsummary_18487.pdf (10380.59 KB),1.0,Tender Revocation,Tender Revocation,27-May-2019 02:42 PM,revokedocuments.pdf ,2716.4,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION DOCUMENTS,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit Receipt,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,56484,M/S BORA ASSOCIATES,INR,0,2,56553,GARV ENTERPRISE,26-Feb-2019 09:19 AM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Tender Revocation II,Tender Revocation II,12-Jul-2019 12:26 PM,Minutes5thJuly2019.pdf ,1664.33,Financial Opening,AOC
,,,,,,,,,,,,,,,,.pdf,SEAL AND SIGNED TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,56495,MS AJB Merchantile,INR,0,3,56511,GREEWOOD,25-Feb-2019 09:49 PM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tender Revocation regarding some changes,Tender Revocation regarding some changes,30-Jul-2019 12:26 PM,minutesnew.pdf ,1584.16,Financial Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.pdf,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,56511,GREEWOOD,INR,0,4,56558,J.K.COMMERCIAL,26-Feb-2019 07:26 AM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,BID FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,56520,M/S TERONPI ENTERPRISE,INR,0,5,56563,KRISHNA ENTERPRISE,26-Feb-2019 08:46 AM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,56553,GARV ENTERPRISE,INR,0,6,56601,LEISURE LANE,26-Feb-2019 12:15 PM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,56554,SHREE KRISHNA ENTERPRISE,INR,0,7,56571,MAHALAXMI ENTERPRISE,26-Feb-2019 09:59 AM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,56555,NILANCHAL SEEDS GROWERS SOCIETY,INR,0,8,56495,MS AJB Merchantile,25-Feb-2019 07:56 PM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,56558,J.K.COMMERCIAL,INR,0,9,56484,M/S BORA ASSOCIATES,25-Feb-2019 06:56 PM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,56559,Salasar Agro Service,INR,0,10,56455,M/S LAXMI AGENCIES,25-Feb-2019 03:56 PM,Accepted-AOC,please refer minutes,05-Jun-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
