Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Transport Department||Commissionerate Of Transport,CT/217799 Dated 20.08.2024,2024_TDA_38570_1,Yes,Open Tender,Empanelment,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Invitation of Proposal,20-Aug-2024 06:00 PM,23-Sep-2024 03:00 PM,20-Aug-2024 06:00 PM,21-Sep-2024 06:00 PM,NA ,NA ,20-Aug-2024 06:00 PM,21-Sep-2024 06:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Extension Corrigendum for Tender ID 2024_TDA_38570_1,Date,,1.0,SBI Bank,"10,000",Nil,Nil,No,"Commissoiner of Transport, Assam,","O/o the Commissoiner of Transport, Assam, Paribahan Bhawan, Guwahati-22",Invitation of Proposal for shortlisting of eligible applicant for selection of the most suitable of them to develop Accredited Driver Training Centers (ADTC) equipped with Automated Driving Testing Track (ADTT),"Invitation of Proposal for shortlisting of eligible Applicant to develop ADTC equipped with ADTT for 2-wheelers, 3/4-wheelers, LMV, and also HMV (at selected locations only) in the state of Assam at self-financing model",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,270.0,365.0,All Districts of Assam,781022.0,"O/o the Commissoiner of Transport, Khanapara-22 ","O/o the Commissoiner of Transport, Assam, Paribahan Bhawan, Guwahati-22 ",29-Aug-2024 11:30 AM ,"O/o the Commissoiner of Transport, Assam,",No ,No,AOC,16-Jun-2025,INR 1,365.0,Deepak Pandey,16-Jun-2025 04:00 PM,AOCADTC.pdf (380.00 KB),1.0,240500.0,NRDS Management Private Limited,INR,1.0,1,239697,Bhuyan Automobile,20-Sep-2024 10:35 AM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,Finance,All Bids are accepted for Technical Evaluation,Deepak Pandey,16-Jun-2025 03:39 PM,,Committee Chairperson,Internal,,Deepak Pandey,16-Jun-2025 03:53 PM,finsummary_62419.pdf (380.39 KB),Transport Department||Commissionerate Of Transport,2024_TDA_38570_1,CT/217799 Dated 20.08.2024,Invitation of Proposal for shortlisting of eligible applicant for selection of the most suitable of them to develop Accredited Driver Training Centers (ADTC) equipped with Automated Driving Testing Track (ADTT),Committee Chairperson,Internal,,Deepak Pandey,16-Jun-2025 03:47 PM,techsummary_62419.pdf (380.39 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Scan copy of all qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,239514.0,SRIMANTA GOGOI,INR,1.0,2,240583,EASTSIDE AUTO,21-Sep-2024 03:45 PM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,238435.0,Metro Traders,INR,1.0,3,239278,JANA KALYAN TRUST,13-Sep-2024 01:01 PM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,239533,LAHON BANIJYIK ENTERPRISE,16-Sep-2024 09:43 AM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,238435,Metro Traders,16-Sep-2024 03:13 PM,Accepted-AOC,Accepted,16-Jun-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,238812,Naharani Foundation,09-Sep-2024 06:07 PM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,240500,NRDS Management Private Limited,20-Sep-2024 09:39 PM,Accepted-AOC,Accepted,16-Jun-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,240486,SHREE SAI MOTORS,21-Sep-2024 04:42 PM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,239514,SRIMANTA GOGOI,15-Sep-2024 12:06 PM,Accepted-AOC,Accepted,16-Jun-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,240589,Sri Tarun Dutta,21-Sep-2024 04:34 PM,Rejected-Technical,Non Complience of REOI,16-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC
