Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Guwahati Municipal Corporation,GMC/SBM/03/2024/306 Date_11/02/2025,2025_GMC_42668_1,Yes,Open Tender,EOI,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Qualification Part,13-Feb-2025 11:00 AM,26-Feb-2025 02:30 PM,13-Feb-2025 11:05 AM,26-Feb-2025 02:00 PM,NA ,NA ,21-Feb-2025 10:00 AM,26-Feb-2025 02:00 PM,0.0,No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"The Commissioner,GMC","Office of Commissioner, Guwahati Municipal Corporation , Ganeshguri, Guwahati-781006.","RFQ For VARIOUS PRIMARY WASTE HANDLING, DOOR TO DOOR COLLECTION AND ALLIED INCIDENTAL SERVICES.","RFQ For VARIOUS PRIMARY WASTE HANDLING, DOOR TO DOOR COLLECTION AND ALLIED INCIDENTAL SERVICES.",Please refer Bid Document.  ,NA ,,Miscellaneous Services,NA ,Tender,120.0,NA ,Guwahati,781006.0,Guwahati ,"Office of Commissioner, Guwahati Municipal Corporation , Ganeshguri, Guwahati-781006. ",18-Feb-2025 02:00 PM ,"O/o the Commissioner,GMC",No ,No,AOC,16-Jun-2025,INR 0,365.0,Chandan Talukdar,16-Jun-2025 02:50 PM,AOC_N.pdf (314.00 KB),1.0,259875.0,SAPTARATHI WELFARE SOCIETY,INR,0.0,1,259820,ASHIRBAD SOCIETY NGO,26-Feb-2025 12:53 PM,Rejected-Technical,As per Minutes,05-May-2025 05:46 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,04-Mar-2025 06:33 PM,,Addl. Commissioner,Internal,,Chandan Talukdar,16-Jun-2025 02:45 PM,finsummary_68441.pdf (440.43 KB),Guwahati Municipal Corporation,2025_GMC_42668_1,GMC/SBM/03/2024/306 Date_11/02/2025,"RFQ For VARIOUS PRIMARY WASTE HANDLING, DOOR TO DOOR COLLECTION AND ALLIED INCIDENTAL SERVICES.","Addl. Commissioner,GMC",Internal,,Chandan Talukdar,05-May-2025 05:46 PM,techsummary_68441.pdf (423.96 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Proposal Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,259871.0,BIPUL HALOI,INR,0.0,2,259801,BHAI BHAI UNNAYAN SAMITY,26-Feb-2025 12:49 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,RFQ Document Downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,259862.0,SUNSHINE CA NON GOVT ORGANISATIONS,INR,0.0,3,259871,BIPUL HALOI,26-Feb-2025 01:56 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,259855.0,Guwahati Ladies Club,INR,0.0,4,259740,Ganeshguri Surjyodaya Sangha,25-Feb-2025 02:00 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,259801.0,BHAI BHAI UNNAYAN SAMITY,INR,0.0,5,259855,Guwahati Ladies Club,26-Feb-2025 01:05 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,259740.0,Ganeshguri Surjyodaya Sangha,INR,0.0,6,259766,M/S.RASHA INFRASTRUCTURE,26-Feb-2025 12:11 PM,Rejected-Technical,As per Minutes,05-May-2025 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,259670.0,UTTARAN SOCIAL WELFARE SOCIETY,INR,0.0,7,259875,SAPTARATHI WELFARE SOCIETY,26-Feb-2025 01:50 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,259845,SATABDI NGO,26-Feb-2025 12:09 PM,Rejected-Technical,As per Minutes,05-May-2025 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,259862,SUNSHINE CA NON GOVT ORGANISATIONS,26-Feb-2025 01:15 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,259670,UTTARAN SOCIAL WELFARE SOCIETY,24-Feb-2025 08:15 PM,Accepted-AOC,Awarded,16-Jun-2025 02:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC
