Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/513/EBID/2022-23/1070 DATED 06/07/2022,2022_DAASC_26260_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Signed Tender Documents,08-Jul-2022 10:00 AM,16-Aug-2022 04:30 PM,08-Jul-2022 10:00 AM,16-Aug-2022 04:00 PM,NA ,NA ,08-Jul-2022 10:00 AM,16-Aug-2022 04:00 PM,06-Oct-2022 05:45 PM,0.0,No,fixed,,Nil,Nil,1.0,BID SUBMISSION EXTENDED,Date,,1.0,SBI Bank,"20,000",Nil,Nil,Yes,"Managing Director, Assam Seeds Corporation Ltd","Khanapara, Guwahati, Assam",Supply of Hybrid Seeds for the Year 2022-23,Supply of Hybrid Seeds for the Year 2022-23,Please refer Tender documents. ,NA ,,Crop Products,Seeds ,Tender,547.0,0.0,Assam,781022.0,Krishi Niwas ,"Khanapara, Guwahati, Assam ",15-Jul-2022 03:00 PM ,"ASC Ltd, Khanpara, GHY",No ,No,AOC,01-Dec-2022,"INR 20,000,000",30.0,Gunjanan Wailung Shyam,05-Jun-2025 12:04 PM,supplier.pdf (640.00 KB),Supply of Hybrid Seeds,1.0,156162.0,M/s Allied Crop Care Pvt. Ltd.,INR,0.0,1,155943,AKANKSHA ALLIANZ,14-Aug-2022 09:33 PM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,Finance,Financial Bid Opening,Gunjanan Wailung Shyam,10-Oct-2022 10:58 PM,,BOQ Comparative Chart,"Shri A. L. Gyani, IAS",Internal,,Gunjanan Wailung Shyam,10-Oct-2022 11:19 PM,finsummary_40568.pdf (1107.91 KB),Directorate of Agriculture and Assam Seed Corporation,2022_DAASC_26260_1,ASC/MKT/513/EBID/2022-23/1070 DATED 06/07/2022,Supply of Hybrid Seeds for the Year 2022-23,Technical,Bid Opened,Debasish Sengupta,06-Oct-2022 04:44 PM,,"Shri A. L. Gyani, IAS",Internal,,Gunjanan Wailung Shyam,06-Oct-2022 05:27 PM,06-Oct-2022 05:45 PM,techsummary_40568.pdf (7111.56 KB),1.0,Tender Revocation,Tender Revocation,06-Oct-2022 04:28 PM,Minutes_30_09_2022.pdf ,4305.31,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,2.0,ADDENDUM,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,156099.0,M/S RASHI ENTERPRISE,INR,0.0,2,155456,BIO-CARE ASSOCIATES,16-Aug-2022 03:07 PM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD,,,,,,,,,,,,,,,,3.0,CORRIGENDUM ON JOINT VENTURE,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,155943.0,AKANKSHA ALLIANZ,INR,0.0,3,156187,Brahmaputra Valley Fertilizer Corporation Limited,16-Aug-2022 03:57 PM,Rejected-Technical,Refer to DBC Minutes,06-Oct-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.pdf,Price Schedule and Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,155923.0,MRIDUL KUMAR LASKAR,INR,0.0,4,155822,C.K. ENTERPRISE,10-Aug-2022 06:04 PM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,155903.0,MS RUBI ENTERPRISE,INR,0.0,5,155462,FARMERS WORLD,16-Aug-2022 08:17 AM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,155822.0,C.K. ENTERPRISE,INR,0.0,6,155466,Green Vision,16-Aug-2022 06:58 AM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,155562.0,M/S R D ASSOCIATES,INR,0.0,7,153838,JK AGRI GENETICS LTD,12-Aug-2022 07:08 PM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,155482.0,M/s. Shakti Corporation,INR,0.0,8,155461,KHAN BROTHERS,16-Aug-2022 04:00 AM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,155481.0,SHREE KRISHNA ENTERPRISE,INR,0.0,9,155457,LEISURE LANE,16-Aug-2022 03:26 PM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,155480.0,TRINETRA SUPPLY CENTRE,INR,0.0,10,154988,MAHALAXMI ENTERPRISE,13-Aug-2022 12:32 AM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11.0,155466.0,Green Vision,INR,0.0,11,156127,MAHAMAYA ENTERPRISE,16-Aug-2022 11:55 AM,Rejected-Technical,Refer to DBC Minutes,06-Oct-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12.0,155462.0,FARMERS WORLD,INR,0.0,12,155923,MRIDUL KUMAR LASKAR,12-Aug-2022 12:48 AM,Accepted-AOC,Please refer statement,05-Jun-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
