Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,"CE/DEV/TB/45/2024-25/06 Dtd. Guwahati, 16th August, 2024",2024_PWD_38695_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,03-Sep-2024 12:00 PM,20-Sep-2024 02:30 PM,03-Sep-2024 12:00 PM,20-Sep-2024 02:00 PM,03-Sep-2024 12:00 PM ,12-Sep-2024 12:00 PM ,13-Sep-2024 02:30 PM,20-Sep-2024 02:00 PM,25-Oct-2024 03:35 PM,"5,12,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"5,120",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",MMUPPNA_RIDF_XXX_24_25_29 Upgradation of Dalgaon to Kuwaripukhuri road from Ch. 0.00m to 2500.00m Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,MMUPPNA_RIDF_XXX_24_25_29 Upgradation of Dalgaon to Kuwaripukhuri road from Ch. 0.00m to 2500.00m Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender documents. ,NA ,"2,55,96,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Darrang,784125.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,Public Works Roads Department,"CE/DEV/TB/45/2024-25/06 Dtd. Guwahati, 16th August, 2024",2024_PWD_38695_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,03-Sep-2024 12:00 PM,20-Sep-2024 02:30 PM,03-Sep-2024 12:00 PM,20-Sep-2024 02:00 PM,03-Sep-2024 12:00 PM ,12-Sep-2024 12:00 PM ,13-Sep-2024 02:30 PM,20-Sep-2024 02:00 PM,25-Oct-2024 03:35 PM,"5,12,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"5,120",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",MMUPPNA_RIDF_XXX_24_25_29 Upgradation of Dalgaon to Kuwaripukhuri road from Ch. 0.00m to 2500.00m Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,MMUPPNA_RIDF_XXX_24_25_29 Upgradation of Dalgaon to Kuwaripukhuri road from Ch. 0.00m to 2500.00m Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender documents. ,NA ,"2,55,96,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Darrang,784125.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,17-Dec-2024,"INR 23,036,400",270.0,Utpal Chakravarty,17-Dec-2024 02:54 PM,MMUPPNA-RIDF-XXX-29-A.pdf (493.00 KB),1.0,239316.0,M/s Sujashree Enterprise,INR,"23,036,400",1.0,240395.0,Ganesh Daimary,20-Sep-2024 12:21 PM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,Finance,Admitted,Utpal Chakravarty,17-Dec-2024 02:41 PM,None,BOQ Comparative Chart,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,17-Dec-2024 02:49 PM,finsummary_62711.pdf (337.70 KB),1.0,239316.0,M/s Sujashree Enterprise,"2,30,36,400.00",L1,Technical,Admitted,Utpal Chakravarty,25-Oct-2024 03:30 PM,technical_62711.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,25-Oct-2024 03:31 PM,25-Oct-2024 03:35 PM,techsummary_62711.pdf (300.10 KB),,,
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,239531.0,KABIR ALI,19-Sep-2024 02:14 AM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,2.0,239531.0,KABIR ALI,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,239965.0,KULEN HAZARIKA,20-Sep-2024 01:38 AM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,3.0,239836.0,M/S A.B. Enterprise,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,239836.0,M/S A.B. Enterprise,18-Sep-2024 03:21 PM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,4.0,239919.0,M/S PARIMAL SAIKIA,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,239919.0,M/S PARIMAL SAIKIA,20-Sep-2024 12:18 AM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,5.0,239965.0,KULEN HAZARIKA,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,239999.0,M/S SM ASSOCIATES,19-Sep-2024 03:33 PM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,6.0,239999.0,M/S SM ASSOCIATES,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,239316.0,M/s Sujashree Enterprise,19-Sep-2024 11:28 AM,Accepted-AOC,Awarded,17-Dec-2024 02:55 PM,,,,,,,,,,,,,7.0,240223.0,SYED PAZIRUDDIN AHMED,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,240391.0,RAJ KUMAR JAIN,20-Sep-2024 11:35 AM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,8.0,240391.0,RAJ KUMAR JAIN,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,240223.0,SYED PAZIRUDDIN AHMED,19-Sep-2024 09:11 PM,Rejected-Finance,Rejected,17-Dec-2024 02:49 PM,,,,,,,,,,,,,9.0,240395.0,Ganesh Daimary,"2,30,36,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PWD_38695_16,"CE/DEV/TB/45/2024-25/06 Dtd. Guwahati, 16th August, 2024",MMUPPNA_RIDF_XXX_24_25_29 Upgradation of Dalgaon to Kuwaripukhuri road from Ch. 0.00m to 2500.00m Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25
