Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_41,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,29-Jun-2024 09:00 AM,02-Jul-2024 03:00 PM,29-Jun-2024 09:00 AM,02-Jul-2024 02:00 PM,29-Jun-2024 09:00 AM ,29-Jun-2024 03:00 PM ,29-Jun-2024 09:00 AM,02-Jul-2024 02:00 PM,10-Sep-2024 03:00 PM,"2,39,500",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,395",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-26,Construction of teachers residential quarter at Kasturba Gandhi Balika Vidyalaya Type-III Dalgaon Sialmari 18080313505 in Darrang district,Please refer Tender documents. ,NA ,"1,19,75,000",Civil Works - Building,NA ,Tender,180.0,180.0,Darrang,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",29-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_41,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,29-Jun-2024 09:00 AM,02-Jul-2024 03:00 PM,29-Jun-2024 09:00 AM,02-Jul-2024 02:00 PM,29-Jun-2024 09:00 AM ,29-Jun-2024 03:00 PM ,29-Jun-2024 09:00 AM,02-Jul-2024 02:00 PM,10-Sep-2024 03:00 PM,"2,39,500",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,395",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-26,Construction of teachers residential quarter at Kasturba Gandhi Balika Vidyalaya Type-III Dalgaon Sialmari 18080313505 in Darrang district,Please refer Tender documents. ,NA ,"1,19,75,000",Civil Works - Building,NA ,Tender,180.0,180.0,Darrang,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",29-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,19-Dec-2024,"INR 10,777,500",180.0,Azim Hussain,19-Dec-2024 07:46 PM,Group_26.pdf (355.00 KB),1.0,233756.0,SSK DEVELOPERS,INR,"10,777,500",1.0,233703.0,ALI MUSTAFA,02-Jul-2024 12:22 PM,Rejected-Technical,Technically non-responsive,10-Sep-2024 11:26 AM,Finance,Admitted for financial evaluation,Kamal Das,10-Sep-2024 07:04 PM,None,BOQ Comparative Chart,Executive Director,Internal,,Azim Hussain,19-Dec-2024 07:07 PM,finsummary_61460.pdf (1135.82 KB),1.0,233699.0,Arzed Hussain Saharia,"1,07,77,500.00",L1,Technical,Admitted for technical evaluation,Azim Hussain,07-Jul-2024 11:57 AM,None,Executive Director,Internal,,Azim Hussain,10-Sep-2024 11:26 AM,10-Sep-2024 03:00 PM,techsummary_61460.pdf (1195.55 KB),,,
,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,233701.0,ANOWAR HUSSAIN,01-Jul-2024 06:34 PM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,2.0,233701.0,ANOWAR HUSSAIN,"1,13,58,200.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,233699.0,Arzed Hussain Saharia,02-Jul-2024 12:10 PM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,3.0,233756.0,SSK DEVELOPERS,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233926.0,DHRUBAJYOTI SAIKIA,02-Jul-2024 10:39 AM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,4.0,233814.0,GREENWOOD,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233814.0,GREENWOOD,01-Jul-2024 04:29 PM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,5.0,233830.0,Harunur Rashid,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233968.0,HAMENDRA SAIKIA,01-Jul-2024 10:58 PM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,6.0,233901.0,M/S ALLIED ENGINEERING CONSTRUCTION CORPORATION,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233830.0,Harunur Rashid,02-Jul-2024 10:33 AM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,7.0,233909.0,Sr Pradip Kumar Das,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233870.0,KULEN HAZARIKA,02-Jul-2024 02:20 AM,Rejected-Technical,Technically non-responsive,10-Sep-2024 11:26 AM,,,,,,,,,,,,,8.0,233926.0,DHRUBAJYOTI SAIKIA,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233901.0,M/S ALLIED ENGINEERING CONSTRUCTION CORPORATION,02-Jul-2024 03:40 AM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,9.0,233927.0,M/S MAA KALI ENTERPRISE,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,233927.0,M/S MAA KALI ENTERPRISE,01-Jul-2024 09:22 PM,Rejected-AOC,Non-responsive,19-Dec-2024 07:47 PM,,,,,,,,,,,,,10.0,233968.0,HAMENDRA SAIKIA,"1,07,77,500.00",L1,,,,,,,,,,,,,,,
