Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Guwahati Municipal Corporation,GNZ/GE-17/2022-23/106 Date_07/06/24,2024_GMC_37540_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Part,10-Jun-2024 06:10 PM,22-Jul-2024 02:30 PM,10-Jun-2024 06:15 PM,22-Jul-2024 02:00 PM,NA ,NA ,30-Jun-2024 02:00 PM,22-Jul-2024 02:00 PM,30-Sep-2024 02:30 PM,"20,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,"The Commissioner,GMC","Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006",Supply of Various Conservancy and Miscellaneous items required by Guwahati Municipal Corporation,Supply of Various Conservancy and Miscellaneous items required by Guwahati Municipal Corporation,Please refer Bid Document  ,NA ,,Supply of Materials,NA ,Tender,180.0,365.0,Guwahati,781006.0,Guwahati ,"Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006 ",19-Jun-2024 02:00 PM ,"O/o the Commissioner, GMC, Dispur-Ganeshguri,G-06",No ,No,Guwahati Municipal Corporation,GNZ/GE-17/2022-23/106 Date_07/06/24,2024_GMC_37540_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Part,10-Jun-2024 06:10 PM,22-Jul-2024 02:30 PM,10-Jun-2024 06:15 PM,22-Jul-2024 02:00 PM,NA ,NA ,30-Jun-2024 02:00 PM,22-Jul-2024 02:00 PM,30-Sep-2024 02:30 PM,"20,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,"The Commissioner,GMC","Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006",Supply of Various Conservancy and Miscellaneous items required by Guwahati Municipal Corporation,Supply of Various Conservancy and Miscellaneous items required by Guwahati Municipal Corporation,Please refer Bid Document  ,NA ,,Supply of Materials,NA ,Tender,180.0,365.0,Guwahati,781006.0,Guwahati ,"Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006 ",19-Jun-2024 02:00 PM ,"O/o the Commissioner, GMC, Dispur-Ganeshguri,G-06",No ,No,24-Dec-2024,"INR 615,554.44",365.0,Chandan Talukdar,24-Dec-2024 03:50 PM,N.pdf (431.00 KB),1.0,235232.0,BHASKAR BARUAH,INR,"50,400.4",1.0,235232.0,BHASKAR BARUAH,22-Jul-2024 12:31 PM,Accepted-AOC,Awarded,24-Dec-2024 03:51 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,01-Oct-2024 01:54 PM,None,BOQ Comparative Chart,"Collector, Commissioner,GMC",Internal,,Chandan Talukdar,08-Nov-2024 04:45 PM,finsummary_61099.pdf (10540.76 KB),1.0,235086.0,P.S. ENTERPRISE,"1,12,944.79",L2,Technical,Bid has been opened and admitted for further evaluation,Chandan Talukdar,22-Jul-2024 05:21 PM,None,"Collector, Commissioner,GMC",Internal,,Chandan Talukdar,30-Sep-2024 01:47 PM,30-Sep-2024 02:30 PM,techsummary_61099.pdf (6297.90 KB),,,
,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT DOWNLOADED FROM THE PORTAL,,,,,,,,,,,,,,,,2.0,AMMENDMENT-01,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT DOWNLOADED FROM THE PORTAL,,,,,,,,,,,,,,,,2.0,AMMENDMENT-01,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,235200.0,DIPAK SARMA,INR,"452,209.25",2.0,235250.0,BIREN CHANDRA DUTTA,22-Jul-2024 01:32 PM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,2.0,235200.0,DIPAK SARMA,"4,52,209.25",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL PROPOSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL PROPOSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,235086.0,P.S. ENTERPRISE,INR,"112,944.79",3.0,235200.0,DIPAK SARMA,22-Jul-2024 10:58 AM,Accepted-AOC,Awarded,24-Dec-2024 03:51 PM,,,,,,,,,,,,,3.0,235232.0,BHASKAR BARUAH,"50,400.40",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,235224.0,MAINUL HAQUE CHOUDHURY,22-Jul-2024 12:42 PM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,235198.0,NORTHEAST STAR COMMUNICATION PRIVATE LIMITED,21-Jul-2024 10:06 PM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,235086.0,P.S. ENTERPRISE,22-Jul-2024 10:50 AM,Accepted-AOC,Awarded,24-Dec-2024 03:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,235119.0,Rituraj Mahanta,20-Jul-2024 02:13 PM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,235218.0,SHINE ASSOCIATES,22-Jul-2024 11:14 AM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,235165.0,THARAD TRADING CO.,22-Jul-2024 12:52 PM,Rejected-Technical,Technically not qualified,30-Sep-2024 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_GMC_37540_1,GNZ/GE-17/2022-23/106 Date_07/06/24,Supply of Various Conservancy and Miscellaneous items required by Guwahati Municipal Corporation
